Time,DNI,DHI,GHI,Temp,Precip,RH,Wind
0.0,0.0,0,0.0,5.4,0.5,27.78,1.5
30.0,0.0,0,0.0,5.1000000000000005,0.5,28.36,1.5
60.0,0.0,0,0.0,4.7,0.5,30.35,1.6
90.0,0.0,0,0.0,4.5,0.5,30.78,1.6
120.0,0.0,0,0.0,4.2,0.5,33.07,1.6
150.0,0.0,0,0.0,4.1000000000000005,0.5,33.3,1.6
180.0,0.0,0,0.0,4.1000000000000005,0.5,35.08,1.6
210.0,0.0,0,0.0,4.0,0.6000000000000001,35.32,1.6
240.0,0.0,0,0.0,3.9,0.6000000000000001,37.22,1.6
270.0,0.0,0,0.0,3.6,0.6000000000000001,38.01,1.6
300.0,0.0,0,0.0,3.4000000000000004,0.6000000000000001,39.87,1.6
330.0,0.0,0,0.0,3.2,0.6000000000000001,40.49,1.6
360.0,0.0,0,0.0,3.0,0.6000000000000001,41.98,1.6
390.0,0.0,0,0.0,3.5,0.6000000000000001,40.52,1.5
420.0,24.857321156677045,9,-7.607783260006944,4.0,0.7000000000000001,39.6,1.4
450.0,345.3440459727401,39,5.997870175198855,6.1000000000000005,0.7000000000000001,34.230000000000004,1.9
480.0,486.26837938426024,71,38.39293732761513,8.1,0.7000000000000001,30.08,2.3000000000000003
510.0,550.4794813467737,103,69.08276701847757,9.6,0.7000000000000001,27.22,2.3000000000000003
540.0,558.0422297374676,131,89.37770654102133,11.0,0.7000000000000001,24.97,2.4000000000000004
570.0,543.812632509749,153,101.31126899737865,12.8,0.8,22.18,2.4000000000000004
600.0,500.6344902201066,164,102.61417214315412,14.5,0.8,18.4,2.5
630.0,423.9282113845089,161,90.76847641574511,15.6,0.8,17.12,2.6
660.0,274.5617818630012,132,58.72801580025134,16.8,0.8,14.27,2.8000000000000003
690.0,303.0371566177813,138,71.82293723379712,17.2,0.8,13.89,2.8000000000000003
720.0,335.00457334515716,146,80.72502747040824,17.7,0.8,12.84,2.9000000000000004
750.0,333.4602447548534,142,77.43620157224291,17.8,0.8,12.76,2.8000000000000003
780.0,137.7452510873536,91,24.288569984854064,18.0,0.8,12.29,2.8000000000000003
810.0,23.34501151557879,65,-9.04384483165967,17.8,0.8,12.44,2.4000000000000004
840.0,15.369661184426377,61,-14.509992862649028,17.6,0.8,12.39,2.0
870.0,16.355396895336753,57,-17.58512560782549,16.6,0.8,13.2,1.3
900.0,19.361012520510144,51,-18.987328863611793,15.6,0.8,14.55,0.6000000000000001
930.0,55.28583775946606,45,-16.716379608038807,15.6,0.8,14.55,0.6000000000000001
960.0,80.52278143639046,33,-15.94989201000265,13.2,0.8,16.82,0.5
990.0,-28.26936877027414,10,-9.75682048872286,12.6,0.8,17.490000000000002,0.6000000000000001
1020.0,0.0,0,0.0,12.0,0.8,18.28,0.7000000000000001
1050.0,0.0,0,0.0,11.5,0.8,18.89,0.8
1080.0,0.0,0,0.0,11.1,0.8,19.35,0.9
1110.0,0.0,0,0.0,10.9,0.8,19.61,1.0
1140.0,0.0,0,0.0,10.7,0.8,19.64,1.0
1170.0,0.0,0,0.0,10.7,0.8,19.66,1.0
1200.0,0.0,0,0.0,10.7,0.8,19.38,1.0
1230.0,0.0,0,0.0,10.6,0.7000000000000001,19.51,1.0
1260.0,0.0,0,0.0,10.5,0.7000000000000001,19.53,1.1
1290.0,0.0,0,0.0,10.2,0.7000000000000001,19.92,1.1
1320.0,0.0,0,0.0,9.8,0.7000000000000001,20.4,1.2000000000000002
1350.0,0.0,0,0.0,9.3,0.7000000000000001,21.09,1.3
1380.0,0.0,0,0.0,8.8,0.7000000000000001,21.77,1.4
1410.0,0.0,0,0.0,8.3,0.7000000000000001,22.52,1.4
1440.0,0.0,0,0.0,7.9,0.7000000000000001,23.01,1.5
1470.0,0.0,0,0.0,7.6,0.7000000000000001,23.51,1.5
1500.0,0.0,0,0.0,7.300000000000001,0.7000000000000001,23.8,1.5
1530.0,0.0,0,0.0,6.9,0.7000000000000001,24.46,1.6
1560.0,0.0,0,0.0,6.6000000000000005,0.7000000000000001,24.77,1.6
1590.0,0.0,0,0.0,6.4,0.7000000000000001,25.11,1.7000000000000002
1620.0,0.0,0,0.0,6.2,0.7000000000000001,25.76,1.7000000000000002
1650.0,0.0,0,0.0,6.0,0.7000000000000001,26.15,1.7000000000000002
