Time,DNI,DHI,GHI,Temp,Precip,RH,Wind
0.0,0.0,0,0.0,-4,0.247,57.45,1.0
30.0,0.0,0,0.0,-4,0.253,57.46,1.0
60.0,0.0,0,0.0,-4,0.259,57.54,1.0
90.0,0.0,0,0.0,-4,0.262,57.55,1.0
120.0,0.0,0,0.0,-5,0.266,59.33,1.1
150.0,0.0,0,0.0,-5,0.266,59.33,1.1
180.0,0.0,0,0.0,-6,0.266,63.0,1.1
210.0,0.0,0,0.0,-6,0.267,63.01,1.1
240.0,0.0,0,0.0,-6,0.269,62.06,1.1
270.0,0.0,0,0.0,-6,0.279,62.08,1.1
300.0,0.0,0,0.0,-6,0.289,61.14,1.1
330.0,0.0,0,0.0,-6,0.307,61.16,1.1
360.0,0.0,0,0.0,-6,0.325,60.79,1.1
390.0,0.0,0,0.0,-5,0.347,56.39,1.4
420.0,53.242690596737084,0,1.410974768578466,-5,0.37,55.13,1.8
450.0,242.67545720515216,37,-1.9193675895474627,-4,0.39,51.19,2.0
480.0,400.35484625683364,66,27.441516429837122,-3,0.41,39.05,2.2
510.0,-48.53508704473472,52,-36.93120856762408,-2,0.427,36.3,2.1
540.0,-34.019922804920384,60,-36.709577342964735,-1,0.444,32.410000000000004,2.1
570.0,-29.277053323095515,66,-36.85519816601652,0,0.459,30.13,2.0
600.0,-14.475018410120356,76,-36.63491331047078,0,0.475,30.18,1.9
630.0,242.80117161095336,112,53.43517865562711,0,0.489,30.17,1.7000000000000002
660.0,-12.583491081333477,83,-36.68942073018002,0,0.504,28.57,1.6
690.0,-12.129292287953149,84,-36.676953092877625,0,0.518,28.55,1.5
720.0,-7.188310540814882,85,-35.8540374180659,1,0.532,29.33,1.4
750.0,-5.767390901875046,84,-35.217155132029006,1,0.544,29.32,1.4
780.0,-1.5301464114991177,82,-33.432533936312154,1,0.556,29.92,1.5
810.0,0.0008856375598043087,78,-32.824310904238814,1,0.5650000000000001,29.91,1.6
840.0,6.9211568755129065,75,-31.33910814720832,1,0.5740000000000001,30.64,1.8
870.0,6.7372065714675955,68,-30.448506528605378,0,0.581,32.93,1.6
900.0,213.44138237654545,67,16.137137511750893,0,0.589,40.41,1.4
930.0,-11.231500016925906,47,-30.559578594422675,-1,0.594,43.47,1.2000000000000002
960.0,-67.23360537940471,31,-28.626160492687447,-3,0.599,54.76,1.0
990.0,47.65588917466857,0,1.1474383726169328,-3,0.6,54.77,1.0
1020.0,0.0,0,0.0,-3,0.602,55.23,1.0
1050.0,0.0,0,0.0,-3,0.603,55.24,0.9
1080.0,0.0,0,0.0,-3,0.605,53.13,0.9
1110.0,0.0,0,0.0,-3,0.612,53.14,0.9
1140.0,0.0,0,0.0,-4,0.619,52.8,1.0
1170.0,0.0,0,0.0,-4,0.63,52.8,1.0
1200.0,0.0,0,0.0,-4,0.641,53.32,1.1
1230.0,0.0,0,0.0,-4,0.651,53.32,1.1
1260.0,0.0,0,0.0,-4,0.662,57.39,1.2000000000000002
1290.0,0.0,0,0.0,-4,0.671,57.38,1.2000000000000002
1320.0,0.0,0,0.0,-4,0.68,57.8,1.2000000000000002
1350.0,0.0,0,0.0,-4,0.6890000000000001,57.78,1.2000000000000002
1380.0,0.0,0,0.0,-4,0.6980000000000001,58.15,1.2000000000000002
1410.0,0.0,0,0.0,-4,0.71,58.13,1.2000000000000002
1440.0,0.0,0,0.0,-4,0.722,57.85,1.2000000000000002
1470.0,0.0,0,0.0,-4,0.74,53.67,1.2000000000000002
1500.0,0.0,0,0.0,-4,0.758,54.65,1.3
1530.0,0.0,0,0.0,-4,0.772,54.63,1.3
1560.0,0.0,0,0.0,-4,0.786,55.1,1.3
1590.0,0.0,0,0.0,-4,0.79,55.08,1.3
1620.0,0.0,0,0.0,-4,0.795,59.15,1.3
1650.0,0.0,0,0.0,-4,0.79,59.14,1.3
1680.0,0.0,0,0.0,-4,0.785,59.33,1.4
1710.0,0.0,0,0.0,-4,0.769,59.32,1.5
1740.0,0.0,0,0.0,-4,0.754,59.2,1.6
1770.0,0.0,0,0.0,-4,0.732,59.19,1.6
1800.0,0.0,0,0.0,-5,0.711,59.15,1.7000000000000002
1830.0,0.0,0,0.0,-4,0.6910000000000001,54.89,2.2
1860.0,51.89544771930473,0,1.3457459615481497,-4,0.671,53.51,2.8000000000000003
1890.0,-82.53794184788836,30,-28.2228974334704,-3,0.657,49.69,3.2
1920.0,-27.001876563087535,45,-30.7629200818063,-2,0.644,42.65,3.6
1950.0,-5.532502276701507,56,-29.938129136611252,-1,0.64,39.66,3.5
1980.0,138.1534776567189,65,15.517930964596019,0,0.636,38.23,3.5
2010.0,0.9950355317471349,71,-29.373228736738838,0,0.644,35.56,3.3000000000000003
2040.0,1.8670130809543934,76,-29.886681869626273,1,0.652,33.6,3.1
2070.0,243.20349611140978,113,53.455394510513884,1,0.673,33.58,2.9000000000000004
2100.0,174.8799240348268,100,40.603055914942956,2,0.6960000000000001,32.65,2.7
2130.0,261.4036354671309,127,61.88282092169777,2,0.724,32.63,2.5
2160.0,571.4302005588995,213,134.96289403952983,3,0.753,31.84,2.3000000000000003
2190.0,477.9626615503256,187,105.84158956437636,3,0.777,31.83,2.2
2220.0,673.3524183523447,212,159.8472898621739,3,0.802,32.86,2.1
2250.0,595.1022635171812,183,125.64990118680811,2,0.8270000000000001,35.24,1.9
2280.0,857.3542984823338,155,222.29530137540735,2,0.853,36.3,1.8
2310.0,792.709194135416,135,164.30016167511553,1,0.88,38.96,1.3
2340.0,769.3700864551253,48,182.92954900194218,1,0.908,53.3,0.8
2370.0,646.5938262555528,48,92.13525457872814,0,0.932,57.27,0.8
2400.0,417.5336562288207,23,29.545383179057126,0,0.957,56.98,0.9
2430.0,54.468214403594985,0,1.4711647773057683,0,0.97,56.98,0.9
2460.0,0.0,0,0.0,0,0.984,55.6,1.0
2490.0,0.0,0,0.0,0,0.983,55.6,1.0
2520.0,0.0,0,0.0,-1,0.983,56.15,1.1
2550.0,0.0,0,0.0,-1,0.976,56.15,1.1
2580.0,0.0,0,0.0,-1,0.97,56.53,1.1
2610.0,0.0,0,0.0,-1,0.964,56.53,1.1
2640.0,0.0,0,0.0,-1,0.958,62.440000000000005,1.1
2670.0,0.0,0,0.0,-1,0.958,62.440000000000005,1.1
2700.0,0.0,0,0.0,-1,0.958,64.83,1.1
2730.0,0.0,0,0.0,-1,0.958,64.83,1.1
2760.0,0.0,0,0.0,-1,0.958,67.23,1.1
2790.0,0.0,0,0.0,-1,0.946,67.22,1.1
2820.0,0.0,0,0.0,-2,0.934,69.75,1.1
2850.0,0.0,0,0.0,-2,0.909,69.75,1.1
2880.0,0.0,0,0.0,-2,0.884,75.4,1.1
2910.0,0.0,0,0.0,-2,0.87,75.4,1.1
2940.0,0.0,0,0.0,-3,0.856,75.34,1.2000000000000002
2970.0,0.0,0,0.0,-3,0.857,75.33,1.2000000000000002
3000.0,0.0,0,0.0,-3,0.858,76.08,1.2000000000000002
3030.0,0.0,0,0.0,-3,0.862,76.07000000000001,1.2000000000000002
3060.0,0.0,0,0.0,-3,0.867,76.97,1.2000000000000002
3090.0,0.0,0,0.0,-3,0.872,76.97,1.1
3120.0,0.0,0,0.0,-3,0.877,84.25,1.1
3150.0,0.0,0,0.0,-3,0.883,78.25,1.1
3180.0,0.0,0,0.0,-3,0.889,79.51,1.1
3210.0,0.0,0,0.0,-3,0.894,79.52,1.0
3240.0,0.0,0,0.0,-3,0.9,80.75,1.0
3270.0,0.0,0,0.0,-2,0.908,75.05,1.0
3300.0,50.84340635499002,0,1.295543164478395,-2,0.916,78.21000000000001,1.1
3330.0,144.6145030980406,36,-11.433927993497427,-1,0.925,72.73,1.4
3360.0,217.84893207995026,54,6.151633070858537,-1,0.935,72.82000000000001,1.8
3390.0,768.599088825775,41,189.18412165744567,0,0.943,72.83,1.9
3420.0,841.4155208203567,114,200.87959823988092,0,0.952,74.07000000000001,2.0
3450.0,885.3329114649056,133,255.24546523127384,0,0.957,74.07000000000001,2.0
3480.0,453.260936674558,157,88.99931688805555,0,0.962,71.4,2.0
3510.0,871.6489144700837,210,257.6132599462617,0,0.964,71.38,1.9
3540.0,677.3808254775435,226,168.0320815214036,0,0.966,74.0,1.8
3570.0,416.97063835120935,174,95.57716744507798,0,0.967,73.99,1.7000000000000002
3600.0,723.0810525210455,239,188.91162470470135,1,0.968,76.24,1.6
3630.0,924.7247614702119,196,324.02863118451523,1,0.967,76.24,1.5
3660.0,708.2681458847605,217,172.2512421938451,1,0.967,72.46000000000001,1.4
3690.0,548.2394819187081,176,113.24346583797086,1,0.963,72.47,1.2000000000000002
3720.0,675.8278825976552,171,137.04373202473403,1,0.959,73.55,1.1
3750.0,567.7287533793667,133,92.1570123100662,1,0.95,73.56,0.9
3780.0,499.3567914608217,100,60.82389330029187,1,0.942,76.60000000000001,0.7000000000000001
3810.0,28.491728921675076,50,-25.074068506532342,0,0.931,82.29,0.5
3840.0,-38.584009003379606,30,-24.189012713041542,0,0.921,84.51,0.4
3870.0,61.97601943187413,0,1.858187812128704,0,0.91,84.53,0.4
3900.0,0.0,0,0.0,0,0.9,82.60000000000001,0.5
3930.0,0.0,0,0.0,0,0.887,82.62,0.5
3960.0,0.0,0,0.0,0,0.875,82.23,0.6000000000000001
3990.0,0.0,0,0.0,0,0.86,82.24,0.7000000000000001
4020.0,0.0,0,0.0,0,0.846,81.59,0.8
4050.0,0.0,0,0.0,0,0.833,81.60000000000001,0.8
4080.0,0.0,0,0.0,-1,0.8210000000000001,80.89,0.9
4110.0,0.0,0,0.0,-1,0.807,80.9,0.9
4140.0,0.0,0,0.0,-1,0.794,79.93,1.0
4170.0,0.0,0,0.0,-1,0.782,79.93,1.0
4200.0,0.0,0,0.0,-1,0.771,78.59,1.1
4230.0,0.0,0,0.0,-1,0.76,78.58,1.1
4260.0,0.0,0,0.0,-1,0.749,82.68,1.2000000000000002
4290.0,0.0,0,0.0,-1,0.739,82.67,1.2000000000000002
4320.0,0.0,0,0.0,-2,0.729,80.81,1.3
4350.0,0.0,0,0.0,-2,0.721,80.81,1.3
4380.0,0.0,0,0.0,-2,0.713,79.22,1.3
4410.0,0.0,0,0.0,-2,0.707,79.22,1.3
4440.0,0.0,0,0.0,-2,0.7020000000000001,83.97,1.4
4470.0,0.0,0,0.0,-2,0.6960000000000001,83.97,1.4
4500.0,0.0,0,0.0,-2,0.6910000000000001,83.07000000000001,1.4
4530.0,0.0,0,0.0,-2,0.683,83.08,1.4
4560.0,0.0,0,0.0,-3,0.675,82.4,1.4
4590.0,0.0,0,0.0,-3,0.664,82.41,1.4
4620.0,0.0,0,0.0,-3,0.654,81.9,1.4
4650.0,0.0,0,0.0,-3,0.641,81.93,1.4
4680.0,0.0,0,0.0,-3,0.628,87.67,1.4
4710.0,0.0,0,0.0,-2,0.612,81.45,1.4
4740.0,50.08031092538368,0,1.2595398047589448,-2,0.597,78.75,1.4
4770.0,-94.86214666671583,28,-28.551982236577032,-1,0.582,73.24,2.1
4800.0,-34.09091730305295,41,-27.814027049851205,0,0.5670000000000001,70.17,2.9000000000000004
4830.0,-12.139880891040889,50,-25.563798184088114,1,0.554,65.34,3.0
4860.0,-6.233933215910952,57,-23.624166210807005,2,0.542,59.79,3.2
4890.0,-5.2638497434514875,61,-22.998994934078326,3,0.531,55.73,3.2
4920.0,-0.2938450680065898,67,-20.97710101868188,4,0.521,51.86,3.2
4950.0,-2.8633024733850334,70,-21.091720687808674,4,0.512,51.84,3.0
4980.0,-7.081639194193713,71,-21.403149727496043,5,0.504,47.79,2.9000000000000004
5010.0,-8.429271398502351,72,-21.595021138044217,5,0.497,47.77,2.7
5040.0,-10.236907686341624,71,-22.009239862553954,6,0.491,43.71,2.5
5070.0,-10.482460974783748,70,-22.657689821130475,6,0.484,43.7,2.3000000000000003
5100.0,1.21536582973647,72,-21.22257250350816,6,0.478,42.92,2.2
5130.0,2.4104316318411065,70,-22.045710374702082,6,0.469,42.92,2.0
5160.0,-0.6608790529538737,65,-24.096056150448987,6,0.461,43.43,1.9
5190.0,-1.2080314276645367,60,-24.880265706228954,5,0.449,46.51,1.4
5220.0,-11.604464151873799,53,-28.18208064343429,4,0.438,61.02,1.0
5250.0,-31.547900851464078,44,-30.189442732802917,3,0.426,70.21000000000001,1.1
5280.0,-106.60653215040355,29,-30.82992593684078,2,0.414,62.28,1.2000000000000002
5310.0,70.18599865268943,0,2.315842879580298,1,0.404,66.91,1.2000000000000002
5340.0,0.0,0,0.0,0,0.394,62.68,1.2000000000000002
5370.0,0.0,0,0.0,0,0.385,62.690000000000005,1.1
5400.0,0.0,0,0.0,0,0.377,61.68,1.1
5430.0,0.0,0,0.0,0,0.37,66.31,1.0
5460.0,0.0,0,0.0,0,0.364,65.33,1.0
5490.0,0.0,0,0.0,0,0.359,65.34,1.0
5520.0,0.0,0,0.0,0,0.355,64.68,1.1
5550.0,0.0,0,0.0,0,0.352,64.68,1.2000000000000002
5580.0,0.0,0,0.0,0,0.35,64.27,1.3
5610.0,0.0,0,0.0,0,0.346,64.28,1.3
5640.0,0.0,0,0.0,-1,0.343,63.98,1.4
5670.0,0.0,0,0.0,-1,0.337,63.97,1.4
5700.0,0.0,0,0.0,-1,0.332,63.46,1.5
5730.0,0.0,0,0.0,-1,0.325,63.45,1.5
5760.0,0.0,0,0.0,-2,0.319,67.98,1.5
5790.0,0.0,0,0.0,-2,0.313,67.98,1.5
5820.0,0.0,0,0.0,-2,0.308,68.05,1.6
5850.0,0.0,0,0.0,-2,0.303,68.05,1.6
5880.0,0.0,0,0.0,-2,0.299,73.3,1.6
5910.0,0.0,0,0.0,-2,0.295,73.3,1.6
5940.0,0.0,0,0.0,-2,0.292,72.26,1.6
5970.0,0.0,0,0.0,-2,0.288,72.27,1.6
6000.0,0.0,0,0.0,-3,0.285,70.86,1.6
6030.0,0.0,0,0.0,-3,0.28,70.87,1.6
6060.0,0.0,0,0.0,-3,0.275,69.57000000000001,1.6
6090.0,0.0,0,0.0,-3,0.27,69.58,1.6
6120.0,0.0,0,0.0,-3,0.265,68.2,1.6
6150.0,0.0,0,0.0,-2,0.261,63.39,1.6
6180.0,49.6020264082152,0,1.2371598400950217,-2,0.258,67.86,1.7000000000000002
6210.0,-156.9638689496844,27,-33.576502527772384,-1,0.256,63.120000000000005,2.5
6240.0,-91.82023901769435,39,-36.659146071396236,0,0.255,59.16,3.4000000000000004
6270.0,-64.749335573326,47,-37.18130944072598,1,0.254,55.09,3.4000000000000004
6300.0,-54.79525121569998,53,-35.993045054182744,3,0.254,50.44,3.5
6330.0,-50.79582996057775,58,-36.10658473390134,3,0.253,47.01,3.4000000000000004
6360.0,-21.798046686689304,69,-32.81621709331637,4,0.253,43.04,3.3000000000000003
6390.0,-24.333975249458604,72,-33.66013862892248,5,0.251,43.02,3.2
6420.0,-28.508396301173093,73,-34.7035353709407,6,0.25,39.6,3.2
6450.0,-29.797142696597803,74,-35.634938759506554,6,0.247,39.58,3.2
6480.0,-34.52488418741018,72,-35.80117375864222,6,0.244,36.67,3.3000000000000003
6510.0,-34.6604177668147,72,-36.21910500064928,6,0.241,36.66,3.3000000000000003
6540.0,-46.80762490947245,65,-37.5761134084492,7,0.238,36.63,3.3000000000000003
6570.0,-47.387017110613556,63,-37.219775762955976,7,0.234,36.62,3.2
6600.0,-51.114775878326896,59,-38.12634951110357,7,0.231,37.85,3.1
6630.0,-54.105040244959014,55,-37.814023006836464,5,0.227,40.54,2.3000000000000003
6660.0,-66.51952521931594,49,-38.0906621283049,4,0.224,54.67,1.5
6690.0,-90.53486221596552,41,-38.21282095689881,2,0.222,62.9,1.4
6720.0,-155.55328658812914,29,-35.37811287834774,1,0.22,60.82,1.3
6750.0,-202.905057337612,11,-14.148636558909354,0,0.219,65.39,1.3
6780.0,0.0,0,0.0,0,0.218,59.78,1.4
6810.0,0.0,0,0.0,0,0.216,59.79,1.5
6840.0,0.0,0,0.0,0,0.214,58.73,1.6
6870.0,0.0,0,0.0,0,0.213,58.74,1.6
6900.0,0.0,0,0.0,-1,0.212,57.39,1.6
6930.0,0.0,0,0.0,-1,0.212,57.39,1.6
6960.0,0.0,0,0.0,-1,0.212,56.59,1.7000000000000002
6990.0,0.0,0,0.0,-1,0.214,56.61,1.7000000000000002
7020.0,0.0,0,0.0,-1,0.216,56.16,1.7000000000000002
7050.0,0.0,0,0.0,-1,0.217,56.16,1.7000000000000002
7080.0,0.0,0,0.0,-1,0.219,60.19,1.8
7110.0,0.0,0,0.0,-1,0.221,60.19,1.8
7140.0,0.0,0,0.0,-1,0.223,60.13,1.8
7170.0,0.0,0,0.0,-1,0.225,60.120000000000005,1.8
7200.0,0.0,0,0.0,-2,0.227,60.18,1.8
7230.0,0.0,0,0.0,-2,0.23,60.17,1.8
7260.0,0.0,0,0.0,-2,0.234,60.46,1.9
7290.0,0.0,0,0.0,-2,0.239,60.44,1.9
7320.0,0.0,0,0.0,-2,0.245,60.96,1.9
7350.0,0.0,0,0.0,-2,0.251,60.94,2.0
7380.0,0.0,0,0.0,-2,0.258,61.43,2.1
7410.0,0.0,0,0.0,-2,0.264,61.43,2.2
7440.0,0.0,0,0.0,-2,0.271,61.5,2.3000000000000003
7470.0,0.0,0,0.0,-2,0.278,61.51,2.3000000000000003
7500.0,0.0,0,0.0,-2,0.286,61.35,2.4000000000000004
7530.0,0.0,0,0.0,-2,0.293,61.35,2.5
7560.0,0.0,0,0.0,-2,0.301,64.94,2.6
7590.0,0.0,0,0.0,-1,0.308,60.35,2.8000000000000003
7620.0,49.406653424518545,0,1.228076273938892,0,0.315,59.06,3.0
7650.0,-138.6877497223041,28,-32.50685616176228,1,0.322,54.96,3.7
7680.0,-72.33850506195097,40,-34.38302503659355,2,0.33,48.74,4.4
7710.0,-47.22957085610585,49,-33.66792492529129,3,0.337,45.43,4.4
7740.0,-36.26903355402146,55,-32.22682521162642,4,0.346,41.03,4.5
7770.0,-32.263771645783436,59,-31.077387278970377,5,0.356,38.28,4.5
7800.0,9.747499400535844,75,-24.518419397739308,6,0.366,36.51,4.5
7830.0,8.235984889845327,78,-24.092687860807246,7,0.378,36.49,4.5
7860.0,0.09955569211376769,77,-23.87006987575785,8,0.391,33.25,4.5
7890.0,343.8659170836589,152,81.45613109917974,8,0.407,33.230000000000004,4.4
7920.0,173.215871461985,103,41.53426797939983,9,0.423,30.91,4.3
7950.0,472.18944172432566,189,105.34258270524936,9,0.441,30.9,4.1000000000000005
7980.0,481.1974439654658,180,104.1885990687253,9,0.459,29.93,3.9
8010.0,530.8449933602797,176,110.71907049747313,9,0.477,32.0,3.5
8040.0,659.4634122312694,173,133.95052460829402,9,0.495,38.43,3.1
8070.0,245.03389744978142,87,32.35335679349686,7,0.51,41.1,2.2
8100.0,231.60590138388,74,18.095828596592128,6,0.526,54.25,1.4
8130.0,192.52138908217535,57,1.8537937212777251,4,0.541,62.25,1.4
8160.0,101.55701660592058,36,-13.834499265494259,3,0.556,57.26,1.5
8190.0,88.68980155588949,14,-10.528267997270113,2,0.5700000000000001,61.44,1.5
8220.0,0.0,0,0.0,2,0.584,57.67,1.6
8250.0,0.0,0,0.0,2,0.595,61.91,1.7000000000000002
8280.0,0.0,0,0.0,2,0.606,61.28,1.8
8310.0,0.0,0,0.0,1,0.615,61.28,1.8
8340.0,0.0,0,0.0,1,0.624,60.8,1.9
8370.0,0.0,0,0.0,1,0.629,65.3,2.0
8400.0,0.0,0,0.0,1,0.634,64.67,2.1
8430.0,0.0,0,0.0,1,0.639,64.66,2.1
8460.0,0.0,0,0.0,1,0.644,65.15,2.1
8490.0,0.0,0,0.0,0,0.647,65.15,2.1
8520.0,0.0,0,0.0,0,0.651,65.86,2.1
8550.0,0.0,0,0.0,0,0.651,70.76,2.1
8580.0,0.0,0,0.0,0,0.651,70.74,2.2
8610.0,0.0,0,0.0,0,0.653,70.71000000000001,2.2
8640.0,0.0,0,0.0,0,0.656,70.52,2.2
8670.0,0.0,0,0.0,0,0.658,70.51,2.2
8700.0,0.0,0,0.0,0,0.66,70.17,2.2
8730.0,0.0,0,0.0,0,0.66,70.16,2.1
8760.0,0.0,0,0.0,0,0.66,70.22,2.1
8790.0,0.0,0,0.0,0,0.66,70.2,2.1
8820.0,0.0,0,0.0,0,0.661,69.99,2.1
