11,10,11.14448,winter
12,10,8.27587,winter
13,10,6.49153,winter
14,10,12.01922,winter
15,10,25.87976,winter
16,10,36.21646,winter
17,10,51.51306,winter
18,10,49.95297,winter
19,10,42.45768,winter
20,10,40.76363,winter
21,10,38.3964,winter
22,10,34.29363,winter
23,11,32.51511,winter
0,11,31.82565,winter
1,11,30.94221,winter
2,11,30.84069,winter
3,11,30.7581,winter
4,11,32.09091,winter
5,11,38.42748,winter
6,11,46.63384,winter
7,11,47.05101,winter
8,11,35.99567,winter
9,11,31.78752,winter
10,11,22.7935,winter
11,11,20.73476,winter
12,11,20.42613,winter
13,11,19.73293,winter
14,11,24.11827,winter
15,11,32.2403,winter
16,11,43.4309,winter
17,11,61.08097,winter
18,11,57.7797,winter
19,11,57.74222,winter
20,11,48.95534,winter
21,11,45.37147,winter
22,11,39.17911,winter
23,12,34.24943,winter
0,12,32.40278,winter
1,12,31.74955,winter
2,12,31.27969,winter
3,12,31.30171,winter
4,12,32.67567,winter
5,12,37.03007,winter
6,12,48.82506,winter
7,12,50.474,winter
8,12,37.36064,winter
9,12,31.14417,winter
10,12,29.94065,winter
11,12,27.28795,winter
12,12,23.12775,winter
13,12,24.61878,winter
14,12,26.69536,winter
15,12,31.91933,winter
16,12,46.13814,winter
17,12,66.0491,winter
18,12,58.42471,winter
19,12,52.88295,winter
20,12,43.51961,winter
21,12,39.46249,winter
22,12,35.79548,winter
23,13,34.04501,winter
0,13,30.73201,winter
1,13,29.79532,winter
2,13,29.1364,winter
3,13,29.21228,winter
4,13,30.41319,winter
5,13,35.93729,winter
6,13,46.68441,winter
7,13,49.53993,winter
8,13,36.51872,winter
9,13,28.98065,winter
10,13,24.54883,winter
11,13,23.22241,winter
12,13,20.53541,winter
13,13,20.69454,winter
14,13,21.97049,winter
15,13,28.5342,winter
16,13,42.75688,winter
17,13,61.94785,winter
18,13,53.33501,winter
19,13,43.51087,winter
20,13,41.85045,winter
21,13,40.54858,winter
22,13,34.18938,winter
23,14,32.61634,winter
0,14,30.80925,winter
1,14,30.8311,winter
2,14,29.58761,winter
3,14,29.73799,winter
4,14,29.61954,winter
5,14,34.77012,winter
6,14,46.06325,winter
7,14,46.79241,winter
8,14,34.32807,winter
9,14,28.92145,winter
10,14,25.4433,winter
11,14,23.54551,winter
12,14,21.51929,winter
13,14,23.08799,winter
14,14,26.19472,winter
15,14,33.54042,winter
16,14,44.99695,winter
17,14,60.84385,winter
18,14,50.75163,winter
19,14,46.17921,winter
20,14,41.47094,winter
21,14,38.49767,winter
22,14,34.4158,winter
23,15,31.68268,winter
0,15,28.55698,winter
1,15,28.80372,winter
2,15,27.72126,winter
3,15,28.41065,winter
4,15,29.34505,winter
5,15,32.79555,winter
6,15,43.48301,winter
7,15,42.91413,winter
8,15,32.48974,winter
9,15,24.06272,winter
10,15,24.70619,winter
11,15,24.25236,winter
12,15,24.85013,winter
13,15,25.32596,winter
14,15,26.92247,winter
15,15,34.05372,winter
16,15,45.83119,winter
17,15,52.04445,winter
18,15,48.40303,winter
19,15,41.31373,winter
20,15,39.14707,winter
21,15,36.28726,winter
22,15,34.2536,winter
23,16,30.42683,winter
0,16,30.81269,winter
1,16,30.26694,winter
2,16,30.24166,winter
3,16,30.22784,winter
4,16,30.72425,winter
5,16,33.06581,winter
6,16,38.16587,winter
7,16,36.01905,winter
8,16,28.708,winter
9,16,24.58809,winter
10,16,20.36909,winter
11,16,18.32565,winter
12,16,16.73559,winter
13,16,16.46372,winter
14,16,21.79438,winter
15,16,30.24606,winter
16,16,40.06158,winter
17,16,48.55886,winter
18,16,47.23819,winter
19,16,43.40846,winter
20,16,40.60511,winter
21,16,38.42515,winter
22,16,33.57315,winter
23,17,33.31256,winter
0,17,31.09839,winter
1,17,30.40018,winter
2,17,30.70522,winter
3,17,30.83675,winter
4,17,30.91554,winter
5,17,32.86191,winter
6,17,34.49807,winter
7,17,31.41737,winter
8,17,21.19693,winter
9,17,13.19532,winter
10,17,8.97023,winter
11,17,7.62089,winter
12,17,6.39498,winter
13,17,6.94929,winter
14,17,14.20186,winter
15,17,25.01031,winter
16,17,40.12277,winter
17,17,50.74709,winter
18,17,49.26279,winter
19,17,41.54889,winter
20,17,39.91065,winter
21,17,38.38579,winter
22,17,33.4083,winter
23,18,30.86778,winter
0,18,29.82789,winter
1,18,29.36994,winter
2,18,28.96272,winter
3,18,28.97419,winter
4,18,29.98734,winter
5,18,33.05616,winter
6,18,40.82522,winter
7,18,38.20834,winter
8,18,30.48239,winter
9,18,26.04463,winter
10,18,20.04771,winter
11,18,18.62283,winter
12,18,16.86071,winter
13,18,16.21073,winter
14,18,21.28591,winter
15,18,29.77054,winter
16,18,39.07808,winter
17,18,49.2611,winter
18,18,44.2037,winter
19,18,40.26841,winter
20,18,38.63595,winter
21,18,35.19611,winter
22,18,33.8113,winter
23,19,30.8878,winter
0,19,30.34793,winter
1,19,30.10631,winter
2,19,28.68161,winter
3,19,28.66472,winter
4,19,30.20593,winter
5,19,33.73099,winter
6,19,39.48735,winter
7,19,39.69017,winter
8,19,31.60387,winter
9,19,28.57695,winter
10,19,23.47104,winter
11,19,21.28698,winter
12,19,20.5093,winter
13,19,20.37224,winter
14,19,22.4677,winter
15,19,27.20418,winter
16,19,38.03823,winter
17,19,46.99475,winter
18,19,43.10893,winter
19,19,40.46066,winter
20,19,39.18657,winter
21,19,36.79711,winter
22,19,34.23982,winter
23,20,32.50405,winter
0,20,29.53767,winter
1,20,28.66769,winter
2,20,28,winter
3,20,28.7782,winter
4,20,29.2,winter
5,20,33.27827,winter
6,20,42.45176,winter
7,20,43.95221,winter
8,20,31.61561,winter
9,20,18.57854,winter
10,20,15.20016,winter
11,20,13.62943,winter
12,20,12.50679,winter
13,20,14.40199,winter
14,20,19.72619,winter
15,20,28.96499,winter
16,20,40.69717,winter
17,20,49.681,winter
18,20,45.09789,winter
19,20,42.77236,winter
20,20,41.85052,winter
21,20,39.17093,winter
22,20,34.4121,winter
23,21,31.69,winter
0,21,31.0894,winter
1,21,30.51956,winter
2,21,29.2,winter
3,21,29.60085,winter
4,21,30.31387,winter
5,21,37.9131,winter
6,21,42.98489,winter
7,21,43.3952,winter
8,21,30.81094,winter
9,21,16.55383,winter
10,21,16.26249,winter
11,21,13.24939,winter
12,21,9.98227,winter
13,21,9.63261,winter
14,21,11.83463,winter
15,21,25.92043,winter
16,21,38.8688,winter
17,21,46.41504,winter
18,21,44.78273,winter
19,21,40.59591,winter
20,21,38.83084,winter
21,21,38.44709,winter
22,21,32.86212,winter
23,22,32.39409,winter
0,22,29.66559,winter
1,22,28.92513,winter
2,22,28.34945,winter
3,22,28.87596,winter
4,22,28.74754,winter
5,22,31.0103,winter
6,22,39.82222,winter
7,22,40.38543,winter
8,22,32.47128,winter
9,22,26.50824,winter
10,22,23.29285,winter
11,22,20.44897,winter
12,22,18.88272,winter
13,22,18.19218,winter
14,22,22.07181,winter
15,22,29.92584,winter
16,22,38.56767,winter
17,22,44.39458,winter
18,22,43.67559,winter
19,22,39.90745,winter
20,22,38.44557,winter
21,22,37.36864,winter
22,22,32.35014,winter
23,23,31.03084,winter
0,23,30.77854,winter
1,23,30.71792,winter
2,23,29.08108,winter
3,23,29.74441,winter
4,23,29.821,winter
5,23,31.44827,winter
6,23,39.15203,winter
7,23,39.33539,winter
8,23,30.49428,winter
9,23,27.72987,winter
10,23,25.55203,winter
11,23,23.09838,winter
12,23,20.75179,winter
13,23,20.24118,winter
14,23,22.61988,winter
15,23,28.2185,winter
16,23,38.10207,winter
17,23,46.94832,winter
18,23,44.52454,winter
19,23,43.35415,winter
20,23,39.86058,winter
21,23,39.75859,winter
22,23,36.07627,winter
23,24,30.95724,winter
0,24,31.54391,winter
1,24,30.38395,winter
2,24,30.34529,winter
3,24,30.38935,winter
4,24,31.92325,winter
5,24,33.60937,winter
6,24,38.39366,winter
7,24,34.16421,winter
8,24,26.00141,winter
9,24,17.36742,winter
10,24,12.52458,winter
11,24,10.33252,winter
12,24,6.21475,winter
13,24,5.72479,winter
14,24,12.6204,winter
15,24,25.30656,winter
16,24,39.4116,winter
17,24,48.04861,winter
18,24,47.29711,winter
19,24,42.15833,winter
20,24,39.1603,winter
21,24,37.4065,winter
22,24,32.76908,winter
23,25,31.15219,winter
0,25,29.26911,winter
1,25,28.20254,winter
2,25,27.24191,winter
3,25,26.24733,winter
4,25,27.4096,winter
5,25,33.08757,winter
6,25,42.68001,winter
7,25,45.60669,winter
8,25,35.34887,winter
9,25,32.27412,winter
10,25,28.11234,winter
11,25,25.94886,winter
12,25,23.57206,winter
13,25,21.54185,winter
14,25,25.28415,winter
15,25,31.81867,winter
16,25,42.20008,winter
17,25,49.57424,winter
18,25,53.40234,winter
19,25,49.17923,winter
20,25,44.69038,winter
21,25,41.5074,winter
22,25,37.57742,winter
23,26,34.61587,winter
0,26,33.30896,winter
1,26,31.10843,winter
2,26,31.14462,winter
3,26,31.13192,winter
4,26,31.51588,winter
5,26,40.43555,winter
6,26,52.31159,winter
7,26,52.212,winter
8,26,33.75023,winter
9,26,18.42295,winter
10,26,17.72801,winter
11,26,17.88704,winter
12,26,15.90945,winter
13,26,17.69281,winter
14,26,20.57903,winter
15,26,26.68501,winter
16,26,41.86812,winter
17,26,56.09392,winter
18,26,55.65145,winter
19,26,49.33141,winter
20,26,44.44444,winter
21,26,41.01129,winter
22,26,36.9161,winter
23,27,32.40224,winter
0,27,30.37656,winter
1,27,30.22101,winter
2,27,29.97563,winter
3,27,30.00424,winter
4,27,32.68771,winter
5,27,38.31672,winter
6,27,49.77502,winter
7,27,52.06384,winter
8,27,45.00465,winter
9,27,38.12223,winter
10,27,33.23324,winter
11,27,30.69837,winter
12,27,29.97833,winter
13,27,28.24039,winter
14,27,29.13364,winter
15,27,35.58491,winter
16,27,47.6897,winter
17,27,55.05285,winter
18,27,56.82497,winter
19,27,51.57071,winter
20,27,47.95522,winter
21,27,43.46681,winter
22,27,36.82964,winter
23,28,35.19893,winter
0,28,31.40352,winter
1,28,30.52824,winter
2,28,30.2039,winter
3,28,30.14019,winter
4,28,32.18736,winter
5,28,36.82,winter
6,28,44.47392,winter
7,28,53.20324,winter
8,28,38.0286,winter
9,28,32.75048,winter
10,28,30.67844,winter
11,28,29.98947,winter
12,28,29.10399,winter
13,28,29.47981,winter
14,28,29.75012,winter
15,28,33.67973,winter
16,28,44.09583,winter
17,28,52.27171,winter
18,28,56.16532,winter
19,28,49.99378,winter
20,28,44.9239,winter
21,28,40.92112,winter
22,28,35.3188,winter
23,29,35.0095,winter
0,29,30.69907,winter
1,29,30.15938,winter
2,29,29.53469,winter
3,29,28.94975,winter
4,29,30.05618,winter
5,29,32.74193,winter
6,29,41.86274,winter
7,29,48.40148,winter
8,29,38.7684,winter
9,29,33.06369,winter
10,29,29.77058,winter
11,29,27.19981,winter
12,29,25.05316,winter
13,29,22.59198,winter
14,29,23.1823,winter
15,29,26.82937,winter
16,29,35.06361,winter
17,29,43.94212,winter
18,29,46.6509,winter
19,29,41.74989,winter
20,29,39.57854,winter
21,29,37.37784,winter
22,29,33.86497,winter
23,30,30.98547,winter
0,30,32.04394,winter
1,30,32.83883,winter
2,30,31.86789,winter
3,30,30.92534,winter
4,30,31.66593,winter
5,30,34.47024,winter
6,30,39.25716,winter
7,30,37.22546,winter
8,30,28.22245,winter
9,30,20.7003,winter
10,30,16.41757,winter
11,30,11.649,winter
12,30,7.66367,winter
13,30,5.86608,winter
14,30,9.91557,winter
15,30,22.54454,winter
16,30,34.79283,winter
17,30,48.38519,winter
18,30,49.47556,winter
19,30,44.11984,winter
20,30,40.69835,winter
21,30,38.55323,winter
22,30,34.37061,winter
23,31,32.35316,winter
0,31,32.71898,winter
1,31,28.81,winter
2,31,32.78475,winter
3,31,27.96,winter
4,31,28.63,winter
5,31,34.71392,winter
6,31,39.65349,winter
7,31,35.57745,winter
8,31,24.8685,winter
9,31,19.90132,winter
10,31,17.96266,winter
11,31,17.52378,winter
12,31,16.75784,winter
13,31,16.41518,winter
14,31,22.7596,winter
15,31,29.64338,winter
16,31,39.03549,winter
17,31,48.96336,winter
18,31,52.55141,winter
19,31,45.89009,winter
20,31,40.59217,winter
21,31,37.05424,winter
22,31,33.34559,winter
23,32,32.31265,winter
0,32,32.15383,winter
1,32,31.09471,winter
2,32,30.80677,winter
3,32,31.89,winter
4,32,31.91116,winter
5,32,36.20528,winter
6,32,45.40619,winter
7,32,48.01429,winter
8,32,39.36821,winter
9,32,33.44146,winter
10,32,30.73259,winter
11,32,28.25209,winter
12,32,26.46947,winter
13,32,25.93051,winter
14,32,26.26588,winter
15,32,30.49017,winter
16,32,40.81957,winter
17,32,56.24603,winter
18,32,58.70822,winter
19,32,50.59356,winter
20,32,46.43205,winter
21,32,40.32833,winter
22,32,35.00105,winter
23,33,33.40462,winter
0,33,31.3544,winter
1,33,31.25404,winter
2,33,30.52111,winter
3,33,29.89149,winter
4,33,31.20384,winter
5,33,33.49007,winter
6,33,45.11213,winter
7,33,42.1812,winter
8,33,32.59832,winter
9,33,27.28756,winter
10,33,24.68083,winter
11,33,23.78676,winter
12,33,21.85864,winter
13,33,21.33415,winter
14,33,21.62897,winter
15,33,27.53088,winter
16,33,38.17551,winter
17,33,47.89481,winter
18,33,51.36612,winter
19,33,43.89788,winter
20,33,40.65658,winter
21,33,35.63598,winter
22,33,34.12941,winter
23,34,31.19886,winter
0,34,29.79538,winter
1,34,29.74598,winter
2,34,27.95252,winter
3,34,28.63853,winter
4,34,29.85839,winter
5,34,34.36792,winter
6,34,49.82649,winter
7,34,43.78706,winter
8,34,32.64631,winter
9,34,19.43898,winter
10,34,18.3095,winter
11,34,11.57576,winter
12,34,8.6282,winter
13,34,9.0192,winter
14,34,11.73558,winter
15,34,23.11167,winter
16,34,35.55396,winter
17,34,49.56072,winter
18,34,54.3117,winter
19,34,45.6769,winter
20,34,46.34585,winter
21,34,43.15619,winter
22,34,38.03443,winter
23,35,32.88795,winter
0,35,29.3028,winter
1,35,30.7518,winter
2,35,30.71537,winter
3,35,30.17198,winter
4,35,31.88386,winter
5,35,35.72589,winter
6,35,48.26433,winter
7,35,44.46646,winter
8,35,30.75211,winter
9,35,25.09768,winter
10,35,18.19927,winter
11,35,15.985,winter
12,35,15.04006,winter
13,35,12.76216,winter
14,35,15.07087,winter
15,35,22.81569,winter
16,35,34.98076,winter
17,35,50.64237,winter
18,35,56.528,winter
19,35,47.2683,winter
20,35,44.20583,winter
21,35,40.80965,winter
22,35,35.96187,winter
23,36,33.0287,winter
0,36,32.02722,winter
1,36,31.29726,winter
2,36,30.81078,winter
3,36,30.73791,winter
4,36,31.96862,winter
5,36,37.29517,winter
6,36,48.19664,winter
7,36,41.50964,winter
8,36,30.59757,winter
9,36,20.77138,winter
10,36,15.15247,winter
11,36,13.1843,winter
12,36,10.84918,winter
13,36,8.62897,winter
14,36,10.82845,winter
15,36,19.618,winter
16,36,31.48986,winter
17,36,45.50021,winter
18,36,45.85659,winter
19,36,41.35578,winter
20,36,39.93708,winter
21,36,38.34175,winter
22,36,36.49044,winter
23,37,34.09308,winter
0,37,34.10344,winter
1,37,33.65983,winter
2,37,34.16835,winter
3,37,32.56199,winter
4,37,34.77975,winter
5,37,39.59806,winter
6,37,46.48309,winter
7,37,35.71838,winter
8,37,23.4086,winter
9,37,9.57052,winter
10,37,1.54068,winter
11,37,0.89699,winter
12,37,2.76437,winter
13,37,-0.89323,winter
14,37,2.7067,winter
15,37,19.0204,winter
16,37,34.075,winter
17,37,50.6802,winter
18,37,51.34296,winter
19,37,46.45966,winter
20,37,43.9957,winter
21,37,40.53647,winter
22,37,35.30419,winter
23,38,33.80576,winter
0,38,33.73572,winter
1,38,32.71036,winter
2,38,34.43063,winter
3,38,33.39295,winter
4,38,33.50293,winter
5,38,38.92717,winter
6,38,44.67862,winter
7,38,34.43252,winter
8,38,22.56415,winter
9,38,10.93594,winter
10,38,7.07681,winter
11,38,4.09492,winter
12,38,1.75052,winter
13,38,0.70335,winter
14,38,1.65619,winter
15,38,13.81068,winter
16,38,32.11782,winter
17,38,46.28281,winter
18,38,48.55796,winter
19,38,45.23784,winter
20,38,44.61804,winter
21,38,41.01097,winter
22,38,36.26559,winter
23,39,35.98509,winter
0,39,33.52645,winter
1,39,32.51283,winter
2,39,31.97723,winter
3,39,31.56552,winter
4,39,33.06201,winter
5,39,40.48409,winter
6,39,52.32352,winter
7,39,50.15621,winter
8,39,40.44485,winter
9,39,38.12554,winter
10,39,27.71583,winter
11,39,29.55435,winter
12,39,27.44564,winter
13,39,25.20697,winter
14,39,32.53324,winter
15,39,34.97217,winter
16,39,41.88265,winter
17,39,56.27988,winter
18,39,58.47455,winter
19,39,52.41582,winter
20,39,45.54027,winter
21,39,41.50487,winter
22,39,39.39341,winter
23,40,35.24365,winter
0,40,34.51145,winter
1,40,32.93689,winter
2,40,32.53024,winter
3,40,32.1876,winter
4,40,34.28292,winter
5,40,39.40517,winter
6,40,53.16359,winter
7,40,53.85759,winter
8,40,42.73804,winter
9,40,36.47937,winter
10,40,30.95998,winter
11,40,29.422,winter
12,40,27.78792,winter
13,40,26.19087,winter
14,40,28.3366,winter
15,40,35.20764,winter
16,40,44.32416,winter
17,40,54.25343,winter
18,40,57.1641,winter
19,40,49.69337,winter
20,40,49.08173,winter
21,40,44.6564,winter
22,40,38.52958,winter
23,41,35.22503,winter
0,41,35.06936,winter
1,41,33.34545,winter
2,41,32.4982,winter
3,41,32.58334,winter
4,41,33.73019,winter
5,41,42.13499,winter
6,41,54.71251,winter
7,41,52.62803,winter
8,41,42.04872,winter
9,41,34.58612,winter
10,41,29.0016,winter
11,41,24.00691,winter
12,41,20.31023,winter
13,41,18.35934,winter
14,41,20.31447,winter
15,41,27.35244,winter
16,41,39.70851,winter
17,41,50.85276,winter
18,41,52.69,winter
19,41,47.88,winter
20,41,47.11154,winter
21,41,45.65552,winter
22,41,41.09312,winter
23,42,36.64874,winter
0,42,41.72788,winter
1,42,40.80646,winter
2,42,41.1834,winter
3,42,41.35811,winter
4,42,43.01292,winter
5,42,53.08975,winter
6,42,66.7291,winter
7,42,55.08324,winter
8,42,46.26864,winter
9,42,37.45821,winter
10,42,33.11931,winter
11,42,30.64242,winter
12,42,27.28437,winter
13,42,34.23577,winter
14,42,35.97942,winter
15,42,48.4553,winter
16,42,49.2115,winter
17,42,64.73727,winter
18,42,64.88186,winter
19,42,56.11145,winter
20,42,48.0623,winter
21,42,45.63344,winter
22,42,43.4792,winter
23,43,42.35693,winter
0,43,58.08233,winter
1,43,58.39092,winter
2,43,57.13889,winter
3,43,59.22411,winter
4,43,63.67987,winter
5,43,81.26934,winter
6,43,108.9015,winter
7,43,95.29098,winter
8,43,69.14686,winter
9,43,55.12197,winter
10,43,54.94159,winter
11,43,48.37945,winter
12,43,31.31698,winter
13,43,32.22982,winter
14,43,36.20365,winter
15,43,57.45095,winter
16,43,78.81261,winter
17,43,113.15515,winter
18,43,115.616,winter
19,43,105.91083,winter
20,43,92.16798,winter
21,43,84.59606,winter
22,43,83.5192,winter
23,44,89.83442,winter
0,44,99.54437,winter
1,44,92.15784,winter
2,44,84.58325,winter
3,44,84.52699,winter
4,44,87.56347,winter
5,44,92.85756,winter
6,44,103.04104,winter
7,44,87.01852,winter
8,44,51.36427,winter
9,44,45.86043,winter
10,44,44.682,winter
11,44,35.90092,winter
12,44,28.99544,winter
13,44,26.98039,winter
14,44,35.31358,winter
15,44,49.21991,winter
16,44,83.31823,winter
17,44,147.7606,winter
18,44,259.85486,winter
19,44,160.16528,winter
20,44,148.96765,winter
21,44,148.58435,winter
22,44,120.54292,winter
23,45,99.85256,winter
0,45,79.9121,winter
1,45,77.47351,winter
2,45,68.19869,winter
3,45,68.32352,winter
4,45,69.80236,winter
5,45,82.40932,winter
6,45,88.63232,winter
7,45,73.10208,winter
8,45,46.52759,winter
9,45,30.3842,winter
10,45,15.16447,winter
11,45,9.86723,winter
12,45,6.49296,winter
13,45,0.0999,winter
14,45,15.02,winter
15,45,42.89352,winter
16,45,75.97592,winter
17,45,150.95416,winter
18,45,288.16714,winter
19,45,200.34578,winter
20,45,148.44969,winter
21,45,146.71416,winter
22,45,117.96887,winter
23,46,95.54386,winter
0,46,79.23134,winter
1,46,72.07251,winter
2,46,67.98777,winter
3,46,68.53962,winter
4,46,78.15803,winter
5,46,102.51934,winter
6,46,143.97937,winter
7,46,126.21335,winter
8,46,71.61334,winter
9,46,60.63928,winter
10,46,53.5927,winter
11,46,48.15396,winter
12,46,47.13695,winter
13,46,46.28014,winter
14,46,49.18131,winter
15,46,67.23189,winter
16,46,131.18637,winter
17,46,365.2849,winter
18,46,498.77823,winter
19,46,429.2026,winter
20,46,268.6445,winter
21,46,163.716,winter
22,46,105.22146,winter
23,47,86.91722,winter
0,47,105.18223,winter
1,47,94.55583,winter
2,47,90.3406,winter
3,47,94.14216,winter
4,47,102.87547,winter
5,47,117.13525,winter
6,47,168.99342,winter
7,47,162.12038,winter
8,47,99.1657,winter
9,47,73.44517,winter
10,47,53.71573,winter
11,47,44.55424,winter
12,47,43.58408,winter
13,47,40.61319,winter
14,47,43.88647,winter
15,47,55.44521,winter
16,47,114.09628,winter
17,47,491.0396,winter
18,47,744.31934,winter
19,47,677.8744,winter
20,47,438.3396,winter
21,47,214.65369,winter
22,47,132.73767,winter
23,48,127.69066,winter
0,48,146.45244,winter
1,48,123.26141,winter
2,48,122.69294,winter
3,48,124.37992,winter
4,48,129.75446,winter
5,48,148.22209,winter
6,48,240.77539,winter
7,48,370.82437,winter
8,48,128.64635,winter
9,48,85.46554,winter
10,48,69.28407,winter
11,48,68.11536,winter
12,48,61.00407,winter
13,48,63.95559,winter
14,48,60.72007,winter
15,48,86.27442,winter
16,48,173.92268,winter
17,48,951.5742,winter
18,48,1000,winter
19,48,996.2767,winter
20,48,965.7222,winter
21,48,855.28174,winter
22,48,182.00673,winter
23,49,121.73368,winter
0,49,143.08765,winter
1,49,95.80801,winter
2,49,117.91695,winter
3,49,118.2428,winter
4,49,140.01178,winter
5,49,146.85239,winter
6,49,272.4643,winter
7,49,177.44745,winter
8,49,101.61307,winter
9,49,62.15954,winter
10,49,55.50938,winter
11,49,47.09283,winter
12,49,48.01387,winter
13,49,48.40752,winter
14,49,47.24412,winter
15,49,60.56764,winter
16,49,135.09773,winter
