500,0.3,30,0.3,0.3,1,1
504.2,0.3,30,0.3,0.3,1,1
508.4,0.3,30,0.3,0.3,1,1
512.6,0.3,30,0.3,0.3,1,1
516.8,0.3,30,0.3,0.3,1,1
521.1,0.3,30,0.3,0.3,1,1
525.3,0.3,30,0.3,0.3,1,1
529.5,0.3,30,0.3,0.3,1,1
533.7,0.3,30,0.3,0.3,1,1
537.9,0.3,30,0.3,0.3,1,1
542.1,0.3,30,0.3,0.3,1,1
546.3,0.3,30,0.3,0.3,1,1
550.5,0.3,30,0.3,0.3,1,1
554.7,0.3,30,0.3,0.3,1,1
558.9,0.3,30,0.3,0.3,1,1
563.2,0.3,30,0.3,0.3,1,1
567.4,0.3,30,0.3,0.3,1,1
571.6,0.3,30,0.3,0.3,1,1
575.8,0.3,30,0.3,0.3,1,1
580,0.3,30,0.3,0.3,1,1
500,1,30,1,1,1,1
504.2,1,30,1,1,1,1
508.4,1,30,1,1,1,1
512.6,1,30,1,1,1,1
516.8,1,30,1,1,1,1
521.1,1,30,1,1,1,1
525.3,1,30,1,1,1,1
529.5,1,30,1,1,1,1
533.7,1,30,1,1,1,1
537.9,1,30,1,1,1,1
542.1,1,30,1,1,1,1
546.3,1,30,1,1,1,1
550.5,1,30,1,1,1,1
554.7,1,30,1,1,1,1
558.9,1,30,1,1,1,1
563.2,1,30,1,1,1,1
567.4,1,30,1,1,1,1
571.6,1,30,1,1,1,1
575.8,1,30,1,1,1,1
580,1,30,1,1,1,1
500,1.2,30,1.2,1.2,1,1
504.2,1.2,30,1.2,1.2,1,1
508.4,1.2,30,1.2,1.2,1,1
512.6,1.2,30,1.2,1.2,1,1
516.8,1.2,30,1.2,1.2,1,1
521.1,1.2,30,1.2,1.2,1,1
525.3,1.2,30,1.2,1.2,1,1
529.5,1.2,30,1.2,1.2,1,1
533.7,1.2,30,1.2,1.2,1,1
537.9,1.2,30,1.2,1.2,1,1
542.1,1.2,30,1.2,1.2,1,1
546.3,1.2,30,1.2,1.2,1,1
550.5,1.2,30,1.2,1.2,1,1
554.7,1.2,30,1.2,1.2,1,1
558.9,1.2,30,1.2,1.2,1,1
563.2,1.2,30,1.2,1.2,1,1
567.4,1.2,30,1.2,1.2,1,1
571.6,1.2,30,1.2,1.2,1,1
575.8,1.2,30,1.2,1.2,1,1
580,1.2,30,1.2,1.2,1,1
560,0.3,0,0.3,0.3,1,1
560,0.347,0,0.347,0.347,1,1
560,0.395,0,0.395,0.395,1,1
560,0.442,0,0.442,0.442,1,1
560,0.49,0,0.49,0.49,1,1
560,0.537,0,0.537,0.537,1,1
560,0.584,0,0.584,0.584,1,1
560,0.632,0,0.632,0.632,1,1
560,0.679,0,0.679,0.679,1,1
560,0.726,0,0.726,0.726,1,1
560,0.774,0,0.774,0.774,1,1
560,0.821,0,0.821,0.821,1,1
560,0.868,0,0.868,0.868,1,1
560,0.916,0,0.916,0.916,1,1
560,0.963,0,0.963,0.963,1,1
560,1.01,0,1.01,1.01,1,1
560,1.058,0,1.058,1.058,1,1
560,1.105,0,1.105,1.105,1,1
560,1.153,0,1.153,1.153,1,1
560,1.2,0,1.2,1.2,1,1
560,0.3,30,0.3,0.3,1,1
560,0.347,30,0.347,0.347,1,1
560,0.395,30,0.395,0.395,1,1
560,0.442,30,0.442,0.442,1,1
560,0.49,30,0.49,0.49,1,1
560,0.537,30,0.537,0.537,1,1
560,0.584,30,0.584,0.584,1,1
560,0.632,30,0.632,0.632,1,1
560,0.679,30,0.679,0.679,1,1
560,0.726,30,0.726,0.726,1,1
560,0.774,30,0.774,0.774,1,1
560,0.821,30,0.821,0.821,1,1
560,0.868,30,0.868,0.868,1,1
560,0.916,30,0.916,0.916,1,1
560,0.963,30,0.963,0.963,1,1
560,1.01,30,1.01,1.01,1,1
560,1.058,30,1.058,1.058,1,1
560,1.105,30,1.105,1.105,1,1
560,1.153,30,1.153,1.153,1,1
560,1.2,30,1.2,1.2,1,1
560,0.3,55,0.3,0.3,1,1
560,0.347,55,0.347,0.347,1,1
560,0.395,55,0.395,0.395,1,1
560,0.442,55,0.442,0.442,1,1
560,0.49,55,0.49,0.49,1,1
560,0.537,55,0.537,0.537,1,1
560,0.584,55,0.584,0.584,1,1
560,0.632,55,0.632,0.632,1,1
560,0.679,55,0.679,0.679,1,1
560,0.726,55,0.726,0.726,1,1
560,0.774,55,0.774,0.774,1,1
560,0.821,55,0.821,0.821,1,1
560,0.868,55,0.868,0.868,1,1
560,0.916,55,0.916,0.916,1,1
560,0.963,55,0.963,0.963,1,1
560,1.01,55,1.01,1.01,1,1
560,1.058,55,1.058,1.058,1,1
560,1.105,55,1.105,1.105,1,1
560,1.153,55,1.153,1.153,1,1
560,1.2,55,1.2,1.2,1,1
500,1,0,1,1,1,1
500,1,2.895,1,1,1,1
500,1,5.789,1,1,1,1
500,1,8.684,1,1,1,1
500,1,11.58,1,1,1,1
500,1,14.47,1,1,1,1
500,1,17.37,1,1,1,1
500,1,20.26,1,1,1,1
500,1,23.16,1,1,1,1
500,1,26.05,1,1,1,1
500,1,28.95,1,1,1,1
500,1,31.84,1,1,1,1
500,1,34.74,1,1,1,1
500,1,37.63,1,1,1,1
500,1,40.53,1,1,1,1
500,1,43.42,1,1,1,1
500,1,46.32,1,1,1,1
500,1,49.21,1,1,1,1
500,1,52.11,1,1,1,1
500,1,55,1,1,1,1
560,1,0,1,1,1,1
560,1,2.895,1,1,1,1
560,1,5.789,1,1,1,1
560,1,8.684,1,1,1,1
560,1,11.58,1,1,1,1
560,1,14.47,1,1,1,1
560,1,17.37,1,1,1,1
560,1,20.26,1,1,1,1
560,1,23.16,1,1,1,1
560,1,26.05,1,1,1,1
560,1,28.95,1,1,1,1
560,1,31.84,1,1,1,1
560,1,34.74,1,1,1,1
560,1,37.63,1,1,1,1
560,1,40.53,1,1,1,1
560,1,43.42,1,1,1,1
560,1,46.32,1,1,1,1
560,1,49.21,1,1,1,1
560,1,52.11,1,1,1,1
560,1,55,1,1,1,1
580,1,0,1,1,1,1
580,1,2.895,1,1,1,1
580,1,5.789,1,1,1,1
580,1,8.684,1,1,1,1
580,1,11.58,1,1,1,1
580,1,14.47,1,1,1,1
580,1,17.37,1,1,1,1
580,1,20.26,1,1,1,1
580,1,23.16,1,1,1,1
580,1,26.05,1,1,1,1
580,1,28.95,1,1,1,1
580,1,31.84,1,1,1,1
580,1,34.74,1,1,1,1
580,1,37.63,1,1,1,1
580,1,40.53,1,1,1,1
580,1,43.42,1,1,1,1
580,1,46.32,1,1,1,1
580,1,49.21,1,1,1,1
580,1,52.11,1,1,1,1
580,1,55,1,1,1,1
