Source,Location ID,City,State,Country,Latitude,Longitude
NSRDB,862903,-,-,-,43.09,-89.42
Year,Month,Day,Hour,Minute,DHI,DNI
2018,3,18,16,0,90,684
2018,3,18,16,30,87,398
2018,3,18,17,0,59,353
2018,3,18,17,30,33,159
2018,3,18,18,0,8,44
2018,3,18,18,30,0,0
2018,3,18,19,0,0,0
2018,3,18,19,30,0,0
2018,3,18,20,0,0,0
2018,3,18,20,30,0,0
2018,3,18,21,0,0,0
2018,3,18,21,30,0,0
2018,3,18,22,0,0,0
2018,3,18,22,30,0,0
2018,3,18,23,0,0,0
2018,3,18,23,30,0,0
2018,3,19,0,0,0,0
2018,3,19,0,30,0,0
2018,3,19,1,0,0,0
2018,3,19,1,30,0,0
2018,3,19,2,0,0,0
2018,3,19,2,30,0,0
2018,3,19,3,0,0,0
2018,3,19,3,30,0,0
2018,3,19,4,0,0,0
2018,3,19,4,30,0,0
2018,3,19,5,0,0,0
2018,3,19,5,30,0,0
2018,3,19,6,0,3,20
2018,3,19,6,30,28,93
2018,3,19,7,0,56,369
2018,3,19,7,30,63,670
2018,3,19,8,0,74,765
2018,3,19,8,30,83,829
2018,3,19,9,0,88,878
2018,3,19,9,30,95,908
2018,3,19,10,0,98,933
2018,3,19,10,30,103,950
2018,3,19,11,0,112,935
2018,3,19,11,30,107,964
2018,3,19,12,0,107,964
2018,3,19,12,30,102,978
2018,3,19,13,0,102,972
2018,3,19,13,30,101,958
2018,3,19,14,0,101,935
2018,3,19,14,30,102,886
2018,3,19,15,0,118,723
2018,3,19,15,30,97,687
2018,3,19,16,0,66,719
2018,3,19,16,30,55,676
2018,3,19,17,0,55,459
2018,3,19,17,30,36,270
2018,3,19,18,0,11,58
2018,3,19,18,30,0,0
2018,3,19,19,0,0,0
2018,3,19,19,30,0,0
2018,3,19,20,0,0,0
2018,3,19,20,30,0,0
2018,3,19,21,0,0,0
2018,3,19,21,30,0,0
2018,3,19,22,0,0,0
2018,3,19,22,30,0,0
2018,3,19,23,0,0,0
2018,3,19,23,30,0,0
2018,3,20,0,0,0,0
2018,3,20,0,30,0,0
2018,3,20,1,0,0,0
2018,3,20,1,30,0,0
2018,3,20,2,0,0,0
2018,3,20,2,30,0,0
2018,3,20,3,0,0,0
2018,3,20,3,30,0,0
2018,3,20,4,0,0,0
2018,3,20,4,30,0,0
2018,3,20,5,0,0,0
2018,3,20,5,30,0,0
2018,3,20,6,0,4,17
2018,3,20,6,30,30,66
2018,3,20,7,0,62,203
2018,3,20,7,30,85,375
2018,3,20,8,0,106,462
2018,3,20,8,30,133,494
2018,3,20,9,0,178,441
2018,3,20,9,30,169,572
2018,3,20,10,0,184,595
2018,3,20,10,30,202,601
2018,3,20,11,0,208,628
2018,3,20,11,30,224,611
2018,3,20,12,0,229,610
2018,3,20,12,30,261,521
2018,3,20,13,0,292,412
2018,3,20,13,30,259,458
2018,3,20,14,0,218,520
2018,3,20,14,30,205,484
2018,3,20,15,0,157,552
2018,3,20,15,30,103,655
2018,3,20,16,0,100,558
2018,3,20,16,30,93,394
2018,3,20,17,0,66,328
2018,3,20,17,30,39,176
2018,3,20,18,0,11,66
2018,3,20,18,30,0,0
2018,3,20,19,0,0,0
2018,3,20,19,30,0,0
2018,3,20,20,0,0,0
2018,3,20,20,30,0,0
2018,3,20,21,0,0,0
2018,3,20,21,30,0,0
2018,3,20,22,0,0,0
2018,3,20,22,30,0,0
2018,3,20,23,0,0,0
2018,3,20,23,30,0,0
2018,3,21,0,0,0,0
2018,3,21,0,30,0,0
2018,3,21,1,0,0,0
2018,3,21,1,30,0,0
2018,3,21,2,0,0,0
2018,3,21,2,30,0,0
2018,3,21,3,0,0,0
2018,3,21,3,30,0,0
2018,3,21,4,0,0,0
2018,3,21,4,30,0,0
2018,3,21,5,0,0,0
2018,3,21,5,30,0,0
2018,3,21,6,0,5,25
2018,3,21,6,30,30,66
2018,3,21,7,0,64,188
2018,3,21,7,30,93,312
2018,3,21,8,0,105,483
2018,3,21,8,30,107,618
2018,3,21,9,0,111,712
2018,3,21,9,30,132,687
2018,3,21,10,0,150,701
2018,3,21,10,30,164,714
2018,3,21,11,0,117,939
2018,3,21,11,30,114,964
2018,3,21,12,0,115,967
2018,3,21,12,30,115,965
2018,3,21,13,0,113,959
2018,3,21,13,30,110,949
2018,3,21,14,0,107,934
2018,3,21,14,30,102,917
2018,3,21,15,0,97,892
2018,3,21,15,30,89,854
2018,3,21,16,0,80,800
2018,3,21,16,30,69,719
2018,3,21,17,0,56,606
2018,3,21,17,30,39,429
2018,3,21,18,0,14,130
2018,3,21,18,30,0,0
2018,3,21,19,0,0,0
2018,3,21,19,30,0,0
2018,3,21,20,0,0,0
2018,3,21,20,30,0,0
2018,3,21,21,0,0,0
2018,3,21,21,30,0,0
2018,3,21,22,0,0,0
2018,3,21,22,30,0,0
2018,3,21,23,0,0,0
2018,3,21,23,30,0,0
2018,3,22,0,0,0,0
2018,3,22,0,30,0,0
2018,3,22,1,0,0,0
2018,3,22,1,30,0,0
2018,3,22,2,0,0,0
2018,3,22,2,30,0,0
2018,3,22,3,0,0,0
2018,3,22,3,30,0,0
2018,3,22,4,0,0,0
2018,3,22,4,30,0,0
2018,3,22,5,0,0,0
2018,3,22,5,30,0,0
2018,3,22,6,0,7,46
2018,3,22,6,30,35,321
2018,3,22,7,0,56,522
2018,3,22,7,30,72,653
2018,3,22,8,0,85,741
2018,3,22,8,30,92,812
2018,3,22,9,0,95,868
2018,3,22,9,30,103,898
2018,3,22,10,0,109,921
2018,3,22,10,30,114,935
2018,3,22,11,0,119,944
2018,3,22,11,30,118,955
2018,3,22,12,0,117,961
2018,3,22,12,30,114,962
2018,3,22,13,0,110,957
2018,3,22,13,30,108,947
2018,3,22,14,0,103,934
2018,3,22,14,30,207,499
2018,3,22,15,0,200,390
2018,3,22,15,30,131,598
2018,3,22,16,0,135,349
2018,3,22,16,30,97,418
2018,3,22,17,0,77,206
2018,3,22,17,30,42,158
2018,3,22,18,0,15,122
2018,3,22,18,30,0,0
2018,3,22,19,0,0,0
2018,3,22,19,30,0,0
2018,3,22,20,0,0,0
2018,3,22,20,30,0,0
2018,3,22,21,0,0,0
2018,3,22,21,30,0,0
2018,3,22,22,0,0,0
2018,3,22,22,30,0,0
2018,3,22,23,0,0,0
2018,3,22,23,30,0,0
2018,3,23,0,0,0,0
2018,3,23,0,30,0,0
2018,3,23,1,0,0,0
2018,3,23,1,30,0,0
2018,3,23,2,0,0,0
2018,3,23,2,30,0,0
2018,3,23,3,0,0,0
2018,3,23,3,30,0,0
2018,3,23,4,0,0,0
2018,3,23,4,30,0,0
2018,3,23,5,0,0,0
2018,3,23,5,30,0,0
2018,3,23,6,0,10,98
2018,3,23,6,30,32,426
2018,3,23,7,0,49,621
2018,3,23,7,30,64,708
2018,3,23,8,0,71,817
2018,3,23,8,30,79,871
2018,3,23,9,0,86,909
2018,3,23,9,30,92,938
2018,3,23,10,0,96,960
2018,3,23,10,30,100,975
2018,3,23,11,0,113,938
2018,3,23,11,30,106,976
2018,3,23,12,0,106,986
2018,3,23,12,30,105,985
2018,3,23,13,0,105,972
2018,3,23,13,30,216,595
2018,3,23,14,0,246,442
2018,3,23,14,30,208,477
2018,3,23,15,0,195,423
2018,3,23,15,30,153,462
2018,3,23,16,0,150,269
2018,3,23,16,30,100,341
2018,3,23,17,0,75,250
2018,3,23,17,30,45,78
2018,3,23,18,0,13,41
2018,3,23,18,30,0,0
2018,3,23,19,0,0,0
2018,3,23,19,30,0,0
2018,3,23,20,0,0,0
2018,3,23,20,30,0,0
2018,3,23,21,0,0,0
2018,3,23,21,30,0,0
2018,3,23,22,0,0,0
2018,3,23,22,30,0,0
2018,3,23,23,0,0,0
2018,3,23,23,30,0,0
2018,3,24,0,0,0,0
2018,3,24,0,30,0,0
2018,3,24,1,0,0,0
2018,3,24,1,30,0,0
2018,3,24,2,0,0,0
2018,3,24,2,30,0,0
2018,3,24,3,0,0,0
2018,3,24,3,30,0,0
2018,3,24,4,0,0,0
2018,3,24,4,30,0,0
2018,3,24,5,0,0,0
2018,3,24,5,30,0,0
2018,3,24,6,0,4,5
2018,3,24,6,30,24,0
2018,3,24,7,0,47,0
2018,3,24,7,30,69,0
2018,3,24,8,0,77,0
2018,3,24,8,30,110,0
2018,3,24,9,0,155,9
2018,3,24,9,30,255,234
2018,3,24,10,0,266,372
2018,3,24,10,30,307,249
2018,3,24,11,0,235,25
2018,3,24,11,30,244,15
2018,3,24,12,0,316,51
2018,3,24,12,30,251,29
2018,3,24,13,0,329,70
2018,3,24,13,30,271,30
2018,3,24,14,0,252,29
2018,3,24,14,30,248,48
2018,3,24,15,0,213,32
2018,3,24,15,30,185,36
2018,3,24,16,0,139,12
2018,3,24,16,30,108,22
2018,3,24,17,0,74,30
2018,3,24,17,30,43,58
2018,3,24,18,0,13,33
2018,3,24,18,30,0,0
2018,3,24,19,0,0,0
2018,3,24,19,30,0,0
2018,3,24,20,0,0,0
2018,3,24,20,30,0,0
2018,3,24,21,0,0,0
2018,3,24,21,30,0,0
2018,3,24,22,0,0,0
2018,3,24,22,30,0,0
2018,3,24,23,0,0,0
2018,3,24,23,30,0,0
2018,3,25,0,0,0,0
2018,3,25,0,30,0,0
2018,3,25,1,0,0,0
2018,3,25,1,30,0,0
2018,3,25,2,0,0,0
2018,3,25,2,30,0,0
2018,3,25,3,0,0,0
2018,3,25,3,30,0,0
2018,3,25,4,0,0,0
2018,3,25,4,30,0,0
2018,3,25,5,0,0,0
2018,3,25,5,30,0,0
2018,3,25,6,0,14,146
2018,3,25,6,30,35,293
2018,3,25,7,0,63,353
2018,3,25,7,30,80,477
2018,3,25,8,0,84,626
2018,3,25,8,30,88,711
2018,3,25,9,0,92,839
2018,3,25,9,30,108,821
2018,3,25,10,0,127,776
2018,3,25,10,30,154,749
2018,3,25,11,0,169,741
2018,3,25,11,30,164,769
2018,3,25,12,0,131,914
2018,3,25,12,30,140,836
2018,3,25,13,0,135,832
2018,3,25,13,30,152,760
2018,3,25,14,0,173,665
2018,3,25,14,30,112,839
2018,3,25,15,0,100,897
2018,3,25,15,30,93,858
2018,3,25,16,0,85,804
2018,3,25,16,30,74,730
2018,3,25,17,0,62,621
2018,3,25,17,30,45,374
2018,3,25,18,0,19,159
2018,3,25,18,30,0,0
2018,3,25,19,0,0,0
2018,3,25,19,30,0,0
2018,3,25,20,0,0,0
2018,3,25,20,30,0,0
2018,3,25,21,0,0,0
2018,3,25,21,30,0,0
2018,3,25,22,0,0,0
2018,3,25,22,30,0,0
2018,3,25,23,0,0,0
2018,3,25,23,30,0,0
2018,3,26,0,0,0,0
2018,3,26,0,30,0,0
2018,3,26,1,0,0,0
2018,3,26,1,30,0,0
2018,3,26,2,0,0,0
2018,3,26,2,30,0,0
2018,3,26,3,0,0,0
2018,3,26,3,30,0,0
2018,3,26,4,0,0,0
2018,3,26,4,30,0,0
2018,3,26,5,0,0,0
2018,3,26,5,30,0,0
2018,3,26,6,0,12,56
2018,3,26,6,30,40,382
2018,3,26,7,0,58,572
2018,3,26,7,30,76,635
2018,3,26,8,0,91,630
2018,3,26,8,30,121,589
2018,3,26,9,0,154,568
2018,3,26,9,30,220,450
2018,3,26,10,0,272,366
2018,3,26,10,30,294,385
2018,3,26,11,0,326,334
2018,3,26,11,30,327,360
2018,3,26,12,0,280,505
2018,3,26,12,30,299,449
2018,3,26,13,0,340,283
2018,3,26,13,30,335,125
2018,3,26,14,0,248,43
2018,3,26,14,30,181,14
2018,3,26,15,0,165,9
2018,3,26,15,30,115,0
2018,3,26,16,0,104,0
2018,3,26,16,30,58,0
2018,3,26,17,0,37,0
2018,3,26,17,30,21,0
2018,3,26,18,0,7,0
2018,3,26,18,30,0,0
2018,3,26,19,0,0,0
2018,3,26,19,30,0,0
2018,3,26,20,0,0,0
2018,3,26,20,30,0,0
2018,3,26,21,0,0,0
2018,3,26,21,30,0,0
2018,3,26,22,0,0,0
2018,3,26,22,30,0,0
2018,3,26,23,0,0,0
2018,3,26,23,30,0,0
2018,3,27,0,0,0,0
2018,3,27,0,30,0,0
2018,3,27,1,0,0,0
2018,3,27,1,30,0,0
2018,3,27,2,0,0,0
2018,3,27,2,30,0,0
2018,3,27,3,0,0,0
2018,3,27,3,30,0,0
2018,3,27,4,0,0,0
2018,3,27,4,30,0,0
2018,3,27,5,0,0,0
2018,3,27,5,30,0,0
2018,3,27,6,0,5,1
2018,3,27,6,30,20,0
2018,3,27,7,0,36,1
2018,3,27,7,30,54,3
2018,3,27,8,0,91,6
2018,3,27,8,30,89,3
2018,3,27,9,0,144,7
2018,3,27,9,30,197,72
2018,3,27,10,0,299,148
2018,3,27,10,30,332,173
2018,3,27,11,0,318,81
2018,3,27,11,30,341,84
2018,3,27,12,0,364,232
2018,3,27,12,30,364,170
2018,3,27,13,0,335,109
2018,3,27,13,30,310,174
2018,3,27,14,0,301,240
2018,3,27,14,30,234,417
2018,3,27,15,0,197,434
2018,3,27,15,30,190,195
2018,3,27,16,0,128,401
2018,3,27,16,30,106,369
2018,3,27,17,0,85,98
2018,3,27,17,30,49,188
2018,3,27,18,0,16,32
2018,3,27,18,30,0,0
2018,3,27,19,0,0,0
2018,3,27,19,30,0,0
2018,3,27,20,0,0,0
2018,3,27,20,30,0,0
2018,3,27,21,0,0,0
2018,3,27,21,30,0,0
2018,3,27,22,0,0,0
2018,3,27,22,30,0,0
2018,3,27,23,0,0,0
2018,3,27,23,30,0,0
2018,3,28,0,0,0,0
2018,3,28,0,30,0,0
2018,3,28,1,0,0,0
2018,3,28,1,30,0,0
2018,3,28,2,0,0,0
2018,3,28,2,30,0,0
2018,3,28,3,0,0,0
2018,3,28,3,30,0,0
2018,3,28,4,0,0,0
2018,3,28,4,30,0,0
2018,3,28,5,0,0,0
2018,3,28,5,30,0,0
2018,3,28,6,0,18,128
2018,3,28,6,30,44,397
2018,3,28,7,0,61,577
2018,3,28,7,30,75,700
2018,3,28,8,0,83,788
2018,3,28,8,30,91,843
2018,3,28,9,0,98,884
2018,3,28,9,30,111,878
2018,3,28,10,0,113,913
2018,3,28,10,30,125,897
2018,3,28,11,0,147,845
2018,3,28,11,30,178,765
2018,3,28,12,0,152,858
2018,3,28,12,30,161,822
2018,3,28,13,0,137,897
2018,3,28,13,30,176,730
2018,3,28,14,0,164,704
2018,3,28,14,30,208,513
2018,3,28,15,0,212,391
2018,3,28,15,30,166,454
2018,3,28,16,0,150,269
2018,3,28,16,30,109,162
2018,3,28,17,0,82,209
2018,3,28,17,30,42,0
2018,3,28,18,0,13,8
2018,3,28,18,30,0,0
2018,3,28,19,0,0,0
2018,3,28,19,30,0,0
2018,3,28,20,0,0,0
2018,3,28,20,30,0,0
2018,3,28,21,0,0,0
2018,3,28,21,30,0,0
2018,3,28,22,0,0,0
2018,3,28,22,30,0,0
2018,3,28,23,0,0,0
2018,3,28,23,30,0,0
2018,3,29,0,0,0,0
2018,3,29,0,30,0,0
2018,3,29,1,0,0,0
2018,3,29,1,30,0,0
2018,3,29,2,0,0,0
2018,3,29,2,30,0,0
2018,3,29,3,0,0,0
2018,3,29,3,30,0,0
2018,3,29,4,0,0,0
2018,3,29,4,30,0,0
2018,3,29,5,0,0,0
2018,3,29,5,30,0,0
2018,3,29,6,0,13,16
2018,3,29,6,30,47,91
2018,3,29,7,0,81,83
2018,3,29,7,30,116,216
2018,3,29,8,0,122,502
2018,3,29,8,30,113,702
2018,3,29,9,0,106,853
2018,3,29,9,30,110,892
2018,3,29,10,0,111,926
2018,3,29,10,30,112,950
2018,3,29,11,0,124,925
2018,3,29,11,30,139,895
2018,3,29,12,0,192,735
2018,3,29,12,30,236,628
2018,3,29,13,0,278,498
2018,3,29,13,30,299,393
2018,3,29,14,0,272,404
2018,3,29,14,30,217,480
2018,3,29,15,0,190,481
2018,3,29,15,30,140,550
2018,3,29,16,0,109,563
2018,3,29,16,30,71,619
2018,3,29,17,0,58,535
2018,3,29,17,30,43,374
2018,3,29,18,0,21,158
2018,3,29,18,30,0,0
2018,3,29,19,0,0,0
2018,3,29,19,30,0,0
2018,3,29,20,0,0,0
2018,3,29,20,30,0,0
2018,3,29,21,0,0,0
2018,3,29,21,30,0,0
2018,3,29,22,0,0,0
2018,3,29,22,30,0,0
2018,3,29,23,0,0,0
2018,3,29,23,30,0,0
2018,3,30,0,0,0,0
2018,3,30,0,30,0,0
2018,3,30,1,0,0,0
2018,3,30,1,30,0,0
2018,3,30,2,0,0,0
2018,3,30,2,30,0,0
2018,3,30,3,0,0,0
2018,3,30,3,30,0,0
2018,3,30,4,0,0,0
2018,3,30,4,30,0,0
2018,3,30,5,0,0,0
2018,3,30,5,30,0,0
2018,3,30,6,0,16,56
2018,3,30,6,30,48,185
2018,3,30,7,0,73,349
2018,3,30,7,30,101,397
2018,3,30,8,0,121,490
2018,3,30,8,30,136,561
2018,3,30,9,0,128,734
2018,3,30,9,30,143,745
2018,3,30,10,0,167,720
2018,3,30,10,30,146,837
2018,3,30,11,0,118,953
2018,3,30,11,30,129,943
2018,3,30,12,0,206,713
2018,3,30,12,30,231,644
2018,3,30,13,0,235,611
2018,3,30,13,30,285,408
2018,3,30,14,0,267,376
2018,3,30,14,30,249,294
2018,3,30,15,0,222,187
2018,3,30,15,30,182,50
2018,3,30,16,0,159,160
2018,3,30,16,30,117,50
2018,3,30,17,0,82,45
2018,3,30,17,30,45,17
2018,3,30,18,0,16,25
2018,3,30,18,30,0,0
2018,3,30,19,0,0,0
2018,3,30,19,30,0,0
2018,3,30,20,0,0,0
2018,3,30,20,30,0,0
2018,3,30,21,0,0,0
2018,3,30,21,30,0,0
2018,3,30,22,0,0,0
2018,3,30,22,30,0,0
2018,3,30,23,0,0,0
2018,3,30,23,30,0,0
2018,3,31,0,0,0,0
2018,3,31,0,30,0,0
2018,3,31,1,0,0,0
2018,3,31,1,30,0,0
2018,3,31,2,0,0,0
2018,3,31,2,30,0,0
2018,3,31,3,0,0,0
2018,3,31,3,30,0,0
2018,3,31,4,0,0,0
2018,3,31,4,30,0,0
2018,3,31,5,0,0,0
2018,3,31,5,30,0,0
2018,3,31,6,0,7,4
2018,3,31,6,30,12,0
2018,3,31,7,0,31,2
2018,3,31,7,30,52,12
2018,3,31,8,0,58,10
2018,3,31,8,30,77,2
2018,3,31,9,0,191,55
2018,3,31,9,30,215,32
2018,3,31,10,0,263,36
2018,3,31,10,30,193,9
2018,3,31,11,0,123,0
2018,3,31,11,30,155,4
2018,3,31,12,0,234,267
2018,3,31,12,30,246,454
2018,3,31,13,0,211,698
2018,3,31,13,30,186,725
2018,3,31,14,0,178,723
2018,3,31,14,30,225,495
2018,3,31,15,0,192,503
2018,3,31,15,30,107,784
2018,3,31,16,0,105,698
2018,3,31,16,30,82,676
2018,3,31,17,0,75,495
2018,3,31,17,30,52,212
2018,3,31,18,0,26,146
2018,3,31,18,30,2,6
2018,3,31,19,0,0,0
2018,3,31,19,30,0,0
2018,3,31,20,0,0,0
2018,3,31,20,30,0,0
2018,3,31,21,0,0,0
2018,3,31,21,30,0,0
2018,3,31,22,0,0,0
2018,3,31,22,30,0,0
2018,3,31,23,0,0,0
2018,3,31,23,30,0,0
2018,4,1,0,0,0,0
2018,4,1,0,30,0,0
2018,4,1,1,0,0,0
2018,4,1,1,30,0,0
2018,4,1,2,0,0,0
2018,4,1,2,30,0,0
2018,4,1,3,0,0,0
2018,4,1,3,30,0,0
2018,4,1,4,0,0,0
2018,4,1,4,30,0,0
2018,4,1,5,0,0,0
2018,4,1,5,30,0,0
2018,4,1,6,0,21,94
2018,4,1,6,30,48,335
2018,4,1,7,0,57,550
2018,4,1,7,30,69,626
2018,4,1,8,0,80,710
2018,4,1,8,30,101,781
2018,4,1,9,0,127,860
2018,4,1,9,30,114,830
2018,4,1,10,0,124,812
2018,4,1,10,30,134,859
2018,4,1,11,0,150,854
2018,4,1,11,30,151,852
2018,4,1,12,0,144,847
2018,4,1,12,30,138,855
2018,4,1,13,0,123,880
2018,4,1,13,30,130,836
2018,4,1,14,0,119,849
2018,4,1,14,30,145,712
2018,4,1,15,0,126,703
2018,4,1,15,30,111,668
2018,4,1,16,0,95,697
2018,4,1,16,30,78,647
2018,4,1,17,0,70,597
2018,4,1,17,30,52,442
2018,4,1,18,0,29,218
2018,4,1,18,30,2,10
2018,4,1,19,0,0,0
2018,4,1,19,30,0,0
2018,4,1,20,0,0,0
2018,4,1,20,30,0,0
2018,4,1,21,0,0,0
2018,4,1,21,30,0,0
2018,4,1,22,0,0,0
2018,4,1,22,30,0,0
2018,4,1,23,0,0,0
2018,4,1,23,30,0,0
2018,4,2,0,0,0,0
2018,4,2,0,30,0,0
2018,4,2,1,0,0,0
2018,4,2,1,30,0,0
2018,4,2,2,0,0,0
2018,4,2,2,30,0,0
2018,4,2,3,0,0,0
2018,4,2,3,30,0,0
2018,4,2,4,0,0,0
2018,4,2,4,30,0,0
2018,4,2,5,0,0,0
2018,4,2,5,30,0,0
2018,4,2,6,0,25,196
2018,4,2,6,30,48,455
2018,4,2,7,0,62,615
2018,4,2,7,30,95,501
2018,4,2,8,0,145,396
2018,4,2,8,30,212,244
2018,4,2,9,0,241,303
2018,4,2,9,30,281,282
2018,4,2,10,0,303,315
2018,4,2,10,30,351,191
2018,4,2,11,0,365,211
2018,4,2,11,30,299,33
2018,4,2,12,0,298,26
2018,4,2,12,30,263,18
2018,4,2,13,0,215,9
2018,4,2,13,30,324,80
2018,4,2,14,0,323,106
2018,4,2,14,30,297,147
2018,4,2,15,0,251,94
2018,4,2,15,30,214,119
2018,4,2,16,0,156,252
2018,4,2,16,30,110,408
2018,4,2,17,0,78,381
2018,4,2,17,30,52,193
2018,4,2,18,0,18,5
2018,4,2,18,30,2,4
2018,4,2,19,0,0,0
2018,4,2,19,30,0,0
2018,4,2,20,0,0,0
2018,4,2,20,30,0,0
2018,4,2,21,0,0,0
2018,4,2,21,30,0,0
2018,4,2,22,0,0,0
2018,4,2,22,30,0,0
2018,4,2,23,0,0,0
2018,4,2,23,30,0,0
2018,4,3,0,0,0,0
2018,4,3,0,30,0,0
2018,4,3,1,0,0,0
2018,4,3,1,30,0,0
2018,4,3,2,0,0,0
2018,4,3,2,30,0,0
2018,4,3,3,0,0,0
2018,4,3,3,30,0,0
2018,4,3,4,0,0,0
2018,4,3,4,30,0,0
2018,4,3,5,0,0,0
2018,4,3,5,30,1,2
2018,4,3,6,0,5,2
2018,4,3,6,30,12,0
2018,4,3,7,0,19,0
2018,4,3,7,30,19,0
2018,4,3,8,0,19,0
2018,4,3,8,30,25,0
2018,4,3,9,0,39,0
2018,4,3,9,30,54,0
2018,4,3,10,0,108,0
2018,4,3,10,30,65,0
2018,4,3,11,0,57,0
2018,4,3,11,30,70,0
2018,4,3,12,0,77,1
2018,4,3,12,30,129,3
2018,4,3,13,0,87,0
2018,4,3,13,30,80,0
2018,4,3,14,0,94,0
2018,4,3,14,30,80,0
2018,4,3,15,0,124,2
2018,4,3,15,30,65,2
2018,4,3,16,0,52,0
2018,4,3,16,30,100,39
2018,4,3,17,0,85,61
2018,4,3,17,30,51,35
2018,4,3,18,0,8,1
2018,4,3,18,30,1,1
2018,4,3,19,0,0,0
2018,4,3,19,30,0,0
2018,4,3,20,0,0,0
2018,4,3,20,30,0,0
2018,4,3,21,0,0,0
2018,4,3,21,30,0,0
2018,4,3,22,0,0,0
2018,4,3,22,30,0,0
2018,4,3,23,0,0,0
2018,4,3,23,30,0,0
2018,4,4,0,0,0,0
2018,4,4,0,30,0,0
2018,4,4,1,0,0,0
2018,4,4,1,30,0,0
2018,4,4,2,0,0,0
2018,4,4,2,30,0,0
2018,4,4,3,0,0,0
2018,4,4,3,30,0,0
2018,4,4,4,0,0,0
2018,4,4,4,30,0,0
2018,4,4,5,0,0,0
2018,4,4,5,30,2,12
2018,4,4,6,0,16,80
2018,4,4,6,30,32,29
2018,4,4,7,0,53,138
2018,4,4,7,30,75,645
2018,4,4,8,0,88,373
2018,4,4,8,30,171,83
2018,4,4,9,0,200,190
2018,4,4,9,30,139,646
2018,4,4,10,0,149,662
2018,4,4,10,30,152,747
2018,4,4,11,0,123,888
2018,4,4,11,30,155,792
2018,4,4,12,0,103,990
2018,4,4,12,30,102,988
2018,4,4,13,0,107,966
2018,4,4,13,30,101,969
2018,4,4,14,0,101,951
2018,4,4,14,30,99,928
2018,4,4,15,0,96,888
2018,4,4,15,30,91,850
2018,4,4,16,0,85,798
2018,4,4,16,30,78,724
2018,4,4,17,0,69,617
2018,4,4,17,30,54,470
2018,4,4,18,0,32,234
2018,4,4,18,30,3,13
2018,4,4,19,0,0,0
2018,4,4,19,30,0,0
2018,4,4,20,0,0,0
2018,4,4,20,30,0,0
2018,4,4,21,0,0,0
2018,4,4,21,30,0,0
2018,4,4,22,0,0,0
2018,4,4,22,30,0,0
2018,4,4,23,0,0,0
2018,4,4,23,30,0,0
2018,4,5,0,0,0,0
2018,4,5,0,30,0,0
2018,4,5,1,0,0,0
2018,4,5,1,30,0,0
2018,4,5,2,0,0,0
2018,4,5,2,30,0,0
2018,4,5,3,0,0,0
2018,4,5,3,30,0,0
2018,4,5,4,0,0,0
2018,4,5,4,30,0,0
2018,4,5,5,0,0,0
2018,4,5,5,30,2,11
2018,4,5,6,0,27,125
2018,4,5,6,30,54,251
2018,4,5,7,0,78,358
2018,4,5,7,30,98,540
2018,4,5,8,0,101,701
2018,4,5,8,30,98,813
2018,4,5,9,0,100,871
2018,4,5,9,30,110,881
2018,4,5,10,0,214,609
2018,4,5,10,30,231,612
2018,4,5,11,0,180,774
2018,4,5,11,30,281,542
2018,4,5,12,0,319,456
2018,4,5,12,30,351,359
2018,4,5,13,0,300,472
2018,4,5,13,30,241,585
2018,4,5,14,0,267,461
2018,4,5,14,30,226,509
2018,4,5,15,0,263,153
2018,4,5,15,30,217,105
2018,4,5,16,0,175,86
2018,4,5,16,30,103,13
2018,4,5,17,0,35,0
2018,4,5,17,30,17,0
2018,4,5,18,0,7,0
2018,4,5,18,30,1,1
2018,4,5,19,0,0,0
2018,4,5,19,30,0,0
2018,4,5,20,0,0,0
2018,4,5,20,30,0,0
2018,4,5,21,0,0,0
2018,4,5,21,30,0,0
2018,4,5,22,0,0,0
2018,4,5,22,30,0,0
2018,4,5,23,0,0,0
2018,4,5,23,30,0,0
2018,4,6,0,0,0,0
2018,4,6,0,30,0,0
2018,4,6,1,0,0,0
2018,4,6,1,30,0,0
2018,4,6,2,0,0,0
2018,4,6,2,30,0,0
2018,4,6,3,0,0,0
2018,4,6,3,30,0,0
2018,4,6,4,0,0,0
2018,4,6,4,30,0,0
2018,4,6,5,0,0,0
2018,4,6,5,30,6,32
2018,4,6,6,0,31,283
2018,4,6,6,30,51,175
2018,4,6,7,0,96,24
2018,4,6,7,30,139,136
2018,4,6,8,0,178,245
2018,4,6,8,30,223,188
2018,4,6,9,0,264,137
2018,4,6,9,30,244,132
2018,4,6,10,0,272,55
2018,4,6,10,30,336,123
2018,4,6,11,0,342,165
2018,4,6,11,30,353,161
2018,4,6,12,0,369,188
2018,4,6,12,30,339,385
2018,4,6,13,0,215,686
2018,4,6,13,30,141,856
2018,4,6,14,0,136,844
2018,4,6,14,30,118,860
2018,4,6,15,0,128,766
2018,4,6,15,30,152,575
2018,4,6,16,0,150,414
2018,4,6,16,30,82,656
2018,4,6,17,0,57,718
2018,4,6,17,30,47,571
2018,4,6,18,0,30,315
2018,4,6,18,30,7,52
2018,4,6,19,0,0,0
2018,4,6,19,30,0,0
2018,4,6,20,0,0,0
2018,4,6,20,30,0,0
2018,4,6,21,0,0,0
2018,4,6,21,30,0,0
2018,4,6,22,0,0,0
2018,4,6,22,30,0,0
2018,4,6,23,0,0,0
2018,4,6,23,30,0,0
