Time,RAVEN_sample_ID,DNI_original,DNI_zerofilter,DNI_gaussianed
55680.0,0,3.57931922051,3.57931922051,-0.626399451731
55710.0,0,-29.2128614091,0.0,-8.1258906647
55740.0,0,-73.2216997628,0.0,-8.1258906647
55770.0,0,0.0,0.0,-8.1258906647
55800.0,0,0.0,0.0,-8.1258906647
55830.0,0,0.0,0.0,-8.1258906647
55860.0,0,0.0,0.0,-8.1258906647
55890.0,0,0.0,0.0,-8.1258906647
55920.0,0,0.0,0.0,-8.1258906647
55950.0,0,0.0,0.0,-8.1258906647
55980.0,0,0.0,0.0,-8.1258906647
56010.0,0,0.0,0.0,-8.1258906647
56040.0,0,0.0,0.0,-8.1258906647
56070.0,0,0.0,0.0,-8.1258906647
56100.0,0,0.0,0.0,-8.1258906647
56130.0,0,0.0,0.0,-8.1258906647
56160.0,0,0.0,0.0,-8.1258906647
56190.0,0,0.0,0.0,-8.1258906647
56220.0,0,0.0,0.0,-8.1258906647
56250.0,0,0.0,0.0,-8.1258906647
56280.0,0,0.0,0.0,-8.1258906647
56310.0,0,0.0,0.0,-8.1258906647
56340.0,0,0.0,0.0,-8.1258906647
56370.0,0,0.0,0.0,-8.1258906647
56400.0,0,0.0,0.0,-8.1258906647
56430.0,0,0.0,0.0,-8.1258906647
56460.0,0,0.0,0.0,-8.1258906647
56490.0,0,0.0,0.0,-8.1258906647
56520.0,0,0.0,0.0,-8.1258906647
56550.0,0,0.0,0.0,-8.1258906647
56580.0,0,-69.5800111506,0.0,-8.1258906647
56610.0,0,-1.86291279816,0.0,-8.1258906647
56640.0,0,14.081844066,14.081844066,0.174900250163
56670.0,0,18.1523954629,18.1523954629,0.198075647017
56700.0,0,13.3025989308,13.3025989308,0.171193314935
56730.0,0,9.65327388141,9.65327388141,0.153863575507
56760.0,0,28.3917063058,28.3917063058,0.261722900071
56790.0,0,23.270959751,23.270959751,0.229048084449
56820.0,0,16.3614909572,16.3614909572,0.187370478738
56850.0,0,14.8078845255,14.8078845255,0.178356249364
56880.0,0,453.175276582,453.175276582,1.44852634605
56910.0,0,11.5999717633,11.5999717633,0.163101879352
56940.0,0,15.8236657138,15.8236657138,0.184159861138
56970.0,0,19.1279391935,19.1279391935,0.203916465464
57000.0,0,20.1366759496,20.1366759496,0.20996334575
57030.0,0,25.377878979,25.377878979,0.242460482005
57060.0,0,26.3164083717,26.3164083717,0.248448975413
57090.0,0,29.0518029774,29.0518029774,0.265954553082
57120.0,0,9.18833980383,9.18833980383,0.151659142213
57150.0,0,-24.9282173629,0.0,-8.1258906647
57180.0,0,-90.3216360661,0.0,-8.1258906647
57210.0,0,0.0,0.0,-8.1258906647
57240.0,0,0.0,0.0,-8.1258906647
57270.0,0,0.0,0.0,-8.1258906647
57300.0,0,0.0,0.0,-8.1258906647
57330.0,0,0.0,0.0,-8.1258906647
57360.0,0,0.0,0.0,-8.1258906647
57390.0,0,0.0,0.0,-8.1258906647
57420.0,0,0.0,0.0,-8.1258906647
57450.0,0,0.0,0.0,-8.1258906647
57480.0,0,0.0,0.0,-8.1258906647
57510.0,0,0.0,0.0,-8.1258906647
57540.0,0,0.0,0.0,-8.1258906647
57570.0,0,0.0,0.0,-8.1258906647
57600.0,0,0.0,0.0,-8.1258906647
57630.0,0,0.0,0.0,-8.1258906647
57660.0,0,0.0,0.0,-8.1258906647
57690.0,0,0.0,0.0,-8.1258906647
57720.0,0,0.0,0.0,-8.1258906647
57750.0,0,0.0,0.0,-8.1258906647
57780.0,0,0.0,0.0,-8.1258906647
57810.0,0,0.0,0.0,-8.1258906647
57840.0,0,0.0,0.0,-8.1258906647
57870.0,0,0.0,0.0,-8.1258906647
57900.0,0,0.0,0.0,-8.1258906647
57930.0,0,0.0,0.0,-8.1258906647
57960.0,0,0.0,0.0,-8.1258906647
57990.0,0,0.0,0.0,-8.1258906647
58020.0,0,-132.161814493,0.0,-8.1258906647
58050.0,0,-53.9561004486,0.0,-8.1258906647
58080.0,0,-26.4135454393,0.0,-8.1258906647
58110.0,0,-18.9416458628,0.0,-8.1258906647
58140.0,0,-20.6380368445,0.0,-8.1258906647
58170.0,0,-22.7787244801,0.0,-8.1258906647
58200.0,0,-13.3416369594,0.0,-8.1258906647
58230.0,0,-16.6504676915,0.0,-8.1258906647
58260.0,0,-24.6732272184,0.0,-8.1258906647
58290.0,0,-26.285055021,0.0,-8.1258906647
58320.0,0,-30.929991918,0.0,-8.1258906647
58350.0,0,-30.4736889396,0.0,-8.1258906647
58380.0,0,-35.1698665717,0.0,-8.1258906647
58410.0,0,-33.7242840985,0.0,-8.1258906647
58440.0,0,-33.4876209788,0.0,-8.1258906647
58470.0,0,-32.8825260683,0.0,-8.1258906647
58500.0,0,-34.3439422202,0.0,-8.1258906647
58530.0,0,-37.5499693823,0.0,-8.1258906647
58560.0,0,-57.3421227086,0.0,-8.1258906647
58590.0,0,-102.919418154,0.0,-8.1258906647
58620.0,0,-188.147158758,0.0,-8.1258906647
58650.0,0,0.0,0.0,-8.1258906647
58680.0,0,0.0,0.0,-8.1258906647
58710.0,0,0.0,0.0,-8.1258906647
58740.0,0,0.0,0.0,-8.1258906647
58770.0,0,0.0,0.0,-8.1258906647
58800.0,0,0.0,0.0,-8.1258906647
58830.0,0,0.0,0.0,-8.1258906647
58860.0,0,0.0,0.0,-8.1258906647
58890.0,0,0.0,0.0,-8.1258906647
58920.0,0,0.0,0.0,-8.1258906647
58950.0,0,0.0,0.0,-8.1258906647
58980.0,0,0.0,0.0,-8.1258906647
59010.0,0,0.0,0.0,-8.1258906647
59040.0,0,0.0,0.0,-8.1258906647
59070.0,0,0.0,0.0,-8.1258906647
59100.0,0,0.0,0.0,-8.1258906647
59130.0,0,0.0,0.0,-8.1258906647
59160.0,0,0.0,0.0,-8.1258906647
59190.0,0,0.0,0.0,-8.1258906647
59220.0,0,0.0,0.0,-8.1258906647
59250.0,0,0.0,0.0,-8.1258906647
59280.0,0,0.0,0.0,-8.1258906647
59310.0,0,0.0,0.0,-8.1258906647
59340.0,0,0.0,0.0,-8.1258906647
59370.0,0,0.0,0.0,-8.1258906647
59400.0,0,0.0,0.0,-8.1258906647
59430.0,0,0.0,0.0,-8.1258906647
59460.0,0,-131.619906254,0.0,-8.1258906647
59490.0,0,-50.0812143937,0.0,-8.1258906647
59520.0,0,-16.9226601241,0.0,-8.1258906647
59550.0,0,-9.04382161455,0.0,-8.1258906647
59580.0,0,-5.58617905519,0.0,-8.1258906647
59610.0,0,-8.21901556776,0.0,-8.1258906647
59640.0,0,21.9155697323,21.9155697323,0.220645819363
59670.0,0,17.4174055126,17.4174055126,0.193679552706
59700.0,0,18.2800537214,18.2800537214,0.198839579739
59730.0,0,15.6086037749,15.6086037749,0.182876553958
59760.0,0,13.9497431428,13.9497431428,0.174271667057
59790.0,0,13.4357192838,13.4357192838,0.171826411756
59820.0,0,8.81716727924,8.81716727924,0.149899798311
59850.0,0,9.40060580732,9.40060580732,0.152665485822
59880.0,0,13.8601013957,13.8601013957,0.173845159017
59910.0,0,15.8209922287,15.8209922287,0.184143906189
59940.0,0,20.9455731936,20.9455731936,0.214817828634
59970.0,0,22.7708952859,22.7708952859,0.225870864459
60000.0,0,23.9901193633,23.9901193633,0.233621417654
60030.0,0,-1.18242514179,0.0,-8.1258906647
60060.0,0,-67.7890445434,0.0,-8.1258906647
60090.0,0,0.0,0.0,-8.1258906647
60120.0,0,0.0,0.0,-8.1258906647
60150.0,0,0.0,0.0,-8.1258906647
60180.0,0,0.0,0.0,-8.1258906647
60210.0,0,0.0,0.0,-8.1258906647
60240.0,0,0.0,0.0,-8.1258906647
60270.0,0,0.0,0.0,-8.1258906647
60300.0,0,0.0,0.0,-8.1258906647
60330.0,0,0.0,0.0,-8.1258906647
60360.0,0,0.0,0.0,-8.1258906647
60390.0,0,0.0,0.0,-8.1258906647
60420.0,0,0.0,0.0,-8.1258906647
60450.0,0,0.0,0.0,-8.1258906647
60480.0,0,0.0,0.0,-8.1258906647
60510.0,0,0.0,0.0,-8.1258906647
60540.0,0,0.0,0.0,-8.1258906647
60570.0,0,0.0,0.0,-8.1258906647
60600.0,0,0.0,0.0,-8.1258906647
60630.0,0,0.0,0.0,-8.1258906647
60660.0,0,0.0,0.0,-8.1258906647
60690.0,0,0.0,0.0,-8.1258906647
60720.0,0,0.0,0.0,-8.1258906647
60750.0,0,0.0,0.0,-8.1258906647
60780.0,0,0.0,0.0,-8.1258906647
60810.0,0,0.0,0.0,-8.1258906647
60840.0,0,0.0,0.0,-8.1258906647
60870.0,0,0.0,0.0,-8.1258906647
60900.0,0,-201.997821242,0.0,-8.1258906647
60930.0,0,-117.249497642,0.0,-8.1258906647
60960.0,0,-78.4511041111,0.0,-8.1258906647
60990.0,0,-66.1575061754,0.0,-8.1258906647
61020.0,0,-59.5440848529,0.0,-8.1258906647
61050.0,0,-58.6692260004,0.0,-8.1258906647
61080.0,0,-49.8379140717,0.0,-8.1258906647
61110.0,0,-50.5264099459,0.0,-8.1258906647
61140.0,0,-52.779484657,0.0,-8.1258906647
61170.0,0,-53.5118370719,0.0,-8.1258906647
61200.0,0,-54.1861285429,0.0,-8.1258906647
61230.0,0,-54.6723473188,0.0,-8.1258906647
61260.0,0,-60.2157217741,0.0,-8.1258906647
61290.0,0,-59.4978271252,0.0,-8.1258906647
61320.0,0,-58.8205257296,0.0,-8.1258906647
61350.0,0,-58.5118204829,0.0,-8.1258906647
61380.0,0,-60.815056763,0.0,-8.1258906647
61410.0,0,-66.9850165708,0.0,-8.1258906647
61440.0,0,-88.8127556189,0.0,-8.1258906647
61470.0,0,-135.712916413,0.0,-8.1258906647
61500.0,0,-234.329994855,0.0,-8.1258906647
61530.0,0,0.0,0.0,-8.1258906647
61560.0,0,0.0,0.0,-8.1258906647
61590.0,0,0.0,0.0,-8.1258906647
61620.0,0,0.0,0.0,-8.1258906647
61650.0,0,0.0,0.0,-8.1258906647
61680.0,0,0.0,0.0,-8.1258906647
61710.0,0,0.0,0.0,-8.1258906647
61740.0,0,0.0,0.0,-8.1258906647
61770.0,0,0.0,0.0,-8.1258906647
61800.0,0,0.0,0.0,-8.1258906647
61830.0,0,0.0,0.0,-8.1258906647
61860.0,0,0.0,0.0,-8.1258906647
61890.0,0,0.0,0.0,-8.1258906647
61920.0,0,0.0,0.0,-8.1258906647
61950.0,0,0.0,0.0,-8.1258906647
61980.0,0,0.0,0.0,-8.1258906647
62010.0,0,0.0,0.0,-8.1258906647
62040.0,0,0.0,0.0,-8.1258906647
62070.0,0,0.0,0.0,-8.1258906647
62100.0,0,0.0,0.0,-8.1258906647
62130.0,0,0.0,0.0,-8.1258906647
62160.0,0,0.0,0.0,-8.1258906647
62190.0,0,0.0,0.0,-8.1258906647
62220.0,0,0.0,0.0,-8.1258906647
62250.0,0,0.0,0.0,-8.1258906647
62280.0,0,0.0,0.0,-8.1258906647
62310.0,0,0.0,0.0,-8.1258906647
62340.0,0,-175.337288919,0.0,-8.1258906647
62370.0,0,-90.4714289077,0.0,-8.1258906647
62400.0,0,-57.0041510748,0.0,-8.1258906647
62430.0,0,-45.2858990927,0.0,-8.1258906647
62460.0,0,-40.5139035378,0.0,-8.1258906647
62490.0,0,-39.1309078332,0.0,-8.1258906647
62520.0,0,-16.6032727003,0.0,-8.1258906647
62550.0,0,-18.4828583086,0.0,-8.1258906647
62580.0,0,-19.8526227288,0.0,-8.1258906647
62610.0,0,-20.6470420933,0.0,-8.1258906647
62640.0,0,-20.3381869026,0.0,-8.1258906647
62670.0,0,-19.7984041652,0.0,-8.1258906647
62700.0,0,-15.2689957798,0.0,-8.1258906647
62730.0,0,-12.4199928574,0.0,-8.1258906647
62760.0,0,-10.5298459754,0.0,-8.1258906647
62790.0,0,-7.88119513679,0.0,-8.1258906647
62820.0,0,133.374174815,133.374174815,0.968552858205
62850.0,0,560.182883602,560.182883602,1.58129522595
62880.0,0,297.251388853,297.251388853,1.2853826276
62910.0,0,229.493599987,229.493599987,1.20859493148
62940.0,0,66.1556533315,66.1556533315,0.565545153286
62970.0,0,0.0,0.0,-8.1258906647
63000.0,0,0.0,0.0,-8.1258906647
63030.0,0,0.0,0.0,-8.1258906647
63060.0,0,0.0,0.0,-8.1258906647
63090.0,0,0.0,0.0,-8.1258906647
63120.0,0,0.0,0.0,-8.1258906647
63150.0,0,0.0,0.0,-8.1258906647
63180.0,0,0.0,0.0,-8.1258906647
63210.0,0,0.0,0.0,-8.1258906647
63240.0,0,0.0,0.0,-8.1258906647
63270.0,0,0.0,0.0,-8.1258906647
63300.0,0,0.0,0.0,-8.1258906647
63330.0,0,0.0,0.0,-8.1258906647
63360.0,0,0.0,0.0,-8.1258906647
63390.0,0,0.0,0.0,-8.1258906647
63420.0,0,0.0,0.0,-8.1258906647
63450.0,0,0.0,0.0,-8.1258906647
63480.0,0,0.0,0.0,-8.1258906647
63510.0,0,0.0,0.0,-8.1258906647
63540.0,0,0.0,0.0,-8.1258906647
63570.0,0,0.0,0.0,-8.1258906647
63600.0,0,0.0,0.0,-8.1258906647
63630.0,0,0.0,0.0,-8.1258906647
63660.0,0,0.0,0.0,-8.1258906647
63690.0,0,0.0,0.0,-8.1258906647
63720.0,0,0.0,0.0,-8.1258906647
63750.0,0,0.0,0.0,-8.1258906647
63780.0,0,349.322142653,349.322142653,1.33397492624
63810.0,0,596.243285862,596.243285862,1.62484912648
63840.0,0,2.41325946898,2.41325946898,-0.919090678092
63870.0,0,581.567977764,581.567977764,1.60510412797
63900.0,0,5.50232531221,5.50232531221,-0.232224466881
63930.0,0,2.39446249761,2.39446249761,-0.924436124424
63960.0,0,26.618366066,26.618366066,0.250377568622
63990.0,0,370.547161166,370.547161166,1.35359767953
64020.0,0,18.0598966651,18.0598966651,0.197522187828
64050.0,0,16.2023567025,16.2023567025,0.186420306428
64080.0,0,15.4930171769,15.4930171769,0.18218695576
64110.0,0,524.057059873,524.057059873,1.53527215733
64140.0,0,597.656907885,597.656907885,1.62646431878
64170.0,0,245.633721724,245.633721724,1.22934923943
64200.0,0,610.731818307,610.731818307,1.64485460865
64230.0,0,42.7126555593,42.7126555593,0.361042872813
64260.0,0,43.5132860224,43.5132860224,0.366893416628
64290.0,0,49.2751763951,49.2751763951,0.416115894866
64320.0,0,41.1846313095,41.1846313095,0.349910974037
64350.0,0,20.4417111573,20.4417111573,0.211793384339
64380.0,0,-49.3981127332,0.0,-8.1258906647
64410.0,0,0.0,0.0,-8.1258906647
64440.0,0,0.0,0.0,-8.1258906647
64470.0,0,0.0,0.0,-8.1258906647
64500.0,0,0.0,0.0,-8.1258906647
64530.0,0,0.0,0.0,-8.1258906647
64560.0,0,0.0,0.0,-8.1258906647
64590.0,0,0.0,0.0,-8.1258906647
64620.0,0,0.0,0.0,-8.1258906647
64650.0,0,0.0,0.0,-8.1258906647
64680.0,0,0.0,0.0,-8.1258906647
64710.0,0,0.0,0.0,-8.1258906647
64740.0,0,0.0,0.0,-8.1258906647
64770.0,0,0.0,0.0,-8.1258906647
64800.0,0,0.0,0.0,-8.1258906647
64830.0,0,0.0,0.0,-8.1258906647
64860.0,0,0.0,0.0,-8.1258906647
64890.0,0,0.0,0.0,-8.1258906647
64920.0,0,0.0,0.0,-8.1258906647
64950.0,0,0.0,0.0,-8.1258906647
64980.0,0,0.0,0.0,-8.1258906647
65010.0,0,0.0,0.0,-8.1258906647
65040.0,0,0.0,0.0,-8.1258906647
65070.0,0,0.0,0.0,-8.1258906647
65100.0,0,0.0,0.0,-8.1258906647
65130.0,0,0.0,0.0,-8.1258906647
65160.0,0,0.0,0.0,-8.1258906647
65190.0,0,0.0,0.0,-8.1258906647
65220.0,0,-15.0566027353,0.0,-8.1258906647
65250.0,0,35.8857145901,35.8857145901,0.312164404057
65280.0,0,55.7965240527,55.7965240527,0.474303578669
65310.0,0,51.4012827957,51.4012827957,0.435451021367
65340.0,0,45.5026741288,45.5026741288,0.382182099877
65370.0,0,38.9054860191,38.9054860191,0.33338678541
65400.0,0,36.8259324443,36.8259324443,0.318621340959
65430.0,0,32.5627953405,32.5627953405,0.289446212807
65460.0,0,24.9573691178,24.9573691178,0.239780157186
65490.0,0,24.0357605403,24.0357605403,0.233911826367
65520.0,0,21.3069624039,21.3069624039,0.216988285423
65550.0,0,22.8935828948,22.8935828948,0.226650162716
65580.0,0,10.5615768276,10.5615768276,0.158172361309
65610.0,0,13.6629530251,13.6629530251,0.172907254462
65640.0,0,20.9641661847,20.9641661847,0.214929470953
65670.0,0,27.2695372429,27.2695372429,0.254539757833
65700.0,0,35.6023063734,35.6023063734,0.310220663195
65730.0,0,40.2924352423,40.2924352423,0.343431266572
65760.0,0,296.98899419,296.98899419,1.28513144872
65790.0,0,532.13606445,532.13606445,1.54668282595
65820.0,0,244.950770148,244.950770148,1.22860170413
65850.0,0,0.0,0.0,-8.1258906647
65880.0,0,0.0,0.0,-8.1258906647
65910.0,0,0.0,0.0,-8.1258906647
65940.0,0,0.0,0.0,-8.1258906647
65970.0,0,0.0,0.0,-8.1258906647
66000.0,0,0.0,0.0,-8.1258906647
66030.0,0,0.0,0.0,-8.1258906647
66060.0,0,0.0,0.0,-8.1258906647
66090.0,0,0.0,0.0,-8.1258906647
66120.0,0,0.0,0.0,-8.1258906647
66150.0,0,0.0,0.0,-8.1258906647
66180.0,0,0.0,0.0,-8.1258906647
66210.0,0,0.0,0.0,-8.1258906647
66240.0,0,0.0,0.0,-8.1258906647
66270.0,0,0.0,0.0,-8.1258906647
66300.0,0,0.0,0.0,-8.1258906647
66330.0,0,0.0,0.0,-8.1258906647
66360.0,0,0.0,0.0,-8.1258906647
66390.0,0,0.0,0.0,-8.1258906647
66420.0,0,0.0,0.0,-8.1258906647
66450.0,0,0.0,0.0,-8.1258906647
66480.0,0,0.0,0.0,-8.1258906647
66510.0,0,0.0,0.0,-8.1258906647
66540.0,0,0.0,0.0,-8.1258906647
66570.0,0,0.0,0.0,-8.1258906647
66600.0,0,0.0,0.0,-8.1258906647
66630.0,0,15.3831260563,15.3831260563,0.181531417536
66660.0,0,351.492077994,351.492077994,1.33649510448
66690.0,0,576.447692777,576.447692777,1.59662833507
66720.0,0,394.141375029,394.141375029,1.37582644926
66750.0,0,859.211356711,859.211356711,2.00322811457
66780.0,0,858.485329836,858.485329836,2.00209792337
66810.0,0,487.400843675,487.400843675,1.49177692623
66840.0,0,741.018417004,741.018417004,1.81627108461
66870.0,0,476.563239477,476.563239477,1.47809734187
66900.0,0,465.839130908,465.839130908,1.4644212064
66930.0,0,449.852606167,449.852606167,1.44470038531
66960.0,0,436.103159482,436.103159482,1.42852824295
66990.0,0,494.710732569,494.710732569,1.49962632812
67020.0,0,552.44462655,552.44462655,1.57260584236
67050.0,0,554.667364136,554.667364136,1.57508962152
67080.0,0,511.166922265,511.166922265,1.51604389633
67110.0,0,441.789279203,441.789279203,1.43517078998
67140.0,0,41.6412841497,41.6412841497,0.35323315935
67170.0,0,534.235237622,534.235237622,1.54953515556
67200.0,0,299.66646255,299.66646255,1.28769828971
67230.0,0,126.58136873,126.58136873,0.940458962977
67260.0,0,-0.847926761574,0.0,-8.1258906647
67290.0,0,0.0,0.0,-8.1258906647
67320.0,0,0.0,0.0,-8.1258906647
67350.0,0,0.0,0.0,-8.1258906647
67380.0,0,0.0,0.0,-8.1258906647
67410.0,0,0.0,0.0,-8.1258906647
67440.0,0,0.0,0.0,-8.1258906647
67470.0,0,0.0,0.0,-8.1258906647
67500.0,0,0.0,0.0,-8.1258906647
67530.0,0,0.0,0.0,-8.1258906647
67560.0,0,0.0,0.0,-8.1258906647
67590.0,0,0.0,0.0,-8.1258906647
67620.0,0,0.0,0.0,-8.1258906647
67650.0,0,0.0,0.0,-8.1258906647
67680.0,0,0.0,0.0,-8.1258906647
67710.0,0,0.0,0.0,-8.1258906647
67740.0,0,0.0,0.0,-8.1258906647
67770.0,0,0.0,0.0,-8.1258906647
67800.0,0,0.0,0.0,-8.1258906647
67830.0,0,0.0,0.0,-8.1258906647
67860.0,0,0.0,0.0,-8.1258906647
67890.0,0,0.0,0.0,-8.1258906647
67920.0,0,0.0,0.0,-8.1258906647
67950.0,0,0.0,0.0,-8.1258906647
67980.0,0,0.0,0.0,-8.1258906647
68010.0,0,0.0,0.0,-8.1258906647
68040.0,0,0.0,0.0,-8.1258906647
68070.0,0,20.867760447,20.867760447,0.214350628082
68100.0,0,264.936592941,264.936592941,1.24886030737
68130.0,0,441.921807781,441.921807781,1.43532636691
68160.0,0,39.44387663,39.44387663,0.337281837017
68190.0,0,38.9957228386,38.9957228386,0.334039260202
68220.0,0,38.4485955505,38.4485955505,0.330085321516
68250.0,0,557.879298559,557.879298559,1.57869602777
68280.0,0,51.1948731637,51.1948731637,0.433566866896
68310.0,0,46.5477399345,46.5477399345,0.391536863551
68340.0,0,134.704561912,134.704561912,0.973955114341
68370.0,0,135.652369033,135.652369033,0.977475903862
68400.0,0,34.881154641,34.881154641,0.305279942825
68430.0,0,494.508110138,494.508110138,1.49941246726
68460.0,0,596.305705109,596.305705109,1.62492035675
68490.0,0,430.646650402,430.646650402,1.42324965975
68520.0,0,385.339843611,385.339843611,1.36758729632
68550.0,0,483.271743347,483.271743347,1.4865322074
68580.0,0,674.630298733,674.630298733,1.72915839044
68610.0,0,783.104183493,783.104183493,1.87839402884
68640.0,0,710.219014236,710.219014236,1.76867721518
68670.0,0,595.782420733,595.782420733,1.62432346111
68700.0,0,275.162840985,275.162840985,1.25970258567
68730.0,0,0.0,0.0,-8.1258906647
68760.0,0,0.0,0.0,-8.1258906647
68790.0,0,0.0,0.0,-8.1258906647
68820.0,0,0.0,0.0,-8.1258906647
68850.0,0,0.0,0.0,-8.1258906647
68880.0,0,0.0,0.0,-8.1258906647
68910.0,0,0.0,0.0,-8.1258906647
68940.0,0,0.0,0.0,-8.1258906647
68970.0,0,0.0,0.0,-8.1258906647
69000.0,0,0.0,0.0,-8.1258906647
69030.0,0,0.0,0.0,-8.1258906647
69060.0,0,0.0,0.0,-8.1258906647
69090.0,0,0.0,0.0,-8.1258906647
69120.0,0,0.0,0.0,-8.1258906647
69150.0,0,0.0,0.0,-8.1258906647
69180.0,0,0.0,0.0,-8.1258906647
69210.0,0,0.0,0.0,-8.1258906647
69240.0,0,0.0,0.0,-8.1258906647
69270.0,0,0.0,0.0,-8.1258906647
69300.0,0,0.0,0.0,-8.1258906647
69330.0,0,0.0,0.0,-8.1258906647
69360.0,0,0.0,0.0,-8.1258906647
69390.0,0,0.0,0.0,-8.1258906647
69420.0,0,0.0,0.0,-8.1258906647
69450.0,0,0.0,0.0,-8.1258906647
69480.0,0,0.0,0.0,-8.1258906647
69510.0,0,27.7182543271,27.7182543271,0.25741045469
69540.0,0,380.248199785,380.248199785,1.36239437959
69570.0,0,590.301370264,590.301370264,1.61810587503
69600.0,0,793.700414739,793.700414739,1.89100913211
69630.0,0,867.752083622,867.752083622,2.01969545235
69660.0,0,844.390889794,844.390889794,1.97173555975
69690.0,0,921.339696442,921.339696442,2.19435867226
69720.0,0,966.354418489,966.354418489,2.53174918594
69750.0,0,930.515596019,930.515596019,2.22511880794
69780.0,0,669.55308793,669.55308793,1.72187204016
69810.0,0,623.434566091,623.434566091,1.65961117532
69840.0,0,777.640532971,777.640532971,1.87130476051
69870.0,0,769.2853544,769.2853544,1.85810642626
69900.0,0,872.144497915,872.144497915,2.03038314353
69930.0,0,561.600545347,561.600545347,1.58290013798
69960.0,0,960.482727233,960.482727233,2.42745047966
69990.0,0,936.716834038,936.716834038,2.25832579201
70020.0,0,901.569474227,901.569474227,2.1091569734
70050.0,0,755.899915579,755.899915579,1.83652868266
70080.0,0,760.648652785,760.648652785,1.84396017335
70110.0,0,603.744139565,603.744139565,1.63410376939
70140.0,0,289.94690974,289.94690974,1.27778411257
70170.0,0,0.0,0.0,-8.1258906647
70200.0,0,0.0,0.0,-8.1258906647
70230.0,0,0.0,0.0,-8.1258906647
70260.0,0,0.0,0.0,-8.1258906647
70290.0,0,0.0,0.0,-8.1258906647
70320.0,0,0.0,0.0,-8.1258906647
70350.0,0,0.0,0.0,-8.1258906647
70380.0,0,0.0,0.0,-8.1258906647
70410.0,0,0.0,0.0,-8.1258906647
70440.0,0,0.0,0.0,-8.1258906647
70470.0,0,0.0,0.0,-8.1258906647
70500.0,0,0.0,0.0,-8.1258906647
70530.0,0,0.0,0.0,-8.1258906647
70560.0,0,0.0,0.0,-8.1258906647
70590.0,0,0.0,0.0,-8.1258906647
70620.0,0,0.0,0.0,-8.1258906647
70650.0,0,0.0,0.0,-8.1258906647
70680.0,0,0.0,0.0,-8.1258906647
70710.0,0,0.0,0.0,-8.1258906647
70740.0,0,0.0,0.0,-8.1258906647
70770.0,0,0.0,0.0,-8.1258906647
70800.0,0,0.0,0.0,-8.1258906647
70830.0,0,0.0,0.0,-8.1258906647
70860.0,0,0.0,0.0,-8.1258906647
70890.0,0,0.0,0.0,-8.1258906647
70920.0,0,0.0,0.0,-8.1258906647
70950.0,0,36.0555920326,36.0555920326,0.313330064995
70980.0,0,-69.5990265549,0.0,-8.1258906647
71010.0,0,-13.419629119,0.0,-8.1258906647
71040.0,0,-3.0923214442,0.0,-8.1258906647
71070.0,0,0.478311800932,0.478311800932,-1.80569686746
71100.0,0,-1.68925813483,0.0,-8.1258906647
71130.0,0,-3.21903667614,0.0,-8.1258906647
71160.0,0,22.4962335811,22.4962335811,0.224138174985
71190.0,0,19.4661597978,19.4661597978,0.205943089762
71220.0,0,12.3841812248,12.3841812248,0.166827338123
71250.0,0,10.1987569777,10.1987569777,0.156450877413
71280.0,0,3.38092023722,3.38092023722,-0.671947529253
71310.0,0,4.04214420187,4.04214420187,-0.524801860741
71340.0,0,-1.03926894703,0.0,-8.1258906647
71370.0,0,484.528825007,484.528825007,1.4881246013
71400.0,0,468.595415821,468.595415821,1.46795921696
71430.0,0,3.12450586358,3.12450586358,-0.732975026506
71460.0,0,214.458990411,214.458990411,1.18341794188
71490.0,0,630.623135839,630.623135839,1.67611987427
71520.0,0,583.957434156,583.957434156,1.60957687851
71550.0,0,515.471592776,515.471592776,1.52228409675
71580.0,0,262.474383979,262.474383979,1.24654248084
71610.0,0,0.0,0.0,-8.1258906647
71640.0,0,0.0,0.0,-8.1258906647
71670.0,0,0.0,0.0,-8.1258906647
71700.0,0,0.0,0.0,-8.1258906647
71730.0,0,0.0,0.0,-8.1258906647
71760.0,0,0.0,0.0,-8.1258906647
71790.0,0,0.0,0.0,-8.1258906647
71820.0,0,0.0,0.0,-8.1258906647
71850.0,0,0.0,0.0,-8.1258906647
71880.0,0,0.0,0.0,-8.1258906647
71910.0,0,0.0,0.0,-8.1258906647
71940.0,0,0.0,0.0,-8.1258906647
71970.0,0,0.0,0.0,-8.1258906647
72000.0,0,0.0,0.0,-8.1258906647
72030.0,0,0.0,0.0,-8.1258906647
72060.0,0,0.0,0.0,-8.1258906647
72090.0,0,0.0,0.0,-8.1258906647
72120.0,0,0.0,0.0,-8.1258906647
72150.0,0,0.0,0.0,-8.1258906647
72180.0,0,0.0,0.0,-8.1258906647
72210.0,0,0.0,0.0,-8.1258906647
72240.0,0,0.0,0.0,-8.1258906647
72270.0,0,0.0,0.0,-8.1258906647
72300.0,0,0.0,0.0,-8.1258906647
72330.0,0,0.0,0.0,-8.1258906647
72360.0,0,0.0,0.0,-8.1258906647
72390.0,0,45.9525482131,45.9525482131,0.386204939266
72420.0,0,442.371711529,442.371711529,1.4358547738
72450.0,0,679.753425451,679.753425451,1.73430031864
72480.0,0,802.062635439,802.062635439,1.90006555669
72510.0,0,873.172436768,873.172436768,2.03315995863
72540.0,0,918.20678351,918.20678351,2.18193380138
72570.0,0,940.202099998,940.202099998,2.27995035288
72600.0,0,963.61955839,963.61955839,2.47554509433
