456.54278215297,499.239365836666,543.027798168103,585.694329824066,628.254717405186,665.716527260704,698.756036811788,737.951891103274,764.430832240303,790.322097402756
456.54278215297,499.239365836666,543.027798168103,585.694329824066,628.254717405186,665.716527260704,698.756036811788,737.951891103274,764.430832240303,790.322097402756
456.54278215297,499.239365836666,543.027798168103,585.694329824066,628.254717405186,665.716527260704,698.756036811788,737.951891103274,764.430832240303,790.322097402756
456.54278215297,499.239365836666,543.027798168103,585.694329824066,628.254717405186,665.716527260704,698.756036811788,737.951891103274,764.430832240303,790.322097402756
456.54278215297,499.239365836666,543.027798168103,585.694329824066,628.254717405186,665.716527260704,698.756036811788,737.951891103274,764.430832240303,790.322097402756
456.54278215297,499.239365836666,543.027798168103,585.694329824066,628.254717405186,665.716527260703,698.756036811788,737.951891103274,764.430832240303,790.322097402756
456.542782152971,499.239365836666,543.027798168103,585.694329824066,628.254717405186,665.716527260703,698.756036811788,737.951891103274,764.430832240303,790.322097402756
456.542782152971,499.239365836666,543.027798168103,585.694329824066,628.254717405186,665.716527260703,698.756036811788,737.951891103274,764.430832240303,790.322097402756
437.892570654834,482.707397006922,526.845072,570.748828,614.652584,658.55634,698.756036811788,737.951891103274,764.430832240303,790.322097402756
437.892570654834,482.707397006922,526.845072,570.748828,614.652584,658.55634,698.756036811788,737.951891103274,764.430832240303,790.322097402756
437.892570654834,482.707397006922,526.845072,570.748828,614.652584,658.55634,698.756036811788,737.951891103274,764.430832240303,790.322097402756
437.892570654834,482.707397006922,526.845072,570.748828,614.652584,658.55634,698.756036811788,737.951891103274,764.430832240303,790.322097402756
437.892570654834,482.707397006922,526.845072,570.748828,614.652584,658.55634,698.756036811788,737.951891103274,764.430832240303,790.322097402756
437.892570654834,482.707397006922,526.845072,570.748828,614.652584,658.55634,698.756036811788,737.951891103274,764.430832240303,790.322097402755
437.892570654834,482.707397006922,526.845072,570.748828,614.652584,658.55634,698.756036811788,737.951891103274,764.430832240303,790.322097402755
487.292570654834,537.047397006922,586.125072,634.968828,683.812584,732.65634,777.796036811788,821.931891103274,853.350832240303,884.182097402755
536.692570654834,591.387397006922,645.405072,699.188828,752.972584,806.75634,856.836036811788,905.911891103273,942.270832240303,978.042097402755
536.692570654834,591.387397006922,645.405072,699.188828,752.972584,806.75634,860.540096,914.323852,968.107608,1021.891364
536.692570654834,591.387397006923,645.405072,699.188828,752.972584,806.75634,860.540096,914.323852,968.107608,1021.891364
536.692570654834,591.387397006923,645.405072,699.188828,752.972584,806.75634,860.540096,914.323852,968.107608,1021.891364
536.692570654834,591.387397006923,645.405072,699.188828,752.972584,806.75634,860.540096,914.323852,968.107608,1021.891364
536.692570654834,591.387397006923,645.405072,699.188828,752.972584,806.75634,860.540096,914.323852,968.107608,1021.891364
