Normalised hour angle,RAVEN_sample_ID,Clearsky DNI_original,Clearsky DNI_fourier,Clearsky DNI_nofourier,Clearsky DNI_gaussianed
2869.822224,0,560.0,610.799834419,-50.7998344186,-0.821077500707
3437.605274,0,104.0,176.549980094,-72.5499800944,-1.0587286771
-3364.348284,0,198.0,244.393745032,-46.3937450324,-0.778140920084
-2798.007336,0,627.0,644.765807992,-17.7658079923,-0.414593411209
-2231.666388,0,810.0,820.989204959,-10.9892049589,-0.326562497951
-1665.32544,0,901.0,867.624761325,33.3752386755,0.405030653937
-1098.984492,0,949.0,915.652194703,33.3478052968,0.404434026734
-532.643544,0,973.0,952.490923012,20.5090769876,0.160280072176
33.697404,0,980.0,949.750242307,30.2497576934,0.340115499627
600.0383519999999,0,973.0,949.137937288,23.862062712,0.217326532904
1166.3793,0,948.0,911.350979261,36.6490207394,0.477348679096
1732.720248,0,899.0,858.207729536,40.792270464,0.569828072424
2299.061196,0,807.0,807.385351546,-0.385351545726,-0.17508821687
2865.4021399999997,0,620.0,612.959020858,7.04097914197,-0.0635987234588
3431.743088,0,142.0,182.66363271,-40.6636327096,-0.719408252314
-3353.0222989999997,0,254.0,255.662048957,-1.66204895741,-0.194236998237
-2788.1118109999998,0,656.0,649.200676496,6.79932350388,-0.0672244815375
-2223.2013230000002,0,820.0,822.225690921,-2.22569092124,-0.202713184335
-1658.2908380000001,0,906.0,868.398208505,37.6017914952,0.498855786856
-1093.38035,0,952.0,915.855969765,36.1440302348,0.466038943988
-528.469866,0,974.0,952.715973865,21.2840261346,0.173411765212
36.440622,0,978.0,949.771656486,28.2283435144,0.30053291267
601.3511063999999,0,966.0,949.042754822,16.9572451782,0.100410646103
1166.261594,0,941.0,911.356133295,29.6438667047,0.328197974865
1731.172082,0,895.0,858.360887597,36.6391124032,0.477126189114
2296.0825670000004,0,810.0,807.937100119,2.06289988146,-0.138528219528
2860.993055,0,637.0,615.099772883,21.9002271166,0.183874707903
3425.903539,0,182.0,188.728006675,-6.72800667523,-0.268625770257
-3341.816986,0,299.0,266.697217576,32.3027824238,0.381811246855
-2778.325193,0,685.0,653.533682321,31.4663176789,0.364193155028
-2214.833404,0,839.0,823.405459216,15.594540784,0.0771664003476
-1651.3416109999998,0,916.0,869.170446689,46.8295533111,0.707262374984
-1087.8498220000001,0,959.0,916.057113504,42.942886496,0.617544562485
-524.3580287999999,0,980.0,952.932335147,27.0676648525,0.278019883467
39.1337604,0,987.0,949.794378855,37.2056211449,0.489885473918
602.6255532,0,980.0,948.949947785,31.0500522149,0.355931520993
1166.117342,0,956.0,911.362447824,44.6375521755,0.656155709431
1729.6091350000002,0,910.0,858.516082822,51.4839171783,0.817409180429
2293.1009280000003,0,825.0,808.483586841,16.516413159,0.0929075114704
2856.592717,0,656.0,617.223455635,38.7765443654,0.525696536104
3420.08451,0,217.0,194.745192613,22.2548073873,0.189904457735
-3330.735912,0,364.0,277.496586501,86.5034134992,1.65499303529
-2768.65092,0,730.0,657.766630792,72.2333692079,1.34029289648
-2206.565928,0,875.0,824.530244904,50.4697550963,0.79259770715
-1644.480936,0,948.0,869.940344454,78.0596555464,1.49139605548
-1082.3959439999999,0,987.0,916.255798769,70.7442012314,1.30149891246
-520.3109484,0,1006.0,953.140032496,52.8599675035,0.851902885293
41.7740436,0,1010.0,949.818280734,60.1817192662,1.0293939161
603.8590356000001,0,1001.0,948.859749765,52.1402502347,0.833737836031
1165.944028,0,978.0,911.370031783,66.6299682165,1.19261647291
1728.029023,0,933.0,858.673566972,74.3264330281,1.3984898586
2290.1140149999997,0,853.0,809.025212322,43.9747876779,0.640941841927
2852.199007,0,690.0,619.331340127,70.6686598726,1.29958272128
3414.283999,0,253.0,200.717128395,52.2828716053,0.837315499017
-3319.782577,0,375.0,288.057897123,86.9421028773,1.66155236477
-2759.0923510000002,0,732.0,661.901219427,70.0987805728,1.28527837714
-2198.402125,0,873.0,825.601847508,47.398152492,0.720241782695
-1637.711896,0,944.0,870.706787852,73.2932121484,1.36918186157
-1077.0216699999999,0,981.0,916.452174659,64.5478253406,1.13798034737
-516.3314436000001,0,999.0,953.339116937,45.6608830635,0.679950171635
44.358782399999996,0,1001.0,949.84322979,51.1567702098,0.809351159829
605.0490083999999,0,987.0,948.772387539,38.2276124613,0.513108569859
1165.739234,0,958.0,911.378989418,46.6210105818,0.702531792991
1726.42946,0,908.0,858.833585463,49.1664145367,0.761409713113
2287.11969,0,821.0,809.562338118,11.4376618816,0.00636748592188
2847.809916,0,646.0,621.424617001,24.575382999,0.230135217412
3408.5001420000003,0,200.0,206.645577825,-6.64557782534,-0.26751450019
-3308.9604050000003,0,350.0,298.379310331,51.6206896689,0.820793817029
-2749.6527730000003,0,700.0,665.939035177,34.0609648231,0.419991572436
-2190.3451379999997,0,843.0,826.622120333,16.3778796666,0.0905406562718
-1631.0375060000001,0,913.0,871.468683036,41.5313169636,0.586074226584
-1071.729871,0,948.0,916.646365926,31.3536340738,0.361954288633
-512.4222396,0,966.0,953.529663188,12.4703368123,0.0239389909274
46.885391999999996,0,973.0,949.869091004,23.1309089959,0.204832980371
606.1930272000001,0,968.0,948.688081428,19.3119185716,0.140047319128
1165.500659,0,945.0,911.389419395,33.6105806048,0.410154876874
1724.80829,0,901.0,858.996374008,42.0036259924,0.596538137107
2284.115926,0,818.0,810.095290628,7.90470937156,-0.0506459657973
2843.423557,0,649.0,623.504393198,25.4956068017,0.247748441246
3402.731189,0,213.0,212.53215785,0.467842150308,-0.162327561077
-3298.2727609999997,0,322.0,308.459391553,13.540608447,0.0421580969925
-2740.3354010000003,0,685.0,669.881556485,15.1184435148,0.0690446939975
-2182.398044,0,838.0,827.592954604,10.4070453962,-0.0111670298985
-1624.460684,0,917.0,872.224964649,44.7750353514,0.659330650651
-1066.523328,0,961.0,916.838472863,44.1615271368,0.645213335283
-508.585968,0,983.0,953.711768103,29.2882318966,0.321224600812
49.3513884,0,989.0,949.895727435,39.1042725653,0.533251692599
607.2887484,0,980.0,948.607044895,31.3929551046,0.36273533614
1165.226105,0,954.0,911.401415358,42.5985846415,0.609813120014
1723.1634609999999,0,907.0,859.16216104,47.8378389601,0.730362244451
2281.100821,0,822.0,810.62435974,11.3756402598,0.00531227221684
2839.0381780000002,0,652.0,625.571688256,26.4283117444,0.26567936337
3396.975538,0,220.0,218.378306381,1.62169361932,-0.145111719944
-3287.722936,0,315.0,318.297122952,-3.29712295168,-0.218866417787
-2731.143384,0,670.0,673.730154314,-3.73015431402,-0.225410930554
-2174.5638289999997,0,820.0,828.516269885,-8.51626988529,-0.292818746096
-1617.984277,0,895.0,872.974597486,22.0254025138,0.186002580529
-1061.404722,0,939.0,917.02857159,21.9714284105,0.185084965109
-504.8251704,0,963.0,953.885548888,9.11445111165,-0.0325181026134
51.7543848,0,972.0,949.92300095,22.0769990501,0.186879921292
608.33394,0,966.0,948.529483345,17.470516655,0.10903505866
1164.913492,0,943.0,911.41506522,31.5849347796,0.366551885852
1721.493047,0,900.0,859.331165338,40.6688346622,0.5671293467
2278.072598,0,820.0,811.149800052,8.85019994796,-0.0364767622594
2834.652154,0,661.0,627.627440501,33.3725594986,0.404972380254
3391.2317049999997,0,250.0,224.185315705,25.8146842947,0.253873343498
-3277.3141579999997,0,355.0,327.891887431,27.1081125689,0.278801994015
-2722.0797829999997,0,695.0,677.486106123,17.5138938766,0.10976428149
-2166.8454039999997,0,847.0,829.393999797,17.6060002033,0.111312892755
-1611.611028,0,927.0,873.716584455,53.2834155448,0.862722802579
-1056.376652,0,971.0,917.216713547,53.7832864532,0.87562693908
-501.1422768,0,992.0,954.05114242,37.9488575799,0.506747351547
54.092102399999995,0,996.0,949.950773092,46.0492269076,0.689080923477
609.3264780000001,0,987.0,948.455594009,38.5444059906,0.520363145467
1164.5608539999998,0,963.0,911.430451289,51.569548711,0.819527159964
1719.7952289999998,0,916.0,859.503597759,56.4964022406,0.938504066996
2275.029608,0,832.0,811.671831581,20.3281684186,0.157218592772
2830.263984,0,665.0,629.672510689,35.3274893109,0.44787632428
3385.49836,0,237.0,229.95429887,7.04570113046,-0.0635278840686
-3267.049565,0,380.0,337.243484571,42.7565154294,0.613354969404
-2713.147578,0,711.0,681.150598514,29.8494014865,0.33223541837
-2159.245591,0,851.0,830.228081955,20.7719180446,0.164730764938
-1605.343601,0,925.0,874.449967337,50.5500326626,0.794543815002
-1051.441614,0,966.0,917.402926678,48.5970733216,0.748016568619
-497.5396272,0,986.0,954.20870252,31.7912974795,0.370810095757
56.3623632,0,992.0,949.978905719,42.0210942812,0.596926391754
610.26435,0,986.0,948.385565317,37.614434683,0.499142719223
1164.1663369999999,0,967.0,911.447650313,55.5523496871,0.916444713703
1718.0683239999998,0,927.0,859.679658115,67.3203418846,1.21153891239
2271.970314,0,850.0,812.190643714,37.8093562857,0.503571614278
2825.8723010000003,0,697.0,631.707679472,65.2923205278,1.157120034
3379.774288,0,297.0,235.686232112,61.3137678878,1.05907293225
-3256.932222,0,458.0,346.352102507,111.647897493,2.12280203748
-2704.349671,0,761.0,684.72473253,76.2752674697,1.45661174892
-2151.7671170000003,0,884.0,831.020447442,52.9795525579,0.854948368228
-1599.184562,0,948.0,875.173832136,72.8261678635,1.35631167408
-1046.602008,0,984.0,917.587215794,66.4127842063,1.18675122387
-494.0194536,0,1002.0,954.358399034,47.6416009661,0.725836162444
58.56309720000001,0,1007.0,950.007261771,56.9927382288,0.950286889881
611.1456516,0,998.0,948.319576819,49.6804231806,0.773619598123
1163.728206,0,976.0,911.466733141,64.5332668594,1.13761022089
1716.31076,0,934.0,859.859537505,74.1404624951,1.39312600304
2268.893315,0,856.0,812.706392308,43.2936076923,0.625458294597
2821.475866,0,700.0,633.733652292,66.2663477081,1.18281950565
3374.0584200000003,0,307.0,241.381926681,65.6180733186,1.16562933715
-3246.965125,0,463.0,355.21829976,107.78170024,2.06031360549
-2695.688878,0,759.0,688.209534109,70.7904658914,1.30267483091
-2144.412634,0,882.0,831.773008288,50.2269917122,0.786730748164
-1593.136386,0,946.0,875.887310896,70.1126891041,1.28562436592
-1041.860142,0,981.0,917.769563233,63.2304367675,1.10509764715
-490.5838944,0,999.0,954.500415455,44.499584545,0.65297621589
60.6923532,0,1003.0,950.03570608,52.9642939197,0.854559334128
611.9685972,0,995.0,948.25779806,46.74220194,0.705278976436
1163.244845,0,973.0,911.487764695,61.5122353052,1.06392677445
1714.521089,0,931.0,860.043416787,70.9565832129,1.3069119888
2265.797336,0,854.0,813.219202684,40.7807973163,0.569577055743
2817.073584,0,703.0,635.751054025,67.2489459747,1.20956190676
3368.3498280000003,0,321.0,247.042037269,73.9579627307,1.38790093552
-3237.151201,0,443.0,363.842988462,79.1570115378,1.51371691567
-2687.167958,0,740.0,691.605950124,48.3940498763,0.743273051653
-2137.184712,0,864.0,832.48764882,31.5123511802,0.365108301462
-1587.201466,0,929.0,876.589582752,52.4104172481,0.840524088678
-1037.2182189999999,0,965.0,917.94993036,47.0500696397,0.71228184499
-487.23497280000004,0,985.0,954.634948097,30.3650519032,0.342388698825
62.74827,0,989.0,950.064105601,38.9358943985,0.529366276487
612.7315164,0,981.0,948.200388539,32.799611461,0.392541588732
1162.7147630000002,0,958.0,911.510803695,46.4891963047,0.699495431465
1712.698009,0,915.0,860.231464083,54.7685359166,0.898462957139
2262.681256,0,836.0,813.729166336,22.2708336639,0.190177151151
2812.664498,0,681.0,637.760433787,43.2395662134,0.624236350285
3362.647745,0,291.0,252.667045817,38.3329541834,0.515517882173
-3227.493334,0,438.0,372.227393143,65.7726068571,1.16969572678
-2678.789592,0,735.0,694.914865027,40.0851349735,0.554423014397
-2130.08585,0,861.0,833.166216,27.833784,0.292863336193
-1581.382109,0,928.0,877.279876023,50.7201239767,0.79867718768
-1032.678364,0,965.0,918.12825767,46.8717423298,0.708221314866
-483.97462199999995,0,983.0,954.762203332,28.2377966677,0.300716881364
64.7291196,0,988.0,950.092330573,37.9076694272,0.505809175722
613.4328612,0,980.0,948.147496889,31.8525031111,0.372124134951
1162.136603,0,957.0,911.535902263,45.4640977366,0.675344947727
1710.8403440000002,0,915.0,860.423836569,54.5761634305,0.894093936549
2259.544086,0,839.0,814.236346021,24.7636539791,0.233732770047
2808.247828,0,693.0,639.762249213,53.2377507872,0.861551131758
3356.951569,0,325.0,258.25726171,66.7427382905,1.19567817652
-3217.994341,0,451.0,380.373052061,70.6269479386,1.29852669311
-2670.5564059999997,0,731.0,698.137099981,32.8629000189,0.393911698405
-2123.1184719999997,0,854.0,833.810512189,20.1894878111,0.154872727551
-1575.680537,0,916.0,877.957469246,38.0425307543,0.508882684567
-1028.242602,0,949.0,918.304466906,30.6955330944,0.348914495921
-480.80466720000004,0,965.0,954.882396658,10.1176033424,-0.0160918717261
66.6332676,0,969.0,950.12025451,18.8797454896,0.132757807062
614.0712024000001,0,962.0,948.099260883,13.900739117,0.0482914052659
1161.509137,0,941.0,911.563106148,29.4368938515,0.324137681359
1708.947068,0,899.0,860.62067772,38.37932228,0.516579333704
2256.3850030000003,0,826.0,814.740771715,11.2592282845,0.00333169552062
2803.822938,0,681.0,641.756883609,39.2431163912,0.536249200333
3351.260873,0,316.0,263.812816398,52.1871836018,0.834913981587
-3208.656971,0,444.0,388.281796263,55.7182037375,0.920287717082
-2662.4709399999997,0,727.0,701.273433299,25.7265667015,0.252180926017
-2116.284912,0,851.0,834.42228966,16.5777103395,0.0939549437682
-1570.098884,0,916.0,878.621692234,37.3783077663,0.493790654046
-1023.912857,0,952.0,918.478462503,33.5215374971,0.408214835237
-477.7268256,0,971.0,954.995751024,16.0042489764,0.0841596378803
68.459202,0,977.0,950.147755104,26.8522448956,0.273857302052
614.6452296,0,971.0,948.055807198,22.9441928018,0.201647672478
1160.831261,0,953.0,911.592454965,41.4075450346,0.583342709746
1707.017288,0,914.0,860.822118767,53.1778812331,0.860016782283
2253.203316,0,842.0,815.242447659,26.7575523411,0.272029052873
2799.389344,0,698.0,643.74464419,54.2553558101,0.886845701573
3345.575375,0,334.0,269.333697209,64.6663027914,1.14099826547
-3199.483872,0,479.0,395.955754101,83.0442458988,1.59956992563
-2654.53564,0,759.0,704.324611248,54.6753887524,0.896345331576
-2109.587407,0,884.0,835.003245053,48.9967549465,0.757404456209
-1564.639175,0,951.0,879.271928867,71.7280711327,1.32690512258
-1019.690942,0,988.0,918.650133498,69.3498665024,1.26687094148
-474.74271,0,1006.0,955.102495096,50.8975049043,0.803002290177
70.2055224,0,1011.0,950.174714522,60.8252854784,1.04615330619
615.1537548,0,1003.0,948.017250926,54.982749074,0.903348277629
1160.101987,0,980.0,911.623982572,68.3760174281,1.24134231417
1705.0502199999999,0,938.0,861.028280921,76.9717190793,1.46997696981
2249.998452,0,861.0,815.74135591,45.2586440899,0.670552098278
2794.946684,0,714.0,645.725777265,68.2742227345,1.23842040443
3339.894917,0,343.0,274.819771684,68.1802283164,1.23573175072
-3190.4775649999997,0,505.0,403.397347229,101.602652771,1.93080930048
-2646.752814,0,771.0,707.291372096,63.7086279039,1.11689401614
-2103.0280629999997,0,884.0,835.555016848,48.4449831519,0.744461501258
-1559.303312,0,941.0,879.90761865,61.0923813503,1.05319580779
-1015.5785619999999,0,971.0,918.819354994,52.1806450062,0.834750055804
-471.85380719999995,0,985.0,955.20286246,29.7971375402,0.331208255218
71.8709436,0,987.0,950.201019868,36.7989801316,0.480718886069
615.5956944,0,978.0,947.983696745,30.0163032551,0.335517956457
1159.3204449999998,0,955.0,911.657717025,43.3422829748,0.626559702533
1703.045196,0,911.0,861.239274368,49.7607256315,0.77553753496
2246.76995,0,832.0,816.237458534,15.7625414656,0.0800334987311
2790.494701,0,671.0,647.700477175,23.2995228254,0.207711254748
3334.219452,0,273.0,280.270803709,-7.27080370907,-0.275951885248
-3181.640432,0,292.0,410.609273256,-118.609273256,-1.61362557504
-2639.124644,0,606.0,710.174447857,-104.174447857,-1.4611333436
-2096.6088600000003,0,758.0,836.079180111,-78.0791801106,-1.12159282397
-1554.0930720000001,0,841.0,880.528256451,-39.5282564508,-0.706126697417
-1011.5772880000001,0,886.0,918.985990893,-32.9859908929,-0.626227982291
-469.06149960000005,0,908.0,955.297089332,-47.2970893317,-0.786861594981
73.4542848,0,913.0,950.226563384,-37.2265633843,-0.679575592476
615.9700727999999,0,902.0,947.955238481,-45.955238481,-0.7739289618
1158.4858570000001,0,870.0,911.693681758,-41.6936817575,-0.731568421271
1701.0016420000002,0,806.0,861.455200312,-55.4552003119,-0.867327981428
2243.51743,0,698.0,816.7307035,-118.7307035,-1.61494342485
2786.033214,0,504.0,649.668900207,-145.668900207,-1.96991189771
3328.5490019999997,0,120.0,285.686496935,-165.686496935,-2.23856780476
-3172.974689,0,302.0,417.594499677,-115.594499677,-1.58176920917
-2631.6531609999997,0,588.0,712.974579652,-124.974579652,-1.68581835328
-2090.33163,0,732.0,836.577244362,-104.577244362,-1.46557621064
-1549.010102,0,815.0,881.13339225,-66.1333922496,-0.983186851439
-1007.6885710000001,0,868.0,919.149895039,-51.1498950389,-0.824493690689
-466.36704360000004,0,901.0,955.385413867,-54.3854138672,-0.85653807436
74.9544876,0,917.0,950.25124305,-33.2512430502,-0.629868014178
616.2760152000001,0,914.0,947.931959506,-33.9319595056,-0.639247913238
1157.5975460000002,0,888.0,911.731895248,-23.7318952484,-0.496771720543
1698.919074,0,835.0,861.676151135,-26.676151135,-0.540064608886
2240.240605,0,742.0,817.221023824,-75.2210238235,-1.08855998228
2781.562133,0,573.0,651.631158819,-78.6311588185,-1.12811455783
3322.88366,0,209.0,291.066495239,-82.066495239,-1.17276736093
-3164.482408,0,360.0,424.356217713,-64.3562177133,-0.963069695328
-2624.34024,0,644.0,715.692524702,-71.6925247017,-1.04868329852
-2084.1980719999997,0,779.0,837.050649245,-58.0506492455,-0.894091915956
-1544.055908,0,854.0,881.722631265,-27.7226312651,-0.5556060626
-1003.913741,0,897.0,919.310912981,-22.3109129806,-0.476210739868
-463.7715732,0,922.0,955.46807464,-33.4680746399,-0.632849784743
76.3705944,0,929.0,950.274962523,-21.2749625227,-0.461347368809
616.5127620000001,0,919.0,947.913931509,-28.9139315088,-0.571337276464
1156.6549300000001,0,890.0,911.772371356,-21.7723713564,-0.468471055751
1696.797097,0,837.0,861.90221025,-24.90221025,-0.513864423583
2236.939265,0,746.0,817.708340975,-71.7083409753,-1.04887607017
2777.081432,0,581.0,653.587334303,-72.5873343028,-1.05913937374
3317.2236,0,218.0,296.41037577,-78.4103757698,-1.12550021891
-3156.1655149999997,0,408.0,430.897816803,-22.8978168026,-0.484678092148
-2617.187634,0,690.0,718.329048366,-28.3290483661,-0.563596421599
-2078.20975,0,818.0,837.50076253,-19.5007625304,-0.437001097144
-1539.231869,0,884.0,882.295630824,1.70436917561,-0.143879883779
-1000.253988,0,920.0,919.468884517,0.531115483102,-0.161382301015
-461.27610719999996,0,936.0,955.545309119,-19.5453091189,-0.437579286241
77.7017736,0,939.0,950.297631794,-11.2976317936,-0.330796457591
616.6796544,0,929.0,947.901215479,-18.9012154789,-0.429233424927
1155.657539,0,904.0,911.815118675,-7.81511867539,-0.283313391554
1694.6354199999998,0,857.0,862.13345022,-5.1334502199,-0.246687334871
2233.6133,0,772.0,818.192562466,-46.1925624665,-0.776206804845
2772.591181,0,613.0,655.537463512,-42.5374635118,-0.741557137891
3311.569062,0,255.0,301.717665761,-46.7176657612,-0.781261139603
-3148.025803,0,364.0,437.22284818,-73.2228481796,-1.06615420118
-2610.196952,0,640.0,720.884936605,-80.8849366055,-1.15674608995
-2072.368105,0,773.0,837.928877881,-64.9288778811,-0.969543953985
-1534.5392539999998,0,847.0,882.852096641,-35.8520966406,-0.663947144303
-996.7104036000001,0,888.0,919.62364362,-31.6236436197,-0.607661225752
-458.8815528,0,910.0,955.617352383,-45.6173523825,-0.770692830357
78.947298,0,916.0,950.31916704,-34.3191670405,-0.644608570042
616.7761452000001,0,906.0,947.893860782,-41.893860782,-0.733944169856
1154.604996,0,880.0,911.860141448,-31.8601414483,-0.610869170253
1692.4338469999998,0,833.0,862.369933413,-29.3699334133,-0.577396221177
2230.262698,0,749.0,818.673583285,-69.6735832855,-1.02438825833
2768.091548,0,592.0,657.481538905,-65.4815389046,-0.975781104073
3305.9203989999996,0,246.0,306.987801215,-60.9878012148,-0.925673803103
-3140.0649789999998,0,414.0,443.334964229,-29.3349642289,-0.576930833657
-2603.369725,0,685.0,723.360975634,-38.3609756339,-0.692600540572
-2066.6744710000003,0,813.0,838.336213222,-25.3362132222,-0.520241218568
-1529.979214,0,882.0,883.391781869,-1.39178186891,-0.19017763761
-993.2839596000001,0,922.0,919.775020996,2.22497900384,-0.136078629283
-456.58870559999997,0,943.0,955.684436044,-12.6844360442,-0.349908677081
80.10654840000001,0,948.0,950.339490852,-2.33949085209,-0.204426284439
616.8018024,0,938.0,947.891904804,-9.89190480354,-0.311545969329
1153.49706,0,911.0,911.907437839,-0.907437839235,-0.182910668876
1690.1923140000001,0,864.0,862.611707701,1.38829229876,-0.148590510882
2226.887568,0,778.0,819.151283805,-41.1512838049,-0.72515181418
2763.582822,0,623.0,659.41949959,-36.4194995904,-0.670378970048
3300.278076,0,280.0,312.220131587,-32.2201315866,-0.615764320788
-3132.284659,0,418.0,449.237900718,-31.2379007176,-0.602442231766
-2596.707378,0,685.0,725.757965771,-40.7579657706,-0.72051745282
-2061.1300969999998,0,813.0,838.723909506,-25.7239095057,-0.525955567656
-1525.5528160000001,0,883.0,883.914481035,-0.914481035109,-0.183016273001
-989.9755344,0,923.0,919.922844524,3.0771554762,-0.123212294868
-454.39824960000004,0,945.0,955.746787267,-10.7467872671,-0.323238793074
81.1790316,0,952.0,950.358532686,1.64146731399,-0.144817079014
616.7563127999999,0,946.0,947.895372608,-1.89537260798,-0.197744049151
1152.333594,0,924.0,911.95700143,12.0429985698,0.0166670204698
1687.910875,0,882.0,862.858807581,19.1411924192,0.137166794123
2223.4881600000003,0,805.0,819.625528388,-14.6255283884,-0.374549938287
2759.065441,0,655.0,661.351220511,-6.35122051073,-0.263548786862
3294.642722,0,303.0,317.413875801,-14.4138758007,-0.371873227701
-3124.686402,0,459.0,454.935430804,4.06456919576,-0.108329446247
-2590.211275,0,724.0,728.076708195,-4.07670819524,-0.230655437676
-2055.736148,0,844.0,839.093031667,4.90696833349,-0.0956514062089
-1521.261025,0,910.0,884.420030016,25.5799699843,0.249366934989
-986.7858984,0,947.0,920.066941413,26.9330585866,0.275418313122
-452.3107716,0,967.0,955.804627476,11.1953725239,0.00224529073088
82.1643552,0,973.0,950.376228537,22.6237714628,0.196186150916
616.639482,0,964.0,947.90427689,16.09572311,0.0857215439925
1151.114609,0,940.0,912.008819484,27.9911805163,0.295920770743
1685.589736,0,894.0,863.111250097,30.8887499034,0.352736699228
2220.064859,0,813.0,820.096167789,-7.09616778903,-0.273593232073
2754.5399859999998,0,662.0,663.27651638,-1.27651637994,-0.188447328444
3289.015112,0,311.0,322.568144019,-11.5681440194,-0.334514825798
-3117.271705,0,499.0,460.431350751,38.5686492488,0.520919441233
-2583.882713,0,759.0,730.31800981,28.6819901896,0.309372975924
-2050.49372,0,876.0,839.444569137,36.5554308625,0.475248074909
-1517.104728,0,937.0,884.908300971,52.0916990293,0.832522360013
-983.7157356,0,975.0,920.207138691,54.7928613094,0.899016639034
-450.3267468,0,991.0,955.858171986,35.1418280141,0.443767340597
83.06224559999998,0,994.0,950.392521335,43.6074786648,0.632573884688
616.451238,0,986.0,947.91861767,38.0813823299,0.509769008874
1149.84023,0,963.0,912.062874543,50.9371254569,0.803970416236
1683.229223,0,922.0,863.369037887,58.6309621132,0.990151221803
2216.6182120000003,0,851.0,820.563037035,30.4369629649,0.343807429526
2750.007204,0,717.0,665.195133264,51.8048667356,0.825366463876
3283.396196,0,394.0,327.681916215,66.3180837849,1.18420649237
-3110.042002,0,516.0,465.729463653,50.2705363465,0.787781111688
-2577.722911,0,738.0,732.482689118,5.51731088226,-0.0864755116531
-2045.403821,0,833.0,839.779439113,-6.77943911346,-0.269319328142
-1513.08473,0,885.0,885.37920054,-0.379200539512,-0.17499612072
-980.7656400000001,0,916.0,920.343264714,-4.34326471382,-0.234693633308
-448.4465496,0,935.0,955.907628998,-20.9076289982,-0.456101576022
83.8725408,0,941.0,950.407360871,-9.40736087122,-0.304937490766
616.1916312000001,0,934.0,947.938382284,-13.9383822837,-0.365869465329
1148.510722,0,912.0,912.119143485,-0.119143485322,-0.171103755087
1680.8298120000002,0,870.0,863.632155499,6.36784450084,-0.0737005450834
2213.148902,0,794.0,821.025960651,-27.0259606513,-0.545274588255
2745.4679929999998,0,648.0,667.106756384,-19.1067563845,-0.43189345253
3277.7870829999997,0,312.0,332.754062362,-20.7540623619,-0.453912254749
-3102.998674,0,461.0,470.833556434,-9.83355643375,-0.310749466726
-2571.73303,0,718.0,734.571570548,-16.5715705477,-0.399290075474
-2040.4673890000001,0,838.0,840.098487663,-2.09848766329,-0.200799019371
-1509.2017449999998,0,903.0,885.832668581,17.1673314193,0.103939749932
-977.9361012,0,940.0,920.475151135,19.5248488651,0.143641552605
-446.6704572,0,958.0,955.953198909,2.04680109063,-0.138771574489
84.59518320000001,0,961.0,950.420703692,10.5792963076,-0.0082363255995
615.8608272000001,0,950.0,947.963545937,2.0364540631,-0.138927988119
1147.126471,0,927.0,912.177598493,14.8224015075,0.0639968658845
1678.3921149999999,0,883.0,863.900570478,19.0994295215,0.136462336491
2209.657756,0,807.0,821.484753115,-14.4847531154,-0.372769295469
2740.9234,0,664.0,669.011012256,-5.01101225564,-0.24482664898
3272.189044,0,334.0,337.783345087,-3.78334508701,-0.226215476723
-3096.143024,0,474.0,475.747403526,-1.74740352615,-0.195519669889
-2565.914148,0,721.0,736.585494063,-15.5854940634,-0.386724441923
-2035.685272,0,843.0,840.402493671,2.59750632871,-0.130451489666
-1505.456395,0,909.0,886.268675954,22.7313240457,0.198018704028
-975.2275187999999,0,943.0,920.602633459,22.3973665407,0.192330656335
-444.99864239999994,0,961.0,955.995073977,5.00492602319,-0.0941781870296
85.230234,0,963.0,950.432513371,12.5674866292,0.0255923420688
615.4591104,0,952.0,947.994071458,4.00592854167,-0.109212608441
1145.687987,0,931.0,912.238207091,18.7617929094,0.130769528692
1675.916867,0,891.0,864.174234384,26.8257656162,0.273345969064
2206.145743,0,818.0,821.939220672,-3.93922067205,-0.228574045233
2736.37462,0,680.0,670.907470361,9.09252963875,-0.0328464807439
3266.603496,0,359.0,342.768439341,16.2315606587,0.0880413353289
-3089.4762920000003,0,525.0,480.474742459,44.5252575414,0.653567354958
-2560.267267,0,758.0,738.525312901,19.4746870988,0.142794663652
-2031.0582420000003,0,866.0,840.692170801,25.3078291988,0.244148280889
-1501.849217,0,927.0,886.687221386,40.3127786141,0.559367745788
-972.6401916000001,0,961.0,920.725552688,40.2744473124,0.558534182598
-443.4311664,0,979.0,956.033438037,22.9665619629,0.202029173442
85.7778552,0,985.0,950.442760154,34.5572398464,0.430877862685
614.9868803999999,0,979.0,948.029909617,30.9700903829,0.354347311092
1144.1959060000002,0,958.0,912.300932234,45.6990677662,0.680845450413
1673.404931,0,915.0,864.453081843,50.5469181575,0.794468256341
2202.6139559999997,0,840.0,822.389165116,17.6108348844,0.111394187039
2731.822981,0,705.0,672.795650582,32.2043494179,0.379690571644
3261.032006,0,390.0,347.707933816,42.2920661842,0.602960671559
-3082.99964,0,494.0,485.019272361,8.98072763883,-0.034521302333
-2554.7933120000002,0,721.0,740.391893673,-19.3918936735,-0.435588656104
-2026.586984,0,825.0,840.968171289,-15.9681712887,-0.391593564917
-1498.38066,0,877.0,887.088329533,-10.0883295325,-0.314228782806
-970.174332,0,905.0,920.843755689,-15.8437556887,-0.390009507823
