Time,Time,Clearsky DNI,Hour angle,Sunrise hour angle,Sunset hour angle,Normalised hour angle
2018-01-05 10:30:00-07:00,6390.0,902.0,-29.644693246882156,-75.7265414303488,75.99124650991789,-0.3907873117495447
2018-01-05 11:30:00-07:00,6450.0,940.0,-14.644693246882154,-75.7265414303488,75.99124650991789,-0.19305176335220448
2018-01-05 12:30:00-07:00,6510.0,957.0,0.3553067531178453,-75.7265414303488,75.99124650991789,0.0046837850451357
2018-01-05 13:30:00-07:00,6570.0,947.0,15.355306753117846,-75.7265414303488,75.99124650991789,0.2024193334424759
2018-01-05 14:30:00-07:00,6630.0,910.0,30.355306753117844,-75.7265414303488,75.99124650991789,0.400154881839816
2018-01-05 15:30:00-07:00,6690.0,829.0,45.355306753117844,-75.7265414303488,75.99124650991789,0.5978904302371562
2018-01-05 16:30:00-07:00,6750.0,648.0,60.355306753117844,-75.7265414303488,75.99124650991789,0.7956259786344964
2018-01-05 17:30:00-07:00,6810.0,0.0,75.35530675311784,-75.7265414303488,75.99124650991789,0.9933615270318366
2018-01-06 07:30:00-07:00,7650.0,0.0,-74.75153950405162,-75.81304314671829,76.08169827834838,-0.9842544752074692
2018-01-06 08:30:00-07:00,7710.0,730.0,-59.751539504051586,-75.81304314671829,76.08169827834838,-0.7867492836613893
2018-01-06 09:30:00-07:00,7770.0,896.0,-44.751539504051614,-75.81304314671829,76.08169827834838,-0.5892440921153103
2018-01-06 10:30:00-07:00,7830.0,968.0,-29.751539504051618,-75.81304314671829,76.08169827834838,-0.3917389005692309
2018-01-06 11:30:00-07:00,7890.0,998.0,-14.751539504051618,-75.81304314671829,76.08169827834838,-0.19423370902315149
2018-01-06 12:30:00-07:00,7950.0,1004.0,0.2484604959483827,-75.81304314671829,76.08169827834838,0.003271482522927948
2018-01-06 13:30:00-07:00,8010.0,990.0,15.248460495948382,-75.81304314671829,76.08169827834838,0.20077667406900737
2018-01-06 14:30:00-07:00,8070.0,950.0,30.248460495948382,-75.81304314671829,76.08169827834838,0.39828186561508677
2018-01-06 15:30:00-07:00,8130.0,867.0,45.248460495948386,-75.81304314671829,76.08169827834838,0.5957870571611662
2018-01-06 16:30:00-07:00,8190.0,683.0,60.248460495948386,-75.81304314671829,76.08169827834838,0.7932922487072457
2018-01-06 17:30:00-07:00,8250.0,0.0,75.24846049594838,-75.81304314671829,76.08169827834838,0.9907974402533251
2018-01-07 07:30:00-07:00,9090.0,0.0,-74.85691759669187,-75.90532590069186,76.17720126624151,-0.9844249565175253
2018-01-07 08:30:00-07:00,9150.0,691.0,-59.856917596691844,-75.90532590069186,76.17720126624151,-0.7871636368981415
2018-01-07 09:30:00-07:00,9210.0,868.0,-44.85691759669187,-75.90532590069186,76.17720126624151,-0.5899023172787585
2018-01-07 10:30:00-07:00,9270.0,947.0,-29.856917596691876,-75.90532590069186,76.17720126624151,-0.3926409976593752
2018-01-07 11:30:00-07:00,9330.0,984.0,-14.856917596691876,-75.90532590069186,76.17720126624151,-0.19537967803999182
2018-01-07 12:30:00-07:00,9390.0,996.0,0.14308240330812438,-75.90532590069186,76.17720126624151,0.0018816415793915628
2018-01-07 13:30:00-07:00,9450.0,986.0,15.143082403308124,-75.90532590069186,76.17720126624151,0.19914296119877495
2018-01-07 14:30:00-07:00,9510.0,951.0,30.143082403308124,-75.90532590069186,76.17720126624151,0.3964042808181583
2018-01-07 15:30:00-07:00,9570.0,876.0,45.14308240330813,-75.90532590069186,76.17720126624151,0.5936656004375418
2018-01-07 16:30:00-07:00,9630.0,703.0,60.14308240330813,-75.90532590069186,76.17720126624151,0.7909269200569251
2018-01-07 17:30:00-07:00,9690.0,0.0,75.14308240330813,-75.90532590069186,76.17720126624151,0.9881882396763085
2018-01-08 07:30:00-07:00,10530.0,0.0,-74.96073078129216,-76.00331702875881,76.27767275044123,-0.9845054315706975
2018-01-08 08:30:00-07:00,10590.0,695.0,-59.96073078129213,-76.00331702875881,76.27767275044123,-0.7875011958909939
2018-01-08 09:30:00-07:00,10650.0,867.0,-44.960730781292156,-76.00331702875881,76.27767275044123,-0.590496960211291
2018-01-08 10:30:00-07:00,10710.0,942.0,-29.960730781292153,-76.00331702875881,76.27767275044123,-0.39349272453158785
2018-01-08 11:30:00-07:00,10770.0,977.0,-14.960730781292153,-76.00331702875881,76.27767275044123,-0.19648848885188464
2018-01-08 12:30:00-07:00,10830.0,988.0,0.03926921870784672,-76.00331702875881,76.27767275044123,0.000515746827818563
2018-01-08 13:30:00-07:00,10890.0,976.0,15.039269218707847,-76.00331702875881,76.27767275044123,0.19751998250752179
2018-01-08 14:30:00-07:00,10950.0,936.0,30.039269218707847,-76.00331702875881,76.27767275044123,0.394524218187225
2018-01-08 15:30:00-07:00,11010.0,856.0,45.039269218707844,-76.00331702875881,76.27767275044123,0.5915284538669281
2018-01-08 16:30:00-07:00,11070.0,685.0,60.039269218707844,-76.00331702875881,76.27767275044123,0.7885326895466314
2018-01-08 17:30:00-07:00,11130.0,0.0,75.03926921870784,-76.00331702875881,76.27767275044123,0.9855369252263345
2018-01-09 07:30:00-07:00,11970.0,0.0,-75.0628841471988,-76.10694301439878,76.38302227093455,-0.9844960487300792
2018-01-09 08:30:00-07:00,12030.0,675.0,-60.062884147198766,-76.10694301439878,76.38302227093455,-0.7877617918636342
2018-01-09 09:30:00-07:00,12090.0,848.0,-45.062884147198794,-76.10694301439878,76.38302227093455,-0.5910275349971897
2018-01-09 10:30:00-07:00,12150.0,923.0,-30.062884147198794,-76.10694301439878,76.38302227093455,-0.39429327813074505
2018-01-09 11:30:00-07:00,12210.0,957.0,-15.062884147198794,-76.10694301439878,76.38302227093455,-0.19755902126430036
2018-01-09 12:30:00-07:00,12270.0,965.0,-0.0628841471987942,-76.10694301439878,76.38302227093455,-0.0008247643978556598
2018-01-09 13:30:00-07:00,12330.0,950.0,14.937115852801206,-76.10694301439878,76.38302227093455,0.19590949246858905
2018-01-09 14:30:00-07:00,12390.0,907.0,29.937115852801206,-76.10694301439878,76.38302227093455,0.39264374933503376
2018-01-09 15:30:00-07:00,12450.0,822.0,44.937115852801206,-76.10694301439878,76.38302227093455,0.5893780062014785
2018-01-09 16:30:00-07:00,12510.0,642.0,59.937115852801206,-76.10694301439878,76.38302227093455,0.7861122630679231
2018-01-09 17:30:00-07:00,12570.0,0.0,74.9371158528012,-76.10694301439878,76.38302227093455,0.9828465199343678
2018-01-10 07:30:00-07:00,13410.0,0.0,-75.16328472076812,-76.21612910583477,76.49315230429856,-0.984397071699933
2018-01-10 08:30:00-07:00,13470.0,603.0,-60.1632847207681,-76.21612910583477,76.49315230429856,-0.7879453582023842
2018-01-10 09:30:00-07:00,13530.0,787.0,-45.163284720768125,-76.21612910583477,76.49315230429856,-0.5914936447048362
2018-01-10 10:30:00-07:00,13590.0,875.0,-30.163284720768125,-76.21612910583477,76.49315230429856,-0.39504193120728787
2018-01-10 11:30:00-07:00,13650.0,916.0,-15.163284720768125,-76.21612910583477,76.49315230429856,-0.1985902177097395
2018-01-10 12:30:00-07:00,13710.0,924.0,-0.1632847207681245,-76.21612910583477,76.49315230429856,-0.0021385042121911187
2018-01-10 13:30:00-07:00,13770.0,909.0,14.836715279231875,-76.21612910583477,76.49315230429856,0.19431320928535725
2018-01-10 14:30:00-07:00,13830.0,870.0,29.836715279231875,-76.21612910583477,76.49315230429856,0.39076492278290564
2018-01-10 15:30:00-07:00,13890.0,789.0,44.836715279231875,-76.21612910583477,76.49315230429856,0.587216636280454
2018-01-10 16:30:00-07:00,13950.0,613.0,59.836715279231875,-76.21612910583477,76.49315230429856,0.7836683497780024
2018-01-10 17:30:00-07:00,14010.0,0.0,74.83671527923188,-76.21612910583477,76.49315230429856,0.9801200632755508
2018-01-11 07:30:00-07:00,14850.0,0.0,-75.26184156723252,-76.3307988312325,76.60795943756747,-0.9842088744431267
2018-01-11 08:30:00-07:00,14910.0,613.0,-60.261841567232494,-76.3307988312325,76.60795943756747,-0.7880519267891312
2018-01-11 09:30:00-07:00,14970.0,800.0,-45.26184156723252,-76.3307988312325,76.60795943756747,-0.5918949791351366
2018-01-11 10:30:00-07:00,15030.0,888.0,-30.261841567232523,-76.3307988312325,76.60795943756747,-0.39573803148114145
2018-01-11 11:30:00-07:00,15090.0,923.0,-15.261841567232521,-76.3307988312325,76.60795943756747,-0.19958108382714637
2018-01-11 12:30:00-07:00,15150.0,936.0,-0.2618415672325214,-76.3307988312325,76.60795943756747,-0.003424136173151315
2018-01-11 13:30:00-07:00,15210.0,932.0,14.738158432767479,-76.3307988312325,76.60795943756747,0.19273281148084376
2018-01-11 14:30:00-07:00,15270.0,904.0,29.738158432767477,-76.3307988312325,76.60795943756747,0.3888897591348388
2018-01-11 15:30:00-07:00,15330.0,832.0,44.73815843276748,-76.3307988312325,76.60795943756747,0.5850467067888339
2018-01-11 16:30:00-07:00,15390.0,664.0,59.73815843276748,-76.3307988312325,76.60795943756747,0.7812036544428289
2018-01-11 17:30:00-07:00,15450.0,0.0,74.73815843276748,-76.3307988312325,76.60795943756747,0.977360602096824
2018-01-12 07:30:00-07:00,16290.0,0.0,-75.35846589016143,-76.45087346776141,76.72733570877193,-0.9839319351659611
2018-01-12 08:30:00-07:00,16350.0,664.0,-60.3584658901614,-76.45087346776141,76.72733570877193,-0.7880816235499927
2018-01-12 09:30:00-07:00,16410.0,845.0,-45.358465890161426,-76.45087346776141,76.72733570877193,-0.592231311934025
2018-01-12 10:30:00-07:00,16470.0,927.0,-30.35846589016143,-76.45087346776141,76.72733570877193,-0.39638100031805695
2018-01-12 11:30:00-07:00,16530.0,964.0,-15.35846589016143,-76.45087346776141,76.72733570877193,-0.20053068870208884
2018-01-12 12:30:00-07:00,16590.0,973.0,-0.35846589016142927,-76.45087346776141,76.72733570877193,-0.004680377086120754
2018-01-12 13:30:00-07:00,16650.0,960.0,14.64153410983857,-76.45087346776141,76.72733570877193,0.19116993452984732
2018-01-12 14:30:00-07:00,16710.0,920.0,29.64153410983857,-76.45087346776141,76.72733570877193,0.3870202461458154
2018-01-12 15:30:00-07:00,16770.0,840.0,44.641534109838574,-76.45087346776141,76.72733570877193,0.5828705577617835
2018-01-12 16:30:00-07:00,16830.0,668.0,59.641534109838574,-76.45087346776141,76.72733570877193,0.7787208693777516
2018-01-12 17:30:00-07:00,16890.0,0.0,74.64153410983857,-76.45087346776141,76.72733570877193,0.9745711809937198
2018-01-13 07:30:00-07:00,17730.0,0.0,-75.4530711284019,-76.57627154120189,76.85116990519812,-0.9835668302500045
2018-01-13 08:30:00-07:00,17790.0,569.0,-60.453071128401874,-76.57627154120189,76.85116990519812,-0.7880346639231575
2018-01-13 09:30:00-07:00,17850.0,768.0,-45.4530711284019,-76.57627154120189,76.85116990519812,-0.5925024975963112
2018-01-13 10:30:00-07:00,17910.0,860.0,-30.453071128401902,-76.57627154120189,76.85116990519812,-0.3969703312694647
2018-01-13 11:30:00-07:00,17970.0,907.0,-15.4530711284019,-76.57627154120189,76.85116990519812,-0.20143816494261807
2018-01-13 12:30:00-07:00,18030.0,925.0,-0.4530711284019009,-76.57627154120189,76.85116990519812,-0.005905998615771503
2018-01-13 13:30:00-07:00,18090.0,922.0,14.5469288715981,-76.57627154120189,76.85116990519812,0.1896261677110751
2018-01-13 14:30:00-07:00,18150.0,891.0,29.546928871598098,-76.57627154120189,76.85116990519812,0.38515833403792166
2018-01-13 15:30:00-07:00,18210.0,812.0,44.5469288715981,-76.57627154120189,76.85116990519812,0.5806905003647682
2018-01-13 16:30:00-07:00,18270.0,622.0,59.5469288715981,-76.57627154120189,76.85116990519812,0.7762226666916149
2018-01-13 17:30:00-07:00,18330.0,120.0,74.5469288715981,-76.57627154120189,76.85116990519812,0.9717548330184614
2018-01-14 07:30:00-07:00,19170.0,0.0,-75.54557305038624,-76.70690845091957,76.97934872348044,-0.983114228159759
2018-01-14 08:30:00-07:00,19230.0,622.0,-60.5455730503862,-76.70690845091957,76.97934872348044,-0.7879113482694856
2018-01-14 09:30:00-07:00,19290.0,815.0,-45.54557305038623,-76.70690845091957,76.97934872348044,-0.592708468379213
2018-01-14 10:30:00-07:00,19350.0,906.0,-30.54557305038623,-76.70690845091957,76.97934872348044,-0.3975055884889401
2018-01-14 11:30:00-07:00,19410.0,952.0,-15.545573050386233,-76.70690845091957,76.97934872348044,-0.20230270859866717
2018-01-14 12:30:00-07:00,19470.0,970.0,-0.545573050386233,-76.70690845091957,76.97934872348044,-0.007099828708394245
2018-01-14 13:30:00-07:00,19530.0,963.0,14.454426949613767,-76.70690845091957,76.97934872348044,0.1881030511818787
2018-01-14 14:30:00-07:00,19590.0,931.0,29.45442694961377,-76.70690845091957,76.97934872348044,0.38330593107215166
2018-01-14 15:30:00-07:00,19650.0,862.0,44.45442694961377,-76.70690845091957,76.97934872348044,0.5785088109624246
2018-01-14 16:30:00-07:00,19710.0,707.0,59.45442694961377,-76.70690845091957,76.97934872348044,0.7737116908526975
2018-01-14 17:30:00-07:00,19770.0,234.0,74.45442694961376,-76.70690845091957,76.97934872348044,0.9689145707429704
2018-01-15 07:30:00-07:00,20610.0,0.0,-75.63588984569738,-76.84269634596404,77.11175772336934,-0.9825748829798032
2018-01-15 08:30:00-07:00,20670.0,701.0,-60.63588984569735,-76.84269634596404,77.11175772336934,-0.7877120569488685
2018-01-15 09:30:00-07:00,20730.0,869.0,-45.63588984569738,-76.84269634596404,77.11175772336934,-0.5928492309179344
2018-01-15 10:30:00-07:00,20790.0,940.0,-30.635889845697378,-76.84269634596404,77.11175772336934,-0.39798640488699993
2018-01-15 11:30:00-07:00,20850.0,969.0,-15.63588984569738,-76.84269634596404,77.11175772336934,-0.20312357885606552
2018-01-15 12:30:00-07:00,20910.0,975.0,-0.6358898456973789,-76.84269634596404,77.11175772336934,-0.008260752825131073
2018-01-15 13:30:00-07:00,20970.0,962.0,14.36411015430262,-76.84269634596404,77.11175772336934,0.18660207320580335
2018-01-15 14:30:00-07:00,21030.0,924.0,29.364110154302622,-76.84269634596404,77.11175772336934,0.3814648992367378
2018-01-15 15:30:00-07:00,21090.0,848.0,44.36411015430262,-76.84269634596404,77.11175772336934,0.5763277252676723
2018-01-15 16:30:00-07:00,21150.0,687.0,59.36411015430262,-76.84269634596404,77.11175772336934,0.7711905512986067
2018-01-15 17:30:00-07:00,21210.0,226.0,74.36411015430262,-76.84269634596404,77.11175772336934,0.9660533773295411
2018-01-16 07:30:00-07:00,22050.0,0.0,-75.72394221378606,-76.98354423405273,77.24828199528064,-0.9819496282328805
2018-01-16 08:30:00-07:00,22110.0,624.0,-60.72394221378603,-76.98354423405273,77.24828199528064,-0.7874372455850094
2018-01-16 09:30:00-07:00,22170.0,801.0,-45.72394221378606,-76.98354423405273,77.24828199528064,-0.592924862937139
2018-01-16 10:30:00-07:00,22230.0,887.0,-30.723942213786056,-76.98354423405273,77.24828199528064,-0.3984124802892682
2018-01-16 11:30:00-07:00,22290.0,932.0,-15.723942213786056,-76.98354423405273,77.24828199528064,-0.2039000976413974
2018-01-16 12:30:00-07:00,22350.0,948.0,-0.7239422137860565,-76.98354423405273,77.24828199528064,-0.00938771499352667
2018-01-16 13:30:00-07:00,22410.0,940.0,14.276057786213944,-76.98354423405273,77.24828199528064,0.18512466765434407
2018-01-16 14:30:00-07:00,22470.0,905.0,29.276057786213944,-76.98354423405273,77.24828199528064,0.37963705030221484
2018-01-16 15:30:00-07:00,22530.0,827.0,44.27605778621394,-76.98354423405273,77.24828199528064,0.5741494329500856
2018-01-16 16:30:00-07:00,22590.0,652.0,59.27605778621394,-76.98354423405273,77.24828199528064,0.7686618155979563
2018-01-16 17:30:00-07:00,22650.0,183.0,74.27605778621394,-76.98354423405273,77.24828199528064,0.9631741982458271
2018-01-17 07:30:00-07:00,23490.0,0.0,-75.80965344973686,-77.12935817400351,77.38880654279649,-0.9812393719363719
2018-01-17 08:30:00-07:00,23550.0,667.0,-60.80965344973683,-77.12935817400351,77.38880654279649,-0.7870874412880635
2018-01-17 09:30:00-07:00,23610.0,839.0,-45.80965344973686,-77.12935817400351,77.38880654279649,-0.5929355106397558
2018-01-17 10:30:00-07:00,23670.0,918.0,-30.80965344973686,-77.12935817400351,77.38880654279649,-0.39878357999144776
2018-01-17 11:30:00-07:00,23730.0,955.0,-15.80965344973686,-77.12935817400351,77.38880654279649,-0.20463164934313968
2018-01-17 12:30:00-07:00,23790.0,967.0,-0.8096534497368597,-77.12935817400351,77.38880654279649,-0.010479718694831611
2018-01-17 13:30:00-07:00,23850.0,962.0,14.19034655026314,-77.12935817400351,77.38880654279649,0.18367221195347647
2018-01-17 14:30:00-07:00,23910.0,933.0,29.19034655026314,-77.12935817400351,77.38880654279649,0.37782414260178454
2018-01-17 15:30:00-07:00,23970.0,862.0,44.19034655026314,-77.12935817400351,77.38880654279649,0.5719760732500927
2018-01-17 16:30:00-07:00,24030.0,711.0,59.19034655026314,-77.12935817400351,77.38880654279649,0.7661280038984007
2018-01-17 17:30:00-07:00,24090.0,269.0,74.19034655026314,-77.12935817400351,77.38880654279649,0.9602799345467088
2018-01-18 07:30:00-07:00,24930.0,0.0,-75.89294952698415,-77.2800413968508,77.53321651781584,-0.9804450930012272
2018-01-18 08:30:00-07:00,24990.0,697.0,-60.89294952698412,-77.2800413968508,77.53321651781584,-0.7866632399215889
2018-01-18 09:30:00-07:00,25050.0,864.0,-45.89294952698415,-77.2800413968508,77.53321651781584,-0.5928813868419516
2018-01-18 10:30:00-07:00,25110.0,936.0,-30.89294952698415,-77.2800413968508,77.53321651781584,-0.39909953376231383
2018-01-18 11:30:00-07:00,25170.0,968.0,-15.892949526984149,-77.2800413968508,77.53321651781584,-0.20531768068267606
2018-01-18 12:30:00-07:00,25230.0,980.0,-0.892949526984149,-77.2800413968508,77.53321651781584,-0.011535827603038293
2018-01-18 13:30:00-07:00,25290.0,970.0,14.107050473015851,-77.2800413968508,77.53321651781584,0.18224602547659946
2018-01-18 14:30:00-07:00,25350.0,936.0,29.10705047301585,-77.2800413968508,77.53321651781584,0.3760278785562372
2018-01-18 15:30:00-07:00,25410.0,867.0,44.10705047301585,-77.2800413968508,77.53321651781584,0.569809731635875
2018-01-18 16:30:00-07:00,25470.0,715.0,59.10705047301585,-77.2800413968508,77.53321651781584,0.7635915847155128
2018-01-18 17:30:00-07:00,25530.0,272.0,74.10705047301585,-77.2800413968508,77.53321651781584,0.9573734377951504
2018-01-19 07:30:00-07:00,26370.0,0.0,-75.97375917688211,-77.43549431288211,77.68139743858455,-0.9795678384093687
2018-01-19 08:30:00-07:00,26430.0,689.0,-60.97375917688209,-77.43549431288211,77.68139743858455,-0.7861653039641388
2018-01-19 09:30:00-07:00,26490.0,868.0,-45.97375917688212,-77.43549431288211,77.68139743858455,-0.5927627695189094
2018-01-19 10:30:00-07:00,26550.0,944.0,-30.973759176882115,-77.43549431288211,77.68139743858455,-0.39936023507367957
2018-01-19 11:30:00-07:00,26610.0,975.0,-15.973759176882115,-77.43549431288211,77.68139743858455,-0.20595770062844984
2018-01-19 12:30:00-07:00,26670.0,983.0,-0.9737591768821163,-77.43549431288211,77.68139743858455,-0.012555166183220137
2018-01-19 13:30:00-07:00,26730.0,968.0,14.026240823117885,-77.43549431288211,77.68139743858455,0.1808473682620096
2018-01-19 14:30:00-07:00,26790.0,928.0,29.026240823117885,-77.43549431288211,77.68139743858455,0.37424990270723935
2018-01-19 15:30:00-07:00,26850.0,850.0,44.02624082311788,-77.43549431288211,77.68139743858455,0.567652437152469
2018-01-19 16:30:00-07:00,26910.0,686.0,59.02624082311788,-77.43549431288211,77.68139743858455,0.7610549715976987
2018-01-19 17:30:00-07:00,26970.0,241.0,74.02624082311789,-77.43549431288211,77.68139743858455,0.9544575060429286
2018-01-20 07:30:00-07:00,27810.0,0.0,-76.05201396503715,-77.59561441517047,77.83323556136288,-0.9786087200223058
2018-01-20 08:30:00-07:00,27870.0,631.0,-61.05201396503712,-77.59561441517047,77.83323556136288,-0.7855943600464748
2018-01-20 09:30:00-07:00,27930.0,820.0,-46.05201396503715,-77.59561441517047,77.83323556136288,-0.5925800000706444
2018-01-20 10:30:00-07:00,27990.0,908.0,-31.052013965037148,-77.59561441517047,77.83323556136288,-0.3995656400948136
2018-01-20 11:30:00-07:00,28050.0,947.0,-16.052013965037148,-77.59561441517047,77.83323556136288,-0.20655128011898283
2018-01-20 12:30:00-07:00,28110.0,957.0,-1.052013965037149,-77.59561441517047,77.83323556136288,-0.013536920143152087
2018-01-20 13:30:00-07:00,28170.0,946.0,13.94798603496285,-77.59561441517047,77.83323556136288,0.17947743983267866
2018-01-20 14:30:00-07:00,28230.0,909.0,28.947986034962852,-77.59561441517047,77.83323556136288,0.37249179980850944
2018-01-20 15:30:00-07:00,28290.0,832.0,43.94798603496285,-77.59561441517047,77.83323556136288,0.5655061597843402
2018-01-20 16:30:00-07:00,28350.0,667.0,58.94798603496285,-77.59561441517047,77.83323556136288,0.758520519760171
2018-01-20 17:30:00-07:00,28410.0,216.0,73.94798603496285,-77.59561441517047,77.83323556136288,0.9515348797360017
2018-01-21 07:30:00-07:00,29250.0,0.0,-76.12764836431441,-77.76029606778106,77.98861842821893,-0.9775689109700928
2018-01-21 08:30:00-07:00,29310.0,643.0,-61.12764836431438,-77.76029606778106,77.98861842821893,-0.7849511961238649
2018-01-21 09:30:00-07:00,29370.0,826.0,-46.12764836431441,-77.76029606778106,77.98861842821893,-0.5923334812776377
2018-01-21 10:30:00-07:00,29430.0,910.0,-31.12764836431441,-77.76029606778106,77.98861842821893,-0.39971576643141027
2018-01-21 11:30:00-07:00,29490.0,953.0,-16.12764836431441,-77.76029606778106,77.98861842821893,-0.2070980515851827
2018-01-21 12:30:00-07:00,29550.0,968.0,-1.12764836431441,-77.76029606778106,77.98861842821893,-0.014480336738955194
2018-01-21 13:30:00-07:00,29610.0,961.0,13.87235163568559,-77.76029606778106,77.98861842821893,0.17813737810727232
2018-01-21 14:30:00-07:00,29670.0,930.0,28.87235163568559,-77.76029606778106,77.98861842821893,0.37075509295349984
2018-01-21 15:30:00-07:00,29730.0,863.0,43.87235163568559,-77.76029606778106,77.98861842821893,0.5633728077997274
