Date,Time,Clearsky DNI,Hour angle,Sunrise hour angle,Sunset hour angle,Normalised hour angle
2018-02-24 06:30:00-07:00,78150,0,-89.20461958,-82.48387914,87.50855407,-1.049512827
2018-02-24 07:30:00-07:00,78210,0,-74.20461958,-82.48387914,87.50855407,-0.873034384
2018-02-24 08:30:00-07:00,78270,0,-59.20461958,-82.48387914,87.50855407,-0.69655594
2018-02-24 09:30:00-07:00,78330,127,-44.20461958,-82.48387914,87.50855407,-0.520077497
2018-02-24 10:30:00-07:00,78390,128,-29.20461958,-82.48387914,87.50855407,-0.343599054
2018-02-24 11:30:00-07:00,78450,385,-14.20461958,-82.48387914,87.50855407,-0.16712061
2018-02-24 12:30:00-07:00,78510,16,0.795380417,-82.48387914,87.50855407,0.009357833
2018-02-24 13:30:00-07:00,78570,0,15.79538042,-82.48387914,87.50855407,0.185836277
2018-02-24 14:30:00-07:00,78630,0,30.79538042,-82.48387914,87.50855407,0.36231472
2018-02-24 15:30:00-07:00,78690,2,45.79538042,-82.48387914,87.50855407,0.538793163
2018-02-24 16:30:00-07:00,78750,0,60.79538042,-82.48387914,87.50855407,0.715271607
2018-02-24 17:30:00-07:00,78810,110,75.79538042,-82.48387914,87.50855407,0.89175005
2018-02-24 18:30:00-07:00,78870,0,90.79538042,-82.48387914,87.50855407,1.068228493
2018-02-24 19:30:00-07:00,78930,0,105.7953804,-82.48387914,87.50855407,1.244706937
2018-02-24 20:30:00-07:00,78990,0,120.7953804,-82.48387914,87.50855407,1.42118538
2018-02-24 21:30:00-07:00,79050,0,135.7953804,-82.48387914,87.50855407,1.597663824
2018-02-24 22:30:00-07:00,79110,0,150.7953804,-82.48387914,87.50855407,1.774142267
2018-02-24 23:30:00-07:00,79170,0,165.7953804,-82.48387914,87.50855407,1.95062071
2018-02-25 00:30:00-07:00,79230,0,-179.2046196,-82.76252991,87.71046854,-2.102439931
2018-02-25 01:30:00-07:00,79290,0,-164.2046196,-82.76252991,87.71046854,-1.926458983
2018-02-25 02:30:00-07:00,79350,0,-149.2046196,-82.76252991,87.71046854,-1.750478034
2018-02-25 03:30:00-07:00,79410,0,-134.2046196,-82.76252991,87.71046854,-1.574497085
2018-02-25 04:30:00-07:00,79470,0,-119.2046196,-82.76252991,87.71046854,-1.398516136
2018-02-25 05:30:00-07:00,79530,0,-104.2046196,-82.76252991,87.71046854,-1.222535188
2018-02-25 06:30:00-07:00,79590,0,-89.20461958,-82.76252991,87.71046854,-1.046554239
2018-02-25 07:30:00-07:00,79650,371,-74.20461958,-82.76252991,87.71046854,-0.87057329
2018-02-25 08:30:00-07:00,79710,712,-59.20461958,-82.76252991,87.71046854,-0.694592342
2018-02-25 09:30:00-07:00,79770,853,-44.20461958,-82.76252991,87.71046854,-0.518611393
2018-02-25 10:30:00-07:00,79830,926,-29.20461958,-82.76252991,87.71046854,-0.342630444
2018-02-25 11:30:00-07:00,79890,945,-14.20461958,-82.76252991,87.71046854,-0.166649495
2018-02-25 12:30:00-07:00,79950,960,0.795380417,-82.76252991,87.71046854,0.009331453
2018-02-25 13:30:00-07:00,80010,956,15.79538042,-82.76252991,87.71046854,0.185312402
2018-02-25 14:30:00-07:00,80070,931,30.79538042,-82.76252991,87.71046854,0.361293351
2018-02-25 15:30:00-07:00,80130,869,45.79538042,-82.76252991,87.71046854,0.5372743
2018-02-25 16:30:00-07:00,80190,749,60.79538042,-82.76252991,87.71046854,0.713255248
2018-02-25 17:30:00-07:00,80250,497,75.79538042,-82.76252991,87.71046854,0.889236197
2018-02-25 18:30:00-07:00,80310,0,90.79538042,-82.76252991,87.71046854,1.065217146
2018-02-25 19:30:00-07:00,80370,0,105.7953804,-82.76252991,87.71046854,1.241198094
2018-02-25 20:30:00-07:00,80430,0,120.7953804,-82.76252991,87.71046854,1.417179043
2018-02-25 21:30:00-07:00,80490,0,135.7953804,-82.76252991,87.71046854,1.593159992
2018-02-25 22:30:00-07:00,80550,0,150.7953804,-82.76252991,87.71046854,1.769140941
2018-02-25 23:30:00-07:00,80610,0,165.7953804,-82.76252991,87.71046854,1.945121889
2018-02-26 00:30:00-07:00,80670,0,-179.2046196,-83.04452124,87.91079904,-2.096508249
2018-02-26 01:30:00-07:00,80730,0,-164.2046196,-83.04452124,87.91079904,-1.921023801
2018-02-26 02:30:00-07:00,80790,0,-149.2046196,-83.04452124,87.91079904,-1.745539353
2018-02-26 03:30:00-07:00,80850,0,-134.2046196,-83.04452124,87.91079904,-1.570054905
2018-02-26 04:30:00-07:00,80910,0,-119.2046196,-83.04452124,87.91079904,-1.394570457
2018-02-26 05:30:00-07:00,80970,0,-104.2046196,-83.04452124,87.91079904,-1.219086009
2018-02-26 06:30:00-07:00,81030,0,-89.20461958,-83.04452124,87.91079904,-1.043601561
2018-02-26 07:30:00-07:00,81090,415,-74.20461958,-83.04452124,87.91079904,-0.868117113
2018-02-26 08:30:00-07:00,81150,750,-59.20461958,-83.04452124,87.91079904,-0.692632666
2018-02-26 09:30:00-07:00,81210,884,-44.20461958,-83.04452124,87.91079904,-0.517148218
2018-02-26 10:30:00-07:00,81270,644,-29.20461958,-83.04452124,87.91079904,-0.34166377
2018-02-26 11:30:00-07:00,81330,989,-14.20461958,-83.04452124,87.91079904,-0.166179322
2018-02-26 12:30:00-07:00,81390,999,0.795380417,-83.04452124,87.91079904,0.009305126
2018-02-26 13:30:00-07:00,81450,990,15.79538042,-83.04452124,87.91079904,0.184789574
2018-02-26 14:30:00-07:00,81510,961,30.79538042,-83.04452124,87.91079904,0.360274022
2018-02-26 15:30:00-07:00,81570,901,45.79538042,-83.04452124,87.91079904,0.53575847
2018-02-26 16:30:00-07:00,81630,786,60.79538042,-83.04452124,87.91079904,0.711242918
2018-02-26 17:30:00-07:00,81690,513,75.79538042,-83.04452124,87.91079904,0.886727366
2018-02-26 18:30:00-07:00,81750,0,90.79538042,-83.04452124,87.91079904,1.062211814
2018-02-26 19:30:00-07:00,81810,0,105.7953804,-83.04452124,87.91079904,1.237696262
2018-02-26 20:30:00-07:00,81870,0,120.7953804,-83.04452124,87.91079904,1.41318071
2018-02-26 21:30:00-07:00,81930,0,135.7953804,-83.04452124,87.91079904,1.588665158
2018-02-26 22:30:00-07:00,81990,0,150.7953804,-83.04452124,87.91079904,1.764149606
2018-02-26 23:30:00-07:00,82050,0,165.7953804,-83.04452124,87.91079904,1.939634053
2018-02-27 00:30:00-07:00,82110,0,-179.2046196,-83.32971455,88.10957181,-2.090589892
2018-02-27 01:30:00-07:00,82170,0,-164.2046196,-83.32971455,88.10957181,-1.91560083
2018-02-27 02:30:00-07:00,82230,0,-149.2046196,-83.32971455,88.10957181,-1.740611767
2018-02-27 03:30:00-07:00,82290,0,-134.2046196,-83.32971455,88.10957181,-1.565622704
2018-02-27 04:30:00-07:00,82350,0,-119.2046196,-83.32971455,88.10957181,-1.390633642
2018-02-27 05:30:00-07:00,82410,0,-104.2046196,-83.32971455,88.10957181,-1.215644579
2018-02-27 06:30:00-07:00,82470,0,-89.20461958,-83.32971455,88.10957181,-1.040655517
2018-02-27 07:30:00-07:00,82530,0,-74.20461958,-83.32971455,88.10957181,-0.865666454
2018-02-27 08:30:00-07:00,82590,0,-59.20461958,-83.32971455,88.10957181,-0.690677392
2018-02-27 09:30:00-07:00,82650,9,-44.20461958,-83.32971455,88.10957181,-0.515688329
2018-02-27 10:30:00-07:00,82710,25,-29.20461958,-83.32971455,88.10957181,-0.340699267
2018-02-27 11:30:00-07:00,82770,61,-14.20461958,-83.32971455,88.10957181,-0.165710204
2018-02-27 12:30:00-07:00,82830,35,0.795380417,-83.32971455,88.10957181,0.009278858
2018-02-27 13:30:00-07:00,82890,17,15.79538042,-83.32971455,88.10957181,0.184267921
2018-02-27 14:30:00-07:00,82950,3,30.79538042,-83.32971455,88.10957181,0.359256983
2018-02-27 15:30:00-07:00,83010,34,45.79538042,-83.32971455,88.10957181,0.534246046
2018-02-27 16:30:00-07:00,83070,0,60.79538042,-83.32971455,88.10957181,0.709235108
2018-02-27 17:30:00-07:00,83130,0,75.79538042,-83.32971455,88.10957181,0.884224171
2018-02-27 18:30:00-07:00,83190,0,90.79538042,-83.32971455,88.10957181,1.059213233
2018-02-27 19:30:00-07:00,83250,0,105.7953804,-83.32971455,88.10957181,1.234202296
2018-02-27 20:30:00-07:00,83310,0,120.7953804,-83.32971455,88.10957181,1.409191358
2018-02-27 21:30:00-07:00,83370,0,135.7953804,-83.32971455,88.10957181,1.584180421
2018-02-27 22:30:00-07:00,83430,0,150.7953804,-83.32971455,88.10957181,1.759169483
2018-02-27 23:30:00-07:00,83490,0,165.7953804,-83.32971455,88.10957181,1.934158546
2018-02-28 00:30:00-07:00,83550,0,-179.2046196,-83.61796849,88.30682151,-2.084686212
2018-02-28 01:30:00-07:00,83610,0,-164.2046196,-83.61796849,88.30682151,-1.910191306
2018-02-28 02:30:00-07:00,83670,0,-149.2046196,-83.61796849,88.30682151,-1.735696401
2018-02-28 03:30:00-07:00,83730,0,-134.2046196,-83.61796849,88.30682151,-1.561201495
2018-02-28 04:30:00-07:00,83790,0,-119.2046196,-83.61796849,88.30682151,-1.386706589
2018-02-28 05:30:00-07:00,83850,0,-104.2046196,-83.61796849,88.30682151,-1.212211684
2018-02-28 06:30:00-07:00,83910,0,-89.20461958,-83.61796849,88.30682151,-1.037716778
2018-02-28 07:30:00-07:00,83970,376,-74.20461958,-83.61796849,88.30682151,-0.863221873
2018-02-28 08:30:00-07:00,84030,744,-59.20461958,-83.61796849,88.30682151,-0.688726967
2018-02-28 09:30:00-07:00,84090,887,-44.20461958,-83.61796849,88.30682151,-0.514232061
2018-02-28 10:30:00-07:00,84150,953,-29.20461958,-83.61796849,88.30682151,-0.339737156
2018-02-28 11:30:00-07:00,84210,955,-14.20461958,-83.61796849,88.30682151,-0.16524225
2018-02-28 12:30:00-07:00,84270,964,0.795380417,-83.61796849,88.30682151,0.009252655
2018-02-28 13:30:00-07:00,84330,0,15.79538042,-83.61796849,88.30682151,0.183747561
2018-02-28 14:30:00-07:00,84390,0,30.79538042,-83.61796849,88.30682151,0.358242467
2018-02-28 15:30:00-07:00,84450,486,45.79538042,-83.61796849,88.30682151,0.532737372
2018-02-28 16:30:00-07:00,84510,374,60.79538042,-83.61796849,88.30682151,0.707232278
2018-02-28 17:30:00-07:00,84570,569,75.79538042,-83.61796849,88.30682151,0.881727183
2018-02-28 18:30:00-07:00,84630,0,90.79538042,-83.61796849,88.30682151,1.056222089
2018-02-28 19:30:00-07:00,84690,0,105.7953804,-83.61796849,88.30682151,1.230716995
2018-02-28 20:30:00-07:00,84750,0,120.7953804,-83.61796849,88.30682151,1.4052119
2018-02-28 21:30:00-07:00,84810,0,135.7953804,-83.61796849,88.30682151,1.579706806
2018-02-28 22:30:00-07:00,84870,0,150.7953804,-83.61796849,88.30682151,1.754201711
2018-02-28 23:30:00-07:00,84930,0,165.7953804,-83.61796849,88.30682151,1.928696617
2018-03-01 00:30:00-07:00,84990,0,-179.2046196,-83.90914049,88.50259026,-2.078798453
2018-03-01 01:30:00-07:00,85050,0,-164.2046196,-83.90914049,88.50259026,-1.904796372
2018-03-01 02:30:00-07:00,85110,0,-149.2046196,-83.90914049,88.50259026,-1.73079429
2018-03-01 03:30:00-07:00,85170,0,-134.2046196,-83.90914049,88.50259026,-1.556792209
2018-03-01 04:30:00-07:00,85230,0,-119.2046196,-83.90914049,88.50259026,-1.382790128
2018-03-01 05:30:00-07:00,85290,0,-104.2046196,-83.90914049,88.50259026,-1.208788046
2018-03-01 06:30:00-07:00,85350,0,-89.20461958,-83.90914049,88.50259026,-1.034785965
2018-03-01 07:30:00-07:00,85410,516,-74.20461958,-83.90914049,88.50259026,-0.860783884
2018-03-01 08:30:00-07:00,85470,811,-59.20461958,-83.90914049,88.50259026,-0.686781802
2018-03-01 09:30:00-07:00,85530,930,-44.20461958,-83.90914049,88.50259026,-0.512779721
2018-03-01 10:30:00-07:00,85590,990,-29.20461958,-83.90914049,88.50259026,-0.338777639
2018-03-01 11:30:00-07:00,85650,1001,-14.20461958,-83.90914049,88.50259026,-0.164775558
2018-03-01 12:30:00-07:00,85710,1012,0.795380417,-83.90914049,88.50259026,0.009226523
2018-03-01 13:30:00-07:00,85770,1006,15.79538042,-83.90914049,88.50259026,0.183228605
2018-03-01 14:30:00-07:00,85830,978,30.79538042,-83.90914049,88.50259026,0.357230686
2018-03-01 15:30:00-07:00,85890,928,45.79538042,-83.90914049,88.50259026,0.531232767
2018-03-01 16:30:00-07:00,85950,829,60.79538042,-83.90914049,88.50259026,0.705234849
2018-03-01 17:30:00-07:00,86010,612,75.79538042,-83.90914049,88.50259026,0.87923693
2018-03-01 18:30:00-07:00,86070,0,90.79538042,-83.90914049,88.50259026,1.053239011
2018-03-01 19:30:00-07:00,86130,0,105.7953804,-83.90914049,88.50259026,1.227241093
2018-03-01 20:30:00-07:00,86190,0,120.7953804,-83.90914049,88.50259026,1.401243174
2018-03-01 21:30:00-07:00,86250,0,135.7953804,-83.90914049,88.50259026,1.575245255
2018-03-01 22:30:00-07:00,86310,0,150.7953804,-83.90914049,88.50259026,1.749247337
2018-03-01 23:30:00-07:00,86370,0,165.7953804,-83.90914049,88.50259026,1.923249418
2018-03-02 00:30:00-07:00,86430,0,-179.2046196,-84.20308861,88.69692599,-2.072927755
2018-03-02 01:30:00-07:00,86490,0,-164.2046196,-84.20308861,88.69692599,-1.89941707
2018-03-02 02:30:00-07:00,86550,0,-149.2046196,-84.20308861,88.69692599,-1.725906385
2018-03-02 03:30:00-07:00,86610,0,-134.2046196,-84.20308861,88.69692599,-1.5523957
2018-03-02 04:30:00-07:00,86670,0,-119.2046196,-84.20308861,88.69692599,-1.378885015
2018-03-02 05:30:00-07:00,86730,0,-104.2046196,-84.20308861,88.69692599,-1.205374329
2018-03-02 06:30:00-07:00,86790,0,-89.20461958,-84.20308861,88.69692599,-1.031863644
2018-03-02 07:30:00-07:00,86850,540,-74.20461958,-84.20308861,88.69692599,-0.858352959
2018-03-02 08:30:00-07:00,86910,823,-59.20461958,-84.20308861,88.69692599,-0.684842274
2018-03-02 09:30:00-07:00,86970,936,-44.20461958,-84.20308861,88.69692599,-0.511331589
2018-03-02 10:30:00-07:00,87030,992,-29.20461958,-84.20308861,88.69692599,-0.337820904
2018-03-02 11:30:00-07:00,87090,1013,-14.20461958,-84.20308861,88.69692599,-0.164310218
2018-03-02 12:30:00-07:00,87150,1020,0.795380417,-84.20308861,88.69692599,0.009200467
2018-03-02 13:30:00-07:00,87210,1011,15.79538042,-84.20308861,88.69692599,0.182711152
2018-03-02 14:30:00-07:00,87270,981,30.79538042,-84.20308861,88.69692599,0.356221837
2018-03-02 15:30:00-07:00,87330,926,45.79538042,-84.20308861,88.69692599,0.529732522
2018-03-02 16:30:00-07:00,87390,497,60.79538042,-84.20308861,88.69692599,0.703243207
2018-03-02 17:30:00-07:00,87450,586,75.79538042,-84.20308861,88.69692599,0.876753893
2018-03-02 18:30:00-07:00,87510,0,90.79538042,-84.20308861,88.69692599,1.050264578
2018-03-02 19:30:00-07:00,87570,0,105.7953804,-84.20308861,88.69692599,1.223775263
2018-03-02 20:30:00-07:00,87630,0,120.7953804,-84.20308861,88.69692599,1.397285948
2018-03-02 21:30:00-07:00,87690,0,135.7953804,-84.20308861,88.69692599,1.570796633
2018-03-02 22:30:00-07:00,87750,0,150.7953804,-84.20308861,88.69692599,1.744307318
2018-03-02 23:30:00-07:00,87810,0,165.7953804,-84.20308861,88.69692599,1.917818004
2018-03-03 00:30:00-07:00,87870,0,-179.2046196,-84.49967291,88.88988025,-2.067075165
2018-03-03 01:30:00-07:00,87930,0,-164.2046196,-84.49967291,88.88988025,-1.89405436
2018-03-03 02:30:00-07:00,87990,0,-149.2046196,-84.49967291,88.88988025,-1.721033555
2018-03-03 03:30:00-07:00,88050,0,-134.2046196,-84.49967291,88.88988025,-1.548012751
2018-03-03 04:30:00-07:00,88110,0,-119.2046196,-84.49967291,88.88988025,-1.374991946
2018-03-03 05:30:00-07:00,88170,0,-104.2046196,-84.49967291,88.88988025,-1.201971142
2018-03-03 06:30:00-07:00,88230,0,-89.20461958,-84.49967291,88.88988025,-1.028950337
2018-03-03 07:30:00-07:00,88290,477,-74.20461958,-84.49967291,88.88988025,-0.855929532
2018-03-03 08:30:00-07:00,88350,673,-59.20461958,-84.49967291,88.88988025,-0.682908728
2018-03-03 09:30:00-07:00,88410,875,-44.20461958,-84.49967291,88.88988025,-0.509887923
2018-03-03 10:30:00-07:00,88470,928,-29.20461958,-84.49967291,88.88988025,-0.336867119
2018-03-03 11:30:00-07:00,88530,377,-14.20461958,-84.49967291,88.88988025,-0.163846314
2018-03-03 12:30:00-07:00,88590,488,0.795380417,-84.49967291,88.88988025,0.009174491
2018-03-03 13:30:00-07:00,88650,558,15.79538042,-84.49967291,88.88988025,0.182195295
2018-03-03 14:30:00-07:00,88710,592,30.79538042,-84.49967291,88.88988025,0.3552161
2018-03-03 15:30:00-07:00,88770,281,45.79538042,-84.49967291,88.88988025,0.528236904
2018-03-03 16:30:00-07:00,88830,627,60.79538042,-84.49967291,88.88988025,0.701257709
2018-03-03 17:30:00-07:00,88890,475,75.79538042,-84.49967291,88.88988025,0.874278514
2018-03-03 18:30:00-07:00,88950,0,90.79538042,-84.49967291,88.88988025,1.047299318
2018-03-03 19:30:00-07:00,89010,0,105.7953804,-84.49967291,88.88988025,1.220320123
2018-03-03 20:30:00-07:00,89070,0,120.7953804,-84.49967291,88.88988025,1.393340928
2018-03-03 21:30:00-07:00,89130,0,135.7953804,-84.49967291,88.88988025,1.566361732
2018-03-03 22:30:00-07:00,89190,0,150.7953804,-84.49967291,88.88988025,1.739382537
2018-03-03 23:30:00-07:00,89250,0,165.7953804,-84.49967291,88.88988025,1.912403341
2018-03-04 00:30:00-07:00,89310,0,-179.2046196,-84.7987562,89.08150591,-2.061241654
2018-03-04 01:30:00-07:00,89370,0,-164.2046196,-84.7987562,89.08150591,-1.888709133
2018-03-04 02:30:00-07:00,89430,0,-149.2046196,-84.7987562,89.08150591,-1.716176612
2018-03-04 03:30:00-07:00,89490,0,-134.2046196,-84.7987562,89.08150591,-1.543644091
2018-03-04 04:30:00-07:00,89550,0,-119.2046196,-84.7987562,89.08150591,-1.37111157
2018-03-04 05:30:00-07:00,89610,0,-104.2046196,-84.7987562,89.08150591,-1.198579049
2018-03-04 06:30:00-07:00,89670,0,-89.20461958,-84.7987562,89.08150591,-1.026046528
2018-03-04 07:30:00-07:00,89730,0,-74.20461958,-84.7987562,89.08150591,-0.853514006
2018-03-04 08:30:00-07:00,89790,301,-59.20461958,-84.7987562,89.08150591,-0.680981485
2018-03-04 09:30:00-07:00,89850,294,-44.20461958,-84.7987562,89.08150591,-0.508448964
2018-03-04 10:30:00-07:00,89910,211,-29.20461958,-84.7987562,89.08150591,-0.335916443
2018-03-04 11:30:00-07:00,89970,592,-14.20461958,-84.7987562,89.08150591,-0.163383922
2018-03-04 12:30:00-07:00,90030,161,0.795380417,-84.7987562,89.08150591,0.009148599
2018-03-04 13:30:00-07:00,90090,8,15.79538042,-84.7987562,89.08150591,0.18168112
2018-03-04 14:30:00-07:00,90150,93,30.79538042,-84.7987562,89.08150591,0.354213642
2018-03-04 15:30:00-07:00,90210,237,45.79538042,-84.7987562,89.08150591,0.526746163
2018-03-04 16:30:00-07:00,90270,329,60.79538042,-84.7987562,89.08150591,0.699278684
2018-03-04 17:30:00-07:00,90330,0,75.79538042,-84.7987562,89.08150591,0.871811205
2018-03-04 18:30:00-07:00,90390,0,90.79538042,-84.7987562,89.08150591,1.044343726
2018-03-04 19:30:00-07:00,90450,0,105.7953804,-84.7987562,89.08150591,1.216876247
2018-03-04 20:30:00-07:00,90510,0,120.7953804,-84.7987562,89.08150591,1.389408768
2018-03-04 21:30:00-07:00,90570,0,135.7953804,-84.7987562,89.08150591,1.56194129
2018-03-04 22:30:00-07:00,90630,0,150.7953804,-84.7987562,89.08150591,1.734473811
2018-03-04 23:30:00-07:00,90690,0,165.7953804,-84.7987562,89.08150591,1.907006332
2018-03-05 00:30:00-07:00,90750,0,-179.2046196,-85.10020422,89.27185517,-2.055428148
2018-03-05 01:30:00-07:00,90810,0,-164.2046196,-85.10020422,89.27185517,-1.883382236
2018-03-05 02:30:00-07:00,90870,0,-149.2046196,-85.10020422,89.27185517,-1.711336324
2018-03-05 03:30:00-07:00,90930,0,-134.2046196,-85.10020422,89.27185517,-1.539290412
2018-03-05 04:30:00-07:00,90990,0,-119.2046196,-85.10020422,89.27185517,-1.3672445
2018-03-05 05:30:00-07:00,91050,0,-104.2046196,-85.10020422,89.27185517,-1.195198588
2018-03-05 06:30:00-07:00,91110,0,-89.20461958,-85.10020422,89.27185517,-1.023152676
2018-03-05 07:30:00-07:00,91170,6,-74.20461958,-85.10020422,89.27185517,-0.851106764
2018-03-05 08:30:00-07:00,91230,0,-59.20461958,-85.10020422,89.27185517,-0.679060852
2018-03-05 09:30:00-07:00,91290,52,-44.20461958,-85.10020422,89.27185517,-0.50701494
2018-03-05 10:30:00-07:00,91350,437,-29.20461958,-85.10020422,89.27185517,-0.334969028
2018-03-05 11:30:00-07:00,91410,606,-14.20461958,-85.10020422,89.27185517,-0.162923115
2018-03-05 12:30:00-07:00,91470,251,0.795380417,-85.10020422,89.27185517,0.009122797
2018-03-05 13:30:00-07:00,91530,160,15.79538042,-85.10020422,89.27185517,0.181168709
2018-03-05 14:30:00-07:00,91590,44,30.79538042,-85.10020422,89.27185517,0.353214621
2018-03-05 15:30:00-07:00,91650,78,45.79538042,-85.10020422,89.27185517,0.525260533
2018-03-05 16:30:00-07:00,91710,0,60.79538042,-85.10020422,89.27185517,0.697306445
2018-03-05 17:30:00-07:00,91770,7,75.79538042,-85.10020422,89.27185517,0.869352357
2018-03-05 18:30:00-07:00,91830,0,90.79538042,-85.10020422,89.27185517,1.041398269
2018-03-05 19:30:00-07:00,91890,0,105.7953804,-85.10020422,89.27185517,1.213444181
2018-03-05 20:30:00-07:00,91950,0,120.7953804,-85.10020422,89.27185517,1.385490093
2018-03-05 21:30:00-07:00,92010,0,135.7953804,-85.10020422,89.27185517,1.557536005
2018-03-05 22:30:00-07:00,92070,0,150.7953804,-85.10020422,89.27185517,1.729581917
2018-03-05 23:30:00-07:00,92130,0,165.7953804,-85.10020422,89.27185517,1.90162783
2018-03-06 00:30:00-07:00,92190,0,-179.2046196,-85.40388549,89.46097824,-2.049635539
2018-03-06 01:30:00-07:00,92250,0,-164.2046196,-85.40388549,89.46097824,-1.878074487
2018-03-06 02:30:00-07:00,92310,0,-149.2046196,-85.40388549,89.46097824,-1.706513434
2018-03-06 03:30:00-07:00,92370,0,-134.2046196,-85.40388549,89.46097824,-1.534952382
2018-03-06 04:30:00-07:00,92430,0,-119.2046196,-85.40388549,89.46097824,-1.36339133
2018-03-06 05:30:00-07:00,92490,0,-104.2046196,-85.40388549,89.46097824,-1.191830278
2018-03-06 06:30:00-07:00,92550,0,-89.20461958,-85.40388549,89.46097824,-1.020269226
2018-03-06 07:30:00-07:00,92610,0,-74.20461958,-85.40388549,89.46097824,-0.848708174
2018-03-06 08:30:00-07:00,92670,0,-59.20461958,-85.40388549,89.46097824,-0.677147122
2018-03-06 09:30:00-07:00,92730,114,-44.20461958,-85.40388549,89.46097824,-0.50558607
2018-03-06 10:30:00-07:00,92790,196,-29.20461958,-85.40388549,89.46097824,-0.334025017
2018-03-06 11:30:00-07:00,92850,18,-14.20461958,-85.40388549,89.46097824,-0.162463965
2018-03-06 12:30:00-07:00,92910,80,0.795380417,-85.40388549,89.46097824,0.009097087
2018-03-06 13:30:00-07:00,92970,8,15.79538042,-85.40388549,89.46097824,0.180658139
2018-03-06 14:30:00-07:00,93030,25,30.79538042,-85.40388549,89.46097824,0.352219191
2018-03-06 15:30:00-07:00,93090,127,45.79538042,-85.40388549,89.46097824,0.523780243
2018-03-06 16:30:00-07:00,93150,94,60.79538042,-85.40388549,89.46097824,0.695341295
2018-03-06 17:30:00-07:00,93210,171,75.79538042,-85.40388549,89.46097824,0.866902347
2018-03-06 18:30:00-07:00,93270,0,90.79538042,-85.40388549,89.46097824,1.038463399
2018-03-06 19:30:00-07:00,93330,0,105.7953804,-85.40388549,89.46097824,1.210024452
2018-03-06 20:30:00-07:00,93390,0,120.7953804,-85.40388549,89.46097824,1.381585504
2018-03-06 21:30:00-07:00,93450,0,135.7953804,-85.40388549,89.46097824,1.553146556
2018-03-06 22:30:00-07:00,93510,0,150.7953804,-85.40388549,89.46097824,1.724707608
2018-03-06 23:30:00-07:00,93570,0,165.7953804,-85.40388549,89.46097824,1.89626866
2018-03-07 00:30:00-07:00,93630,0,-179.2046196,-85.70967112,89.64892282,-2.043864695
2018-03-07 01:30:00-07:00,93690,0,-164.2046196,-85.70967112,89.64892282,-1.872786681
2018-03-07 02:30:00-07:00,93750,0,-149.2046196,-85.70967112,89.64892282,-1.701708667
2018-03-07 03:30:00-07:00,93810,0,-134.2046196,-85.70967112,89.64892282,-1.530630653
2018-03-07 04:30:00-07:00,93870,0,-119.2046196,-85.70967112,89.64892282,-1.359552639
2018-03-07 05:30:00-07:00,93930,0,-104.2046196,-85.70967112,89.64892282,-1.188474625
2018-03-07 06:30:00-07:00,93990,0,-89.20461958,-85.70967112,89.64892282,-1.017396611
2018-03-07 07:30:00-07:00,94050,507,-74.20461958,-85.70967112,89.64892282,-0.846318597
2018-03-07 08:30:00-07:00,94110,780,-59.20461958,-85.70967112,89.64892282,-0.675240583
2018-03-07 09:30:00-07:00,94170,897,-44.20461958,-85.70967112,89.64892282,-0.504162569
2018-03-07 10:30:00-07:00,94230,955,-29.20461958,-85.70967112,89.64892282,-0.333084555
2018-03-07 11:30:00-07:00,94290,685,-14.20461958,-85.70967112,89.64892282,-0.162006541
2018-03-07 12:30:00-07:00,94350,976,0.795380417,-85.70967112,89.64892282,0.009071473
2018-03-07 13:30:00-07:00,94410,961,15.79538042,-85.70967112,89.64892282,0.180149488
2018-03-07 14:30:00-07:00,94470,926,30.79538042,-85.70967112,89.64892282,0.351227502
2018-03-07 15:30:00-07:00,94530,860,45.79538042,-85.70967112,89.64892282,0.522305516
2018-03-07 16:30:00-07:00,94590,743,60.79538042,-85.70967112,89.64892282,0.69338353
2018-03-07 17:30:00-07:00,94650,521,75.79538042,-85.70967112,89.64892282,0.864461544
2018-03-07 18:30:00-07:00,94710,0,90.79538042,-85.70967112,89.64892282,1.035539558
2018-03-07 19:30:00-07:00,94770,0,105.7953804,-85.70967112,89.64892282,1.206617572
2018-03-07 20:30:00-07:00,94830,0,120.7953804,-85.70967112,89.64892282,1.377695586
2018-03-07 21:30:00-07:00,94890,0,135.7953804,-85.70967112,89.64892282,1.5487736
2018-03-07 22:30:00-07:00,94950,0,150.7953804,-85.70967112,89.64892282,1.719851614
2018-03-07 23:30:00-07:00,95010,0,165.7953804,-85.70967112,89.64892282,1.890929628
2018-03-08 00:30:00-07:00,95070,0,-179.2046196,-86.01743463,89.83573405,-2.038116469
2018-03-08 01:30:00-07:00,95130,0,-164.2046196,-86.01743463,89.83573405,-1.8675196
2018-03-08 02:30:00-07:00,95190,0,-149.2046196,-86.01743463,89.83573405,-1.69692273
2018-03-08 03:30:00-07:00,95250,0,-134.2046196,-86.01743463,89.83573405,-1.526325861
2018-03-08 04:30:00-07:00,95310,0,-119.2046196,-86.01743463,89.83573405,-1.355728992
2018-03-08 05:30:00-07:00,95370,0,-104.2046196,-86.01743463,89.83573405,-1.185132123
2018-03-08 06:30:00-07:00,95430,0,-89.20461958,-86.01743463,89.83573405,-1.014535254
2018-03-08 07:30:00-07:00,95490,225,-74.20461958,-86.01743463,89.83573405,-0.843938385
