time,process,process_on,process_status,w_dot_gen_kWe,elec_sold_kWe,price_elec,m_dot_hpt,m_dot_extract,hot_TES_inventory,cold_TES_inventory,v_dot_in_m3hr,capacity_m3day
7,MED,0,OFF,0.0,0.0,-0.0419155,33.16432979050317,11.975180610024008,62874368.75634867,496.22975476560924,0.0,0.0
7,ED,0,OFF,0.0,0.0,-0.0419155,33.16432979050317,11.975180610024008,62874368.75634867,496.22975476560924,0.0,0.0
7,CRY,0,OFF,0.0,0.0,-0.0419155,33.16432979050317,11.975180610024008,62874368.75634867,496.22975476560924,0.0,0.0
8,RO,0,OFF,0.0,0.0,-0.03931211,33.16432727806653,11.975166089220854,71856421.252078,567.12000927906,0.0,0.0
8,MED,0,OFF,0.0,0.0,-0.03931211,33.16432727806653,11.975166089220854,71856421.252078,567.12000927906,0.0,0.0
8,ED,0,OFF,0.0,0.0,-0.03931211,33.16432727806653,11.975166089220854,71856421.252078,567.12000927906,0.0,0.0
8,CRY,0,OFF,0.0,0.0,-0.03931211,33.16432727806653,11.975166089220854,71856421.252078,567.12000927906,0.0,0.0
9,RO,0,OFF,0.0,0.0,-0.029122250000000002,33.16431036102804,11.975068316014564,80838474.11511582,638.0096849974087,0.0,0.0
9,MED,0,OFF,0.0,0.0,-0.029122250000000002,33.16431036102804,11.975068316014564,80838474.11511582,638.0096849974087,0.0,0.0
9,ED,0,OFF,0.0,0.0,-0.029122250000000002,33.16431036102804,11.975068316014564,80838474.11511582,638.0096849974087,0.0,0.0
9,CRY,0,OFF,0.0,0.0,-0.029122250000000002,33.16431036102804,11.975068316014564,80838474.11511582,638.0096849974087,0.0,0.0
10,RO,0,OFF,0.0,0.0,-0.02151333,33.16427776942335,11.974879950557323,89820527.68579355,708.8982456351727,0.0,0.0
10,MED,0,OFF,0.0,0.0,-0.02151333,33.16427776942335,11.974879950557323,89820527.68579355,708.8982456351727,0.0,0.0
10,ED,0,OFF,0.0,0.0,-0.02151333,33.16427776942335,11.974879950557323,89820527.68579355,708.8982456351727,0.0,0.0
10,CRY,0,OFF,0.0,0.0,-0.02151333,33.16427776942335,11.974879950557323,89820527.68579355,708.8982456351727,0.0,0.0
11,RO,0,OFF,0.0,0.0,-0.01609377,33.16421613528072,11.974523731722217,98802582.59469289,779.784697538603,0.0,0.0
11,MED,0,OFF,0.0,0.0,-0.01609377,33.16421613528072,11.974523731722217,98802582.59469289,779.784697538603,0.0,0.0
11,ED,0,OFF,0.0,0.0,-0.01609377,33.16421613528072,11.974523731722217,98802582.59469289,779.784697538603,0.0,0.0
11,CRY,0,OFF,0.0,0.0,-0.01609377,33.16421613528072,11.974523731722217,98802582.59469289,779.784697538603,0.0,0.0
12,RO,0,OFF,0.0,0.0,-0.01400733,33.16416789473629,11.97424492212402,107784638.55100735,850.6694989527433,0.0,0.0
12,MED,0,OFF,0.0,0.0,-0.01400733,33.16416789473629,11.97424492212402,107784638.55100735,850.6694989527433,0.0,0.0
12,ED,0,OFF,0.0,0.0,-0.01400733,33.16416789473629,11.97424492212402,107784638.55100735,850.6694989527433,0.0,0.0
12,CRY,0,OFF,0.0,0.0,-0.01400733,33.16416789473629,11.97424492212402,107784638.55100735,850.6694989527433,0.0,0.0
13,RO,0,OFF,0.0,0.0,-0.01236355,33.16410817567918,11.973899771659585,116766695.8039623,921.5522571547823,0.0,0.0
13,MED,0,OFF,0.0,0.0,-0.01236355,33.16410817567918,11.973899771659585,116766695.8039623,921.5522571547823,0.0,0.0
13,ED,0,OFF,0.0,0.0,-0.01236355,33.16410817567918,11.973899771659585,116766695.8039623,921.5522571547823,0.0,0.0
13,CRY,0,OFF,0.0,0.0,-0.01236355,33.16410817567918,11.973899771659585,116766695.8039623,921.5522571547823,0.0,0.0
14,RO,0,OFF,0.0,0.0,-0.011783620000000002,33.16408007627279,11.973737369176398,125748753.66702111,992.4340539711268,0.0,0.0
14,MED,0,OFF,0.0,0.0,-0.011783620000000002,33.16408007627279,11.973737369176398,125748753.66702111,992.4340539711268,0.0,0.0
14,ED,0,OFF,0.0,0.0,-0.011783620000000002,33.16408007627279,11.973737369176398,125748753.66702111,992.4340539711268,0.0,0.0
14,CRY,0,OFF,0.0,0.0,-0.011783620000000002,33.16408007627279,11.973737369176398,125748753.66702111,992.4340539711268,0.0,0.0
15,RO,0,OFF,0.0,0.0,-0.01743758,33.164237918569285,11.974649629761016,134730808.10295427,1063.321251162259,0.0,0.0
15,MED,0,OFF,0.0,0.0,-0.01743758,33.164237918569285,11.974649629761016,134730808.10295427,1063.321251162259,0.0,0.0
15,ED,0,OFF,0.0,0.0,-0.01743758,33.164237918569285,11.974649629761016,134730808.10295427,1063.321251162259,0.0,0.0
15,CRY,0,OFF,0.0,0.0,-0.01743758,33.164237918569285,11.974649629761016,134730808.10295427,1063.321251162259,0.0,0.0
16,RO,0,OFF,0.0,0.0,-0.02986825,33.164312326923934,11.975079678047287,143712860.9233079,1134.2109941412523,0.0,0.0
16,MED,0,OFF,0.0,0.0,-0.02986825,33.164312326923934,11.975079678047287,143712860.9233079,1134.2109941412523,0.0,0.0
16,ED,0,OFF,0.0,0.0,-0.02986825,33.164312326923934,11.975079678047287,143712860.9233079,1134.2109941412523,0.0,0.0
16,CRY,0,OFF,0.0,0.0,-0.02986825,33.164312326923934,11.975079678047287,143712860.9233079,1134.2109941412523,0.0,0.0
17,RO,0,OFF,0.0,0.0,-0.04238327,33.1643300983739,11.975182389384434,152694913.35780177,1205.1013451479573,0.0,0.0
17,MED,0,OFF,0.0,0.0,-0.04238327,33.1643300983739,11.975182389384434,152694913.35780177,1205.1013451479573,0.0,0.0
17,ED,0,OFF,0.0,0.0,-0.04238327,33.1643300983739,11.975182389384434,152694913.35780177,1205.1013451479573,0.0,0.0
17,CRY,0,OFF,0.0,0.0,-0.04238327,33.1643300983739,11.975182389384434,152694913.35780177,1205.1013451479573,0.0,0.0
18,RO,0,OFF,0.0,0.0,-0.061820799999999995,33.16433982505726,11.975238605430754,161676965.58110657,1275.9920289408467,0.0,0.0
18,MED,0,OFF,0.0,0.0,-0.061820799999999995,33.16433982505726,11.975238605430754,161676965.58110657,1275.9920289408467,0.0,0.0
18,ED,0,OFF,0.0,0.0,-0.061820799999999995,33.16433982505726,11.975238605430754,161676965.58110657,1275.9920289408467,0.0,0.0
18,CRY,0,OFF,0.0,0.0,-0.061820799999999995,33.16433982505726,11.975238605430754,161676965.58110657,1275.9920289408467,0.0,0.0
19,RO,0,OFF,0.0,0.0,-0.05281594,33.16433631548056,11.975218321586937,170659017.8806125,1346.8825926580027,0.0,0.0
19,MED,0,OFF,0.0,0.0,-0.05281594,33.16433631548056,11.975218321586937,170659017.8806125,1346.8825926580027,0.0,0.0
19,ED,0,OFF,0.0,0.0,-0.05281594,33.16433631548056,11.975218321586937,170659017.8806125,1346.8825926580027,0.0,0.0
19,CRY,0,OFF,0.0,0.0,-0.05281594,33.16433631548056,11.975218321586937,170659017.8806125,1346.8825926580027,0.0,0.0
20,RO,0,OFF,0.0,0.0,-0.04986021,33.16433479392271,11.975209527636967,179641070.213155,1417.7731043169788,0.0,0.0
20,MED,0,OFF,0.0,0.0,-0.04986021,33.16433479392271,11.975209527636967,179641070.213155,1417.7731043169788,0.0,0.0
20,ED,0,OFF,0.0,0.0,-0.04986021,33.16433479392271,11.975209527636967,179641070.213155,1417.7731043169788,0.0,0.0
20,CRY,0,OFF,0.0,0.0,-0.04986021,33.16433479392271,11.975209527636967,179641070.213155,1417.7731043169788,0.0,0.0
21,RO,0,OFF,0.0,0.0,-0.04761206,33.16433341188556,11.975201540056618,188623122.57570475,1488.6635686912991,0.0,0.0
21,MED,0,OFF,0.0,0.0,-0.04761206,33.16433341188556,11.975201540056618,188623122.57570475,1488.6635686912991,0.0,0.0
21,ED,0,OFF,0.0,0.0,-0.04761206,33.16433341188556,11.975201540056618,188623122.57570475,1488.6635686912991,0.0,0.0
21,CRY,0,OFF,0.0,0.0,-0.04761206,33.16433341188556,11.975201540056618,188623122.57570475,1488.6635686912991,0.0,0.0
22,RO,0,OFF,0.0,0.0,-0.04398707,33.16433089367087,11.975186985858857,197605174.99293086,1559.5539469080852,0.0,0.0
22,MED,0,OFF,0.0,0.0,-0.04398707,33.16433089367087,11.975186985858857,197605174.99293086,1559.5539469080852,0.0,0.0
