Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-,-,35.93,-115.26,-8,1021,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure,
2020,1,1,0,0,0,0,0,0,0,0,0,-7.800000000000001,166.67000000000002,0.24,1.5,0.7000000000000001,55.13,0.2,899,N/A
2020,1,1,0,30,0,0,0,0,0,0,0,-7.800000000000001,163.75,0.24,1.5,0.8,55.13,0.2,899,N/A
2020,1,1,1,0,0,0,0,0,0,0,0,-7.800000000000001,159.16,0.24,1.5,0.8,54.81,0.2,899,N/A
2020,1,1,1,30,0,0,0,0,0,0,0,-7.800000000000001,153.77,0.24,1.4000000000000001,0.8,54.81,0.2,899,N/A
2020,1,1,2,0,0,0,0,0,0,0,0,-7.800000000000001,148,0.24,1.4000000000000001,0.9,54.75,0.2,898,N/A
2020,1,1,2,30,0,0,0,0,0,0,8,-7.800000000000001,142.04,0.24,1.4000000000000001,0.9,54.75,0.2,898,N/A
2020,1,1,3,0,0,0,0,0,0,0,4,-7.9,136,0.24,1.3,0.9,55.01,0.1,898,N/A
2020,1,1,3,30,0,0,0,0,0,0,8,-7.9,129.93,0.24,1.3,0.9,55.410000000000004,0,898,N/A
2020,1,1,4,0,0,0,0,0,0,0,7,-7.800000000000001,123.87,0.24,1.4000000000000001,0.9,56.49,-0.2,898,N/A
2020,1,1,4,30,0,0,0,0,0,0,7,-7.800000000000001,117.85000000000001,0.24,1.2000000000000002,1,54.480000000000004,0.30000000000000004,898,N/A
2020,1,1,5,0,0,0,0,0,0,0,6,-7.9,111.9,0.24,1,1,52.300000000000004,0.8,898,N/A
2020,1,1,5,30,0,0,0,0,0,0,6,-7.9,106.04,0.24,0.8,1,51.18,1.1,898,N/A
2020,1,1,6,0,0,0,0,0,0,0,6,-7.6000000000000005,100.3,0.24,0.7000000000000001,1,51.06,1.4000000000000001,898,N/A
2020,1,1,6,30,0,0,0,0,0,0,6,-7.6000000000000005,94.72,0.24,0.6000000000000001,1,50.33,1.6,898,N/A
2020,1,1,7,0,9,9,9,12,194,16,7,-6.6000000000000005,88.96000000000001,0.24,0.5,1.1,53.27,1.9000000000000001,898,N/A
2020,1,1,7,30,38,93,48,27,532,82,7,-6.6000000000000005,84.02,0.24,0.7000000000000001,1.1,49.97,2.8000000000000003,898,N/A
2020,1,1,8,0,68,217,109,36,693,166,8,-6.2,79.19,0.24,0.9,1,48,3.8000000000000003,898,N/A
2020,1,1,8,30,68,485,196,43,791,252,8,-6.2,74.67,0.24,0.7000000000000001,1,44.45,4.9,898,N/A
2020,1,1,9,0,64,732,308,47,853,331,0,-6.800000000000001,70.55,0.24,0.4,1,39.4,6,898,N/A
2020,1,1,9,30,65,809,382,52,893,402,0,-6.800000000000001,66.92,0.24,0.6000000000000001,1,36.78,7,898,N/A
2020,1,1,10,0,126,590,386,55,919,460,8,-6.5,63.86,0.24,0.8,1,34.97,8.1,897,N/A
2020,1,1,10,30,122,666,440,58,936,505,0,-6.5,61.47,0.24,0.9,1,33.54,8.700000000000001,896,N/A
2020,1,1,11,0,64,927,530,59,945,534,0,-5.9,59.83,0.24,1.1,1.1,33.35,9.4,896,N/A
2020,1,1,11,30,168,526,439,60,951,550,7,-6,58.99,0.24,1.8,1.1,33.77,9.200000000000001,895,N/A
2020,1,1,12,0,229,221,343,60,951,550,7,-5.1000000000000005,59,0.24,2.4000000000000004,1.1,36.42,9.1,894,N/A
2020,1,1,12,30,126,650,452,60,946,535,0,-5,59.86,0.24,2.2,1,35.93,9.3,894,N/A
2020,1,1,13,0,60,934,505,60,934,505,0,-4.5,61.52,0.24,2,1,36.92,9.5,893,N/A
2020,1,1,13,30,58,912,459,58,912,459,0,-4.5,63.93,0.24,1.6,1,37.42,9.3,893,N/A
2020,1,1,14,0,56,878,399,56,878,399,0,-2.2,67.01,0.24,1.3,1,45.52,9,893,N/A
2020,1,1,14,30,52,830,327,52,830,327,0,-2.1,70.65,0.24,1.2000000000000002,1.1,47.78,8.3,894,N/A
2020,1,1,15,0,46,762,246,46,762,246,0,-0.2,74.78,0.24,1.1,1.2000000000000002,57.730000000000004,7.6000000000000005,894,N/A
2020,1,1,15,30,39,659,161,39,659,161,0,-0.2,79.31,0.24,1.1,1.2000000000000002,57.730000000000004,7.6000000000000005,894,N/A
2020,1,1,16,0,30,422,73,29,492,79,0,-2.5,84.15,0.24,0.8,1.2000000000000002,55.410000000000004,5.7,893,N/A
2020,1,1,16,30,9,53,10,11,137,13,7,-2.5,89.08,0.24,0.9,1.1,57.370000000000005,5.2,893,N/A
2020,1,1,17,0,0,0,0,0,0,0,7,-3.3000000000000003,94.86,0.24,0.9,1,56.75,4.6000000000000005,893,N/A
2020,1,1,17,30,0,0,0,0,0,0,7,-3.3000000000000003,100.45,0.24,1,0.9,58.76,4.1000000000000005,893,N/A
2020,1,1,18,0,0,0,0,0,0,0,4,-3.2,106.19,0.24,1.1,0.9,61.54,3.5,892,N/A
2020,1,1,18,30,0,0,0,0,0,0,7,-3.2,112.05,0.24,1.2000000000000002,0.8,62.85,3.2,892,N/A
2020,1,1,19,0,0,0,0,0,0,0,7,-3.3000000000000003,118.01,0.24,1.3,0.8,64.19,2.8000000000000003,892,N/A
2020,1,1,19,30,0,0,0,0,0,0,4,-3.3000000000000003,124.03,0.24,1.6,0.8,64.26,2.8000000000000003,893,N/A
2020,1,1,20,0,0,0,0,0,0,0,4,-2.9000000000000004,130.09,0.24,1.8,0.8,66.54,2.7,893,N/A
2020,1,1,20,30,0,0,0,0,0,0,0,-2.9000000000000004,136.15,0.24,1.9000000000000001,0.8,66.54,2.7,893,N/A
2020,1,1,21,0,0,0,0,0,0,0,0,-2.1,142.19,0.24,2.1,0.8,70.98,2.6,893,N/A
2020,1,1,21,30,0,0,0,0,0,0,0,-2.1,148.14000000000001,0.24,2.1,0.8,71.99,2.4000000000000004,893,N/A
2020,1,1,22,0,0,0,0,0,0,0,0,-1.4000000000000001,153.89000000000001,0.24,2.2,0.7000000000000001,76.91,2.2,893,N/A
2020,1,1,22,30,0,0,0,0,0,0,0,-1.4000000000000001,159.26,0.24,2.1,0.7000000000000001,78.57000000000001,1.9000000000000001,893,N/A
2020,1,1,23,0,0,0,0,0,0,0,0,-1.2000000000000002,163.8,0.24,2,0.6000000000000001,82.08,1.5,892,N/A
2020,1,1,23,30,0,0,0,0,0,0,0,-1.2000000000000002,166.64000000000001,0.24,2,0.6000000000000001,83.35000000000001,1.3,893,N/A
2020,1,2,0,0,0,0,0,0,0,0,0,-1.6,166.62,0.24,2,0.6000000000000001,83.06,1,893,N/A
2020,1,2,0,30,0,0,0,0,0,0,0,-1.6,163.75,0.24,2.1,0.6000000000000001,84.27,0.8,893,N/A
2020,1,2,1,0,0,0,0,0,0,0,0,-2.5,159.18,0.24,2.1,0.6000000000000001,79.91,0.6000000000000001,893,N/A
2020,1,2,1,30,0,0,0,0,0,0,0,-2.5,153.81,0.24,2.2,0.6000000000000001,80.49,0.5,893,N/A
2020,1,2,2,0,0,0,0,0,0,0,0,-3.4000000000000004,148.05,0.24,2.3000000000000003,0.6000000000000001,75.51,0.4,893,N/A
2020,1,2,2,30,0,0,0,0,0,0,0,-3.4000000000000004,142.1,0.24,2.2,0.6000000000000001,76.06,0.30000000000000004,893,N/A
2020,1,2,3,0,0,0,0,0,0,0,0,-4.1000000000000005,136.06,0.24,2.2,0.5,73.52,0.1,893,N/A
2020,1,2,3,30,0,0,0,0,0,0,0,-4.1000000000000005,129.99,0.24,2.2,0.5,73.52,0.1,893,N/A
2020,1,2,4,0,0,0,0,0,0,0,0,-4.4,123.93,0.24,2.2,0.5,72.44,0,893,N/A
2020,1,2,4,30,0,0,0,0,0,0,0,-4.4,117.91,0.24,2.3000000000000003,0.5,73.05,-0.1,894,N/A
2020,1,2,5,0,0,0,0,0,0,0,0,-4.4,111.95,0.24,2.3000000000000003,0.5,72.59,-0.1,894,N/A
2020,1,2,5,30,0,0,0,0,0,0,0,-4.4,106.09,0.24,2.4000000000000004,0.5,72.59,-0.1,894,N/A
2020,1,2,6,0,0,0,0,0,0,0,0,-4.4,100.34,0.24,2.4000000000000004,0.5,73.05,-0.2,895,N/A
2020,1,2,6,30,0,0,0,0,0,0,0,-4.4,94.75,0.24,2.4000000000000004,0.6000000000000001,68.45,0.7000000000000001,895,N/A
2020,1,2,7,0,13,221,17,13,221,17,0,-3.7,88.98,0.24,2.4000000000000004,0.6000000000000001,67.89,1.6,895,N/A
2020,1,2,7,30,24,580,84,24,580,84,0,-3.7,84.04,0.24,3.1,0.6000000000000001,58.980000000000004,3.6,896,N/A
2020,1,2,8,0,31,738,169,31,738,169,0,-3.1,79.2,0.24,3.7,0.6000000000000001,53.21,5.7,896,N/A
2020,1,2,8,30,37,830,256,37,830,256,0,-3.1,74.67,0.24,4.6000000000000005,0.6000000000000001,49.050000000000004,6.9,897,N/A
2020,1,2,9,0,39,890,336,39,890,336,0,-3.9000000000000004,70.54,0.24,5.5,0.6000000000000001,42.24,8.200000000000001,897,N/A
2020,1,2,9,30,43,924,406,43,924,406,0,-3.9000000000000004,66.9,0.24,5.5,0.6000000000000001,40.02,9,897,N/A
2020,1,2,10,0,46,949,465,46,949,465,0,-4.7,63.83,0.24,5.5,0.7000000000000001,35.6,9.8,897,N/A
2020,1,2,10,30,48,968,511,48,968,511,0,-4.7,61.42,0.24,5.2,0.7000000000000001,33.980000000000004,10.5,897,N/A
2020,1,2,11,0,48,980,542,48,980,542,0,-5.300000000000001,59.76,0.24,4.9,0.7000000000000001,31.2,11.100000000000001,896,N/A
2020,1,2,11,30,49,985,558,49,985,558,0,-5.300000000000001,58.910000000000004,0.24,4.7,0.7000000000000001,29.98,11.700000000000001,896,N/A
2020,1,2,12,0,50,984,558,50,984,558,0,-5.800000000000001,58.910000000000004,0.24,4.6000000000000005,0.7000000000000001,28.060000000000002,12.200000000000001,895,N/A
2020,1,2,12,30,52,971,541,52,971,541,0,-5.800000000000001,59.75,0.24,4.5,0.8,27.51,12.5,895,N/A
2020,1,2,13,0,55,953,511,55,953,511,0,-5.9,61.410000000000004,0.24,4.5,0.8,26.67,12.8,895,N/A
2020,1,2,13,30,52,935,465,52,935,465,0,-5.9,63.81,0.24,4.3,0.8,26.85,12.700000000000001,895,N/A
2020,1,2,14,0,49,908,406,49,908,406,0,-5.9,66.88,0.24,4.1000000000000005,0.8,27.11,12.600000000000001,895,N/A
2020,1,2,14,30,45,868,334,45,868,334,0,-5.9,70.52,0.24,3,0.8,29.17,11.5,896,N/A
2020,1,2,15,0,40,808,254,40,808,254,0,-2.3000000000000003,74.65,0.24,2,0.8,40.58,10.5,896,N/A
2020,1,2,15,30,34,712,168,34,712,168,0,-2.3000000000000003,79.18,0.24,2,0.8,40.58,10.5,896,N/A
2020,1,2,16,0,25,552,83,25,552,83,0,-2.7,84.01,0.25,1.5,0.8,52.730000000000004,6.2,897,N/A
2020,1,2,16,30,13,204,17,13,204,17,0,-2.7,88.96000000000001,0.25,1.5,0.8,54.96,5.6000000000000005,897,N/A
2020,1,2,17,0,0,0,0,0,0,0,0,-4,94.72,0.25,1.5,0.8,52.01,5.1000000000000005,898,N/A
2020,1,2,17,30,0,0,0,0,0,0,0,-4,100.31,0.25,1.5,0.8,53.85,4.6000000000000005,898,N/A
2020,1,2,18,0,0,0,0,0,0,0,4,-4.4,106.05,0.25,1.5,0.8,53.67,4.2,899,N/A
2020,1,2,18,30,0,0,0,0,0,0,0,-4.4,111.91,0.25,1.5,0.8,54.81,3.9000000000000004,899,N/A
2020,1,2,19,0,0,0,0,0,0,0,0,-4.800000000000001,117.87,0.25,1.6,0.8,54.78,3.5,899,N/A
2020,1,2,19,30,0,0,0,0,0,0,0,-4.7,123.89,0.25,1.6,0.8,55.620000000000005,3.3000000000000003,900,N/A
2020,1,2,20,0,0,0,0,0,0,0,0,-5.1000000000000005,129.95,0.25,1.6,0.8,54.52,3.2,900,N/A
2020,1,2,20,30,0,0,0,0,0,0,4,-5.1000000000000005,136.02,0.25,1.6,0.8,55.29,3,900,N/A
2020,1,2,21,0,0,0,0,0,0,0,0,-5.4,142.05,0.25,1.6,0.8,54.81,2.8000000000000003,901,N/A
2020,1,2,21,30,0,0,0,0,0,0,0,-5.4,148,0.25,1.6,0.8,55.2,2.7,901,N/A
2020,1,2,22,0,0,0,0,0,0,0,0,-5.6000000000000005,153.75,0.25,1.6,0.8,54.660000000000004,2.6,901,N/A
2020,1,2,22,30,0,0,0,0,0,0,0,-5.6000000000000005,159.12,0.25,1.6,0.8,55.050000000000004,2.5,901,N/A
2020,1,2,23,0,0,0,0,0,0,0,0,-5.800000000000001,163.67000000000002,0.25,1.6,0.8,54.85,2.4000000000000004,901,N/A
2020,1,2,23,30,0,0,0,0,0,0,0,-5.800000000000001,166.53,0.25,1.6,0.8,54.910000000000004,2.4000000000000004,902,N/A
2020,1,3,0,0,0,0,0,0,0,0,0,-5.9,166.55,0.25,1.6,0.8,54.57,2.3000000000000003,902,N/A
2020,1,3,0,30,0,0,0,0,0,0,0,-5.9,163.73,0.25,1.6,0.8,54.57,2.3000000000000003,902,N/A
2020,1,3,1,0,0,0,0,0,0,0,0,-6.2,159.20000000000002,0.25,1.6,0.8,53.76,2.2,902,N/A
2020,1,3,1,30,0,0,0,0,0,0,0,-6.2,153.84,0.25,1.6,0.8,54.14,2.1,902,N/A
2020,1,3,2,0,0,0,0,0,0,0,0,-6.4,148.09,0.25,1.6,0.8,53.43,2.1,903,N/A
2020,1,3,2,30,0,0,0,0,0,0,0,-6.4,142.15,0.25,1.6,0.8,53.43,2.1,903,N/A
2020,1,3,3,0,0,0,0,0,0,0,0,-6.5,136.11,0.25,1.6,0.8,52.93,2.1,903,N/A
2020,1,3,3,30,0,0,0,0,0,0,0,-6.5,130.04,0.25,1.6,0.8,52.93,2.1,903,N/A
2020,1,3,4,0,0,0,0,0,0,0,0,-6.5,123.98,0.25,1.5,0.8,52.49,2.2,903,N/A
2020,1,3,4,30,0,0,0,0,0,0,0,-6.5,117.95,0.25,1.5,0.8,52.49,2.2,903,N/A
2020,1,3,5,0,0,0,0,0,0,0,0,-6.5,111.99000000000001,0.25,1.5,0.8,52.72,2.2,903,N/A
2020,1,3,5,30,0,0,0,0,0,0,0,-6.5,106.13,0.25,1.5,0.8,52.4,2.3000000000000003,904,N/A
2020,1,3,6,0,0,0,0,0,0,0,0,-6.2,100.38,0.25,1.5,0.7000000000000001,53.19,2.4000000000000004,904,N/A
2020,1,3,6,30,0,0,0,0,0,0,4,-6.2,94.78,0.25,1.4000000000000001,0.7000000000000001,52.07,2.7,904,N/A
2020,1,3,7,0,10,90,12,13,183,16,4,-4.5,89,0.25,1.3,0.7000000000000001,57.44,3.1,905,N/A
2020,1,3,7,30,33,260,60,27,552,84,4,-4.5,84.06,0.25,1.4000000000000001,0.7000000000000001,51.7,4.6000000000000005,905,N/A
2020,1,3,8,0,50,542,151,37,713,170,0,-2.4000000000000004,79.21000000000001,0.25,1.6,0.7000000000000001,54.800000000000004,6,906,N/A
2020,1,3,8,30,44,790,253,43,810,257,0,-2.4000000000000004,74.67,0.25,2.1,0.7000000000000001,49.78,7.4,906,N/A
2020,1,3,9,0,69,705,304,48,871,338,0,-3.8000000000000003,70.53,0.25,2.6,0.7000000000000001,40.78,8.8,906,N/A
2020,1,3,9,30,56,899,409,56,899,409,0,-3.8000000000000003,66.87,0.25,2.6,0.7000000000000001,37.88,9.9,906,N/A
2020,1,3,10,0,66,910,468,66,910,468,0,-3.6,63.79,0.25,2.6,0.7000000000000001,35.87,11,906,N/A
2020,1,3,10,30,73,910,509,68,932,515,0,-3.6,61.36,0.25,2.5,0.7000000000000001,34.02,11.8,906,N/A
2020,1,3,11,0,69,947,547,69,947,547,0,-3.3000000000000003,59.69,0.25,2.3000000000000003,0.7000000000000001,32.68,12.700000000000001,906,N/A
2020,1,3,11,30,69,954,563,69,954,563,0,-3.3000000000000003,58.82,0.25,2.1,0.7000000000000001,31.400000000000002,13.3,905,N/A
2020,1,3,12,0,68,953,562,68,953,562,0,-3.1,58.81,0.25,2,0.7000000000000001,30.42,14,905,N/A
2020,1,3,12,30,92,842,518,70,940,545,0,-3.1,59.64,0.25,1.9000000000000001,0.7000000000000001,30.03,14.200000000000001,905,N/A
2020,1,3,13,0,162,505,405,71,917,512,7,-3,61.29,0.25,1.8,0.7000000000000001,29.97,14.4,904,N/A
2020,1,3,13,30,138,542,378,68,897,466,7,-3,63.68,0.25,1.7000000000000002,0.7000000000000001,30.36,14.200000000000001,904,N/A
2020,1,3,14,0,157,319,283,65,869,408,7,-2.6,66.74,0.25,1.6,0.7000000000000001,31.720000000000002,14,904,N/A
2020,1,3,14,30,112,423,254,59,825,336,7,-2.6,70.38,0.25,1.2000000000000002,0.7000000000000001,33.67,13.100000000000001,905,N/A
2020,1,3,15,0,86,409,195,52,762,256,7,1,74.51,0.25,0.7000000000000001,0.7000000000000001,46.74,12.100000000000001,905,N/A
2020,1,3,15,30,65,311,124,45,659,170,7,1,79.03,0.25,0.7000000000000001,0.7000000000000001,46.74,12.100000000000001,905,N/A
2020,1,3,16,0,38,189,58,32,487,84,7,-1.5,83.87,0.24,0.9,0.7000000000000001,45.11,9.8,905,N/A
2020,1,3,16,30,10,18,10,14,159,17,7,-1.5,88.83,0.24,0.8,0.7000000000000001,46.7,9.3,906,N/A
2020,1,3,17,0,0,0,0,0,0,0,7,-2.5,94.57000000000001,0.24,0.8,0.7000000000000001,44.82,8.8,906,N/A
2020,1,3,17,30,0,0,0,0,0,0,4,-2.5,100.17,0.24,0.7000000000000001,0.7000000000000001,45.74,8.5,906,N/A
2020,1,3,18,0,0,0,0,0,0,0,4,-2.9000000000000004,105.91,0.24,0.6000000000000001,0.7000000000000001,45.36,8.200000000000001,907,N/A
2020,1,3,18,30,0,0,0,0,0,0,4,-2.9000000000000004,111.77,0.24,0.5,0.7000000000000001,45.97,8,907,N/A
2020,1,3,19,0,0,0,0,0,0,0,7,-3.2,117.73,0.24,0.4,0.7000000000000001,45.82,7.800000000000001,907,N/A
2020,1,3,19,30,0,0,0,0,0,0,7,-3.2,123.75,0.24,0.5,0.7000000000000001,46.44,7.6000000000000005,907,N/A
2020,1,3,20,0,0,0,0,0,0,0,7,-3.4000000000000004,129.81,0.24,0.6000000000000001,0.7000000000000001,46.300000000000004,7.4,907,N/A
2020,1,3,20,30,0,0,0,0,0,0,7,-3.4000000000000004,135.88,0.24,0.6000000000000001,0.7000000000000001,46.93,7.2,907,N/A
2020,1,3,21,0,0,0,0,0,0,0,7,-3.6,141.91,0.24,0.7000000000000001,0.7000000000000001,46.78,7,907,N/A
2020,1,3,21,30,0,0,0,0,0,0,7,-3.6,147.86,0.24,0.8,0.7000000000000001,47.1,6.9,907,N/A
