Time,DNI,DHI,GHI,Temp,Precip,RH,Wind
0.0,0.0,0,0.0,0,0.757,49.77,1.4
30.0,0.0,0,0.0,0,0.759,49.77,1.4
60.0,0.0,0,0.0,0,0.762,51.45,1.4
90.0,0.0,0,0.0,0,0.768,51.45,1.4
120.0,0.0,0,0.0,0,0.774,53.64,1.4
150.0,0.0,0,0.0,0,0.785,53.63,1.3
180.0,0.0,0,0.0,0,0.797,54.63,1.3
210.0,0.0,0,0.0,0,0.812,54.63,1.3
240.0,0.0,0,0.0,0,0.8280000000000001,56.5,1.3
270.0,0.0,0,0.0,0,0.848,56.52,1.2000000000000002
300.0,0.0,0,0.0,0,0.868,59.94,1.2000000000000002
330.0,0.0,0,0.0,0,0.886,59.95,1.2000000000000002
360.0,0.0,0,0.0,0,0.904,62.67,1.2000000000000002
390.0,0.0,0,0.0,0,0.933,62.68,1.2000000000000002
420.0,53.392058254134355,0,1.4182680203056077,0,0.963,63.61,1.2000000000000002
450.0,415.7266745409751,32,20.093430824894746,1,1.002,59.23,1.2000000000000002
480.0,635.2973270045305,67,70.40919893295305,2,1.044,63.18,1.3
510.0,625.3699787918315,107,85.97774439963203,3,1.089,63.190000000000005,1.8
540.0,784.8692563489045,136,159.13486847648983,4,1.134,62.33,2.3000000000000003
570.0,876.6024753567383,141,242.92134605151637,4,1.181,58.11,2.6
600.0,576.395942083346,179,120.07182719773249,5,1.228,61.15,3.0
630.0,551.6624227178734,191,121.07153142781118,6,1.26,57.05,3.7
660.0,509.2655248995785,193,114.87724582632609,7,1.293,61.42,4.5
690.0,634.7036501191319,225,154.82201147554713,7,1.306,61.4,5.0
720.0,716.6230417738542,237,185.58049701945663,8,1.32,57.44,5.5
750.0,871.0143538817294,225,264.1575269527415,8,1.327,57.43,5.6000000000000005
780.0,762.2099174011942,219,193.88823813417616,9,1.334,49.85,5.7
810.0,748.6801620941003,200,174.45002388062147,9,1.347,49.85,5.300000000000001
840.0,744.5074478054488,171,158.89823625555266,9,1.361,48.26,4.9
870.0,539.1717921652901,128,84.76448237659753,8,1.376,51.6,4.2
900.0,752.6060848298953,96,127.34525173365108,8,1.392,55.72,3.5
930.0,640.3981001255341,61,75.68317475360459,7,1.402,59.66,3.1
960.0,406.2910027406354,28,21.77172928192165,6,1.412,59.96,2.8000000000000003
990.0,45.85176964495551,0,1.0662767394299244,5,1.423,64.23,2.8000000000000003
1020.0,0.0,0,0.0,5,1.435,65.74,2.9000000000000004
1050.0,0.0,0,0.0,5,1.446,65.74,3.0
1080.0,0.0,0,0.0,5,1.457,68.52,3.1
1110.0,0.0,0,0.0,4,1.462,73.43,3.0
1140.0,0.0,0,0.0,4,1.467,76.26,2.9000000000000004
1170.0,0.0,0,0.0,4,1.466,81.78,2.7
1200.0,0.0,0,0.0,4,1.465,83.63,2.6
1230.0,0.0,0,0.0,3,1.465,83.62,2.5
1260.0,0.0,0,0.0,3,1.466,83.49,2.4000000000000004
1290.0,0.0,0,0.0,3,1.464,89.56,2.3000000000000003
1320.0,0.0,0,0.0,3,1.462,88.65,2.2
1350.0,0.0,0,0.0,2,1.461,88.64,2.1
1380.0,0.0,0,0.0,2,1.461,87.85000000000001,2.1
1410.0,0.0,0,0.0,2,1.466,87.85000000000001,2.0
1440.0,0.0,0,0.0,2,1.472,87.73,1.9
1470.0,0.0,0,0.0,2,1.476,94.18,1.8
1500.0,0.0,0,0.0,2,1.482,94.36,1.8
1530.0,0.0,0,0.0,2,1.484,94.34,1.8
1560.0,0.0,0,0.0,2,1.488,95.58,1.8
1590.0,0.0,0,0.0,1,1.497,95.56,1.8
1620.0,0.0,0,0.0,1,1.507,96.25,1.8
1650.0,0.0,0,0.0,1,1.521,96.24,1.8
1680.0,0.0,0,0.0,1,1.537,95.08,1.9
1710.0,0.0,0,0.0,1,1.549,95.08,1.9
1740.0,0.0,0,0.0,2,1.561,93.33,2.0
1770.0,0.0,0,0.0,2,1.568,93.33,1.9
1800.0,0.0,0,0.0,2,1.576,92.82,1.9
1830.0,0.0,0,0.0,2,1.585,86.47,2.1
1860.0,51.97328026101173,0,1.3494847847534097,3,1.594,81.66,2.4000000000000004
1890.0,112.41925378580464,32,-11.23354890891948,4,1.604,76.17,3.2
1920.0,224.88498596305055,54,6.17361216880883,5,1.614,73.0,4.1000000000000005
1950.0,94.33619782813673,52,-0.06403469090875546,6,1.619,73.01,4.6000000000000005
1980.0,394.01618985542655,109,56.325066807327175,7,1.624,68.22,5.1000000000000005
2010.0,614.8536700722706,163,118.36414146328832,7,1.618,68.2,5.6000000000000005
