Time,DNI,DHI,GHI,Temp,Precip,RH,Wind
0.0,0.0,0,0.0,4,0.611,100.0,3.6
30.0,0.0,0,0.0,3,0.607,100.0,3.4000000000000004
60.0,0.0,0,0.0,3,0.603,99.97,3.2
90.0,0.0,0,0.0,2,0.591,100.0,2.9000000000000004
120.0,0.0,0,0.0,2,0.579,100.0,2.6
150.0,0.0,0,0.0,1,0.561,100.0,2.3000000000000003
180.0,0.0,0,0.0,1,0.544,100.0,2.0
210.0,0.0,0,0.0,1,0.529,100.0,1.7000000000000002
240.0,0.0,0,0.0,1,0.514,100.0,1.4
270.0,0.0,0,0.0,0,0.503,100.0,1.2000000000000002
300.0,0.0,0,0.0,0,0.492,100.0,1.1
330.0,0.0,0,0.0,0,0.484,100.0,1.0
360.0,0.0,0,0.0,0,0.477,98.51,1.0
390.0,0.0,0,0.0,0,0.472,98.54,1.0
420.0,52.53289140981082,0,1.3764906238527899,1,0.468,88.18,1.1
450.0,69.89363165975283,33,-16.11446529258552,2,0.467,82.17,1.4
480.0,139.9943037890946,48,-2.760935480468248,4,0.467,70.04,1.7000000000000002
510.0,573.2948997106757,105,73.90576910683325,6,0.474,61.03,1.9
540.0,373.9038287864595,106,52.183385648807075,8,0.481,47.02,2.1
570.0,568.7001005004965,157,106.1024122351784,9,0.495,43.96,2.4000000000000004
600.0,746.5371354683014,199,175.3927219529566,11,0.509,31.94,2.7
630.0,785.8396727373618,220,204.53615481702957,11,0.535,29.89,2.8000000000000003
660.0,464.4777649965589,184,101.48653723606719,12,0.562,23.59,2.9000000000000004
690.0,729.9543249788406,239,190.57408680941808,12,0.609,23.58,3.0
720.0,711.919891953667,237,183.4706895041786,13,0.656,21.03,3.1
750.0,709.3704638831096,230,179.17837173397197,12,0.724,21.02,3.3000000000000003
780.0,906.6463269166081,190,292.0293709077387,12,0.793,20.18,3.5
810.0,853.2312250808067,189,231.69787885443486,11,0.877,21.55,3.1
840.0,829.2319811142837,164,201.23523172561573,11,0.962,23.33,2.7
870.0,840.1779852410198,108,205.16678472245854,10,1.057,24.92,2.0
