Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-,-,35.93,-115.26,-8,1021,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure,
2011,1,1,0,0,0,0,0,0,0,0,7,-11,166.65,0.866,1,0.247,57.45,-4,900,N/A
2011,1,1,0,30,0,0,0,0,0,0,7,-11,163.74,0.866,1,0.253,57.46,-4,900,N/A
2011,1,1,1,0,0,0,0,0,0,0,7,-11,159.15,0.866,1,0.259,57.54,-4,900,N/A
2011,1,1,1,30,0,0,0,0,0,0,7,-11,153.76,0.866,1,0.262,57.550000000000004,-4,900,N/A
2011,1,1,2,0,0,0,0,0,0,0,7,-10,148,0.866,1.1,0.266,59.33,-5,900,N/A
2011,1,1,2,30,0,0,0,0,0,0,8,-10,142.04,0.866,1.1,0.266,59.33,-5,900,N/A
2011,1,1,3,0,0,0,0,0,0,0,7,-10,136,0.866,1.1,0.266,63,-6,900,N/A
2011,1,1,3,30,0,0,0,0,0,0,1,-10,129.94,0.866,1.1,0.267,63.01,-6,900,N/A
2011,1,1,4,0,0,0,0,0,0,0,1,-11,123.88000000000001,0.866,1.1,0.269,62.06,-6,900,N/A
2011,1,1,4,30,0,0,0,0,0,0,1,-11,117.86,0.866,1.1,0.279,62.08,-6,900,N/A
2011,1,1,5,0,0,0,0,0,0,0,0,-11,111.9,0.866,1.1,0.289,61.14,-6,900,N/A
2011,1,1,5,30,0,0,0,0,0,0,0,-11,106.04,0.866,1.1,0.307,61.160000000000004,-6,900,N/A
2011,1,1,6,0,0,0,0,0,0,0,1,-11,100.3,0.866,1.1,0.325,60.79,-6,900,N/A
2011,1,1,6,30,0,0,0,0,0,0,1,-11,94.72,0.866,1.4000000000000001,0.34700000000000003,56.39,-5,900,N/A
2011,1,1,7,0,0,0,0,0,0,0,1,-11,89.32000000000001,0.866,1.8,0.37,55.13,-5,900,N/A
2011,1,1,7,30,37,173,54,28,563,85,8,-11,84.15,0.866,2,0.39,51.19,-4,900,N/A
2011,1,1,8,0,66,245,112,42,723,176,8,-14,79.27,0.866,2.2,0.41000000000000003,39.050000000000004,-3,900,N/A
2011,1,1,8,30,52,817,267,52,817,267,1,-14,74.72,0.866,2.1,0.427,36.300000000000004,-2,900,N/A
2011,1,1,9,0,60,875,351,60,875,351,0,-15,70.59,0.866,2.1,0.444,32.410000000000004,-1,900,N/A
2011,1,1,9,30,66,916,425,66,916,425,0,-15,66.95,0.866,2,0.459,30.13,0,900,N/A
2011,1,1,10,0,76,931,486,76,931,486,0,-15,63.89,0.866,1.9000000000000001,0.47500000000000003,30.18,0,900,N/A
2011,1,1,10,30,112,693,443,80,950,533,8,-15,61.49,0.866,1.7000000000000002,0.489,30.17,0,900,N/A
2011,1,1,11,0,83,960,565,83,960,565,0,-15,59.84,0.866,1.6,0.504,28.57,0,900,N/A
2011,1,1,11,30,84,965,581,84,965,581,0,-15,59.01,0.866,1.5,0.518,28.55,0,900,N/A
2011,1,1,12,0,85,960,580,85,960,580,0,-14,59.01,0.866,1.4000000000000001,0.532,29.330000000000002,1,900,N/A
2011,1,1,12,30,84,953,563,84,953,563,0,-14,59.870000000000005,0.866,1.4000000000000001,0.544,29.32,1,900,N/A
2011,1,1,13,0,82,937,529,82,937,529,0,-14,61.54,0.866,1.5,0.556,29.92,1,900,N/A
2011,1,1,13,30,78,916,481,78,916,481,0,-14,63.95,0.866,1.6,0.5650000000000001,29.91,1,900,N/A
2011,1,1,14,0,75,879,418,75,879,418,0,-14,67.02,0.866,1.8,0.5740000000000001,30.64,1,900,N/A
2011,1,1,14,30,68,833,343,68,833,343,1,-14,70.67,0.866,1.6,0.581,32.93,0,900,N/A
2011,1,1,15,0,67,553,212,59,759,258,8,-11,74.81,0.866,1.4000000000000001,0.589,40.410000000000004,0,900,N/A
2011,1,1,15,30,47,653,168,47,653,168,1,-11,79.37,0.866,1.2000000000000002,0.594,43.47,-1,900,N/A
2011,1,1,16,0,31,476,79,31,476,79,7,-9,84.26,0.866,1,0.599,54.76,-3,900,N/A
2011,1,1,16,30,0,0,0,0,0,0,7,-9,89.43,0.866,1,0.6,54.77,-3,900,N/A
2011,1,1,17,0,0,0,0,0,0,0,7,-10,94.83,0.866,1,0.602,55.230000000000004,-3,900,N/A
2011,1,1,17,30,0,0,0,0,0,0,7,-10,100.42,0.866,0.9,0.603,55.24,-3,900,N/A
2011,1,1,18,0,0,0,0,0,0,0,7,-11,106.16,0.866,0.9,0.605,53.13,-3,900,N/A
2011,1,1,18,30,0,0,0,0,0,0,7,-11,112.02,0.866,0.9,0.612,53.14,-3,900,N/A
2011,1,1,19,0,0,0,0,0,0,0,7,-11,117.98,0.866,1,0.619,52.800000000000004,-4,900,N/A
2011,1,1,19,30,0,0,0,0,0,0,8,-11,124,0.866,1,0.63,52.800000000000004,-4,900,N/A
2011,1,1,20,0,0,0,0,0,0,0,8,-11,130.06,0.866,1.1,0.641,53.32,-4,900,N/A
2011,1,1,20,30,0,0,0,0,0,0,7,-11,136.13,0.866,1.1,0.651,53.32,-4,900,N/A
2011,1,1,21,0,0,0,0,0,0,0,8,-11,142.16,0.866,1.2000000000000002,0.662,57.39,-4,900,N/A
2011,1,1,21,30,0,0,0,0,0,0,4,-11,148.11,0.866,1.2000000000000002,0.671,57.38,-4,900,N/A
2011,1,1,22,0,0,0,0,0,0,0,0,-11,153.86,0.866,1.2000000000000002,0.68,57.800000000000004,-4,900,N/A
2011,1,1,22,30,0,0,0,0,0,0,0,-11,159.22,0.866,1.2000000000000002,0.6890000000000001,57.78,-4,900,N/A
2011,1,1,23,0,0,0,0,0,0,0,8,-11,163.77,0.866,1.2000000000000002,0.6980000000000001,58.15,-4,900,N/A
2011,1,1,23,30,0,0,0,0,0,0,8,-11,166.61,0.866,1.2000000000000002,0.71,58.13,-4,900,N/A
2011,1,2,0,0,0,0,0,0,0,0,7,-11,166.59,0.866,1.2000000000000002,0.722,57.85,-4,900,N/A
2011,1,2,0,30,0,0,0,0,0,0,7,-11,163.73,0.866,1.2000000000000002,0.74,53.67,-4,900,N/A
2011,1,2,1,0,0,0,0,0,0,0,7,-10,159.17000000000002,0.866,1.3,0.758,54.65,-4,900,N/A
2011,1,2,1,30,0,0,0,0,0,0,7,-10,153.8,0.866,1.3,0.772,54.63,-4,900,N/A
2011,1,2,2,0,0,0,0,0,0,0,6,-10,148.04,0.866,1.3,0.786,55.1,-4,900,N/A
2011,1,2,2,30,0,0,0,0,0,0,7,-10,142.1,0.866,1.3,0.79,55.08,-4,900,N/A
2011,1,2,3,0,0,0,0,0,0,0,7,-10,136.06,0.866,1.3,0.795,59.15,-4,900,N/A
2011,1,2,3,30,0,0,0,0,0,0,7,-10,129.99,0.866,1.3,0.79,59.14,-4,900,N/A
2011,1,2,4,0,0,0,0,0,0,0,7,-10,123.93,0.866,1.4000000000000001,0.785,59.33,-4,900,N/A
2011,1,2,4,30,0,0,0,0,0,0,7,-10,117.91,0.866,1.5,0.769,59.32,-4,900,N/A
2011,1,2,5,0,0,0,0,0,0,0,7,-10,111.95,0.866,1.6,0.754,59.2,-4,900,N/A
2011,1,2,5,30,0,0,0,0,0,0,7,-10,106.09,0.866,1.6,0.732,59.19,-4,900,N/A
2011,1,2,6,0,0,0,0,0,0,0,4,-10,100.34,0.866,1.7000000000000002,0.711,59.15,-5,900,N/A
2011,1,2,6,30,0,0,0,0,0,0,7,-10,94.75,0.866,2.2,0.6910000000000001,54.89,-4,900,N/A
2011,1,2,7,0,0,0,0,0,0,0,0,-11,89.34,0.866,2.8000000000000003,0.671,53.51,-4,900,N/A
2011,1,2,7,30,30,497,80,30,497,80,7,-11,84.17,0.866,3.2,0.657,49.69,-3,900,N/A
2011,1,2,8,0,45,672,170,45,672,170,1,-12,79.28,0.866,3.6,0.644,42.65,-2,900,N/A
2011,1,2,8,30,56,774,260,56,774,260,1,-12,74.72,0.866,3.5,0.64,39.660000000000004,-1,900,N/A
2011,1,2,9,0,65,703,299,64,842,344,8,-12,70.58,0.866,3.5,0.636,38.230000000000004,0,900,N/A
2011,1,2,9,30,71,886,418,71,886,418,1,-12,66.93,0.866,3.3000000000000003,0.644,35.56,0,900,N/A
2011,1,2,10,0,76,915,480,76,915,480,0,-12,63.85,0.866,3.1,0.652,33.6,1,900,N/A
2011,1,2,10,30,113,693,444,80,935,527,4,-12,61.44,0.866,2.9000000000000004,0.673,33.58,1,900,N/A
2011,1,2,11,0,100,773,489,84,943,559,7,-11,59.78,0.866,2.7,0.6960000000000001,32.65,2,900,N/A
2011,1,2,11,30,127,692,484,86,947,575,7,-11,58.92,0.866,2.5,0.724,32.63,2,900,N/A
2011,1,2,12,0,213,382,411,89,937,573,7,-11,58.92,0.866,2.3000000000000003,0.753,31.84,3,900,N/A
2011,1,2,12,30,187,470,424,88,929,556,7,-11,59.76,0.866,2.2,0.777,31.830000000000002,3,900,N/A
2011,1,2,13,0,212,263,338,88,908,523,6,-10,61.42,0.866,2.1,0.802,32.86,3,900,N/A
2011,1,2,13,30,183,322,325,84,885,474,6,-10,63.82,0.866,1.9000000000000001,0.8270000000000001,35.24,2,890,N/A
2011,1,2,14,0,155,30,167,78,851,412,6,-10,66.89,0.866,1.8,0.853,36.300000000000004,2,890,N/A
2011,1,2,14,30,135,49,151,70,803,338,6,-10,70.54,0.866,1.3,0.88,38.96,1,890,N/A
2011,1,2,15,0,48,0,48,60,737,255,7,-7,74.68,0.866,0.8,0.908,53.300000000000004,1,890,N/A
2011,1,2,15,30,48,0,48,48,630,166,7,-7,79.23,0.866,0.8,0.932,57.27,0,890,N/A
2011,1,2,16,0,23,0,23,32,455,78,7,-7,84.12,0.866,0.9,0.9570000000000001,56.980000000000004,0,890,N/A
2011,1,2,16,30,0,0,0,0,0,0,7,-7,89.29,0.866,0.9,0.97,56.980000000000004,0,890,N/A
2011,1,2,17,0,0,0,0,0,0,0,8,-7,94.69,0.866,1,0.984,55.6,0,890,N/A
2011,1,2,17,30,0,0,0,0,0,0,7,-7,100.28,0.866,1,0.983,55.6,0,890,N/A
2011,1,2,18,0,0,0,0,0,0,0,7,-7,106.02,0.866,1.1,0.983,56.15,-1,890,N/A
2011,1,2,18,30,0,0,0,0,0,0,7,-7,111.89,0.866,1.1,0.976,56.15,-1,890,N/A
2011,1,2,19,0,0,0,0,0,0,0,7,-7,117.84,0.866,1.1,0.97,56.53,-1,890,N/A
2011,1,2,19,30,0,0,0,0,0,0,7,-7,123.86,0.866,1.1,0.964,56.53,-1,890,N/A
2011,1,2,20,0,0,0,0,0,0,0,7,-7,129.92000000000002,0.866,1.1,0.9580000000000001,62.440000000000005,-1,890,N/A
2011,1,2,20,30,0,0,0,0,0,0,7,-7,135.99,0.866,1.1,0.9580000000000001,62.440000000000005,-1,890,N/A
2011,1,2,21,0,0,0,0,0,0,0,4,-6,142.02,0.866,1.1,0.9580000000000001,64.83,-1,890,N/A
2011,1,2,21,30,0,0,0,0,0,0,7,-6,147.97,0.866,1.1,0.9580000000000001,64.83,-1,890,N/A
2011,1,2,22,0,0,0,0,0,0,0,8,-6,153.72,0.866,1.1,0.9580000000000001,67.23,-1,890,N/A
2011,1,2,22,30,0,0,0,0,0,0,4,-6,159.08,0.866,1.1,0.9460000000000001,67.22,-1,890,N/A
2011,1,2,23,0,0,0,0,0,0,0,4,-5,163.63,0.866,1.1,0.934,69.75,-2,890,N/A
2011,1,2,23,30,0,0,0,0,0,0,4,-5,166.49,0.866,1.1,0.909,69.75,-2,890,N/A
2011,1,3,0,0,0,0,0,0,0,0,4,-5,166.53,0.866,1.1,0.884,75.4,-2,890,N/A
2011,1,3,0,30,0,0,0,0,0,0,4,-5,163.71,0.866,1.1,0.87,75.4,-2,890,N/A
2011,1,3,1,0,0,0,0,0,0,0,4,-5,159.19,0.866,1.2000000000000002,0.856,75.34,-3,890,N/A
2011,1,3,1,30,0,0,0,0,0,0,4,-5,153.83,0.866,1.2000000000000002,0.857,75.33,-3,890,N/A
2011,1,3,2,0,0,0,0,0,0,0,4,-5,148.09,0.866,1.2000000000000002,0.858,76.08,-3,890,N/A
2011,1,3,2,30,0,0,0,0,0,0,4,-5,142.14000000000001,0.866,1.2000000000000002,0.862,76.07000000000001,-3,890,N/A
2011,1,3,3,0,0,0,0,0,0,0,4,-5,136.11,0.866,1.2000000000000002,0.867,76.97,-3,890,N/A
2011,1,3,3,30,0,0,0,0,0,0,4,-5,130.04,0.866,1.1,0.872,76.97,-3,890,N/A
2011,1,3,4,0,0,0,0,0,0,0,4,-5,123.98,0.866,1.1,0.877,84.25,-3,890,N/A
2011,1,3,4,30,0,0,0,0,0,0,4,-5,117.95,0.866,1.1,0.883,78.25,-3,890,N/A
2011,1,3,5,0,0,0,0,0,0,0,4,-5,111.99000000000001,0.866,1.1,0.889,79.51,-3,890,N/A
2011,1,3,5,30,0,0,0,0,0,0,7,-5,106.13,0.866,1,0.894,79.52,-3,890,N/A
2011,1,3,6,0,0,0,0,0,0,0,7,-4,100.38,0.866,1,0.9,80.75,-3,890,N/A
2011,1,3,6,30,0,0,0,0,0,0,7,-4,94.78,0.866,1,0.908,75.05,-2,890,N/A
2011,1,3,7,0,0,0,0,0,0,0,7,-4,89.36,0.866,1.1,0.916,78.21000000000001,-2,890,N/A
2011,1,3,7,30,36,269,63,32,449,77,4,-4,84.18,0.866,1.4000000000000001,0.925,72.73,-1,890,N/A
2011,1,3,8,0,54,427,133,50,616,164,7,-4,79.28,0.866,1.8,0.935,72.82000000000001,-1,890,N/A
2011,1,3,8,30,41,0,41,62,723,253,4,-4,74.72,0.866,1.9000000000000001,0.9430000000000001,72.83,0,900,N/A
2011,1,3,9,0,114,0,114,74,785,335,7,-4,70.56,0.866,2,0.9520000000000001,74.07000000000001,0,900,N/A
2011,1,3,9,30,133,2,134,82,833,409,7,-4,66.9,0.866,2,0.9570000000000001,74.07000000000001,0,900,N/A
2011,1,3,10,0,157,464,362,89,863,470,7,-3,63.81,0.866,2,0.962,71.4,0,900,N/A
2011,1,3,10,30,210,65,241,94,886,518,7,-3,61.38,0.866,1.9000000000000001,0.964,71.38,0,900,N/A
2011,1,3,11,0,226,271,363,99,896,551,7,-3,59.7,0.866,1.8,0.966,74,0,890,N/A
2011,1,3,11,30,174,537,452,100,902,567,8,-3,58.84,0.866,1.7000000000000002,0.967,73.99,0,890,N/A
2011,1,3,12,0,239,231,359,101,901,567,4,-2,58.82,0.866,1.6,0.968,76.24,1,890,N/A
2011,1,3,12,30,196,24,208,99,895,551,4,-2,59.65,0.866,1.5,0.967,76.24,1,890,N/A
2011,1,3,13,0,217,229,328,96,881,519,4,-2,61.300000000000004,0.866,1.4000000000000001,0.967,72.46000000000001,1,890,N/A
2011,1,3,13,30,176,370,340,91,859,472,4,-2,63.690000000000005,0.866,1.2000000000000002,0.963,72.47,1,890,N/A
2011,1,3,14,0,171,213,255,84,831,411,4,-2,66.76,0.866,1.1,0.9590000000000001,73.55,1,890,N/A
2011,1,3,14,30,133,276,226,75,784,338,4,-2,70.4,0.866,0.9,0.9500000000000001,73.56,1,890,N/A
2011,1,3,15,0,100,273,173,63,727,257,4,-1,74.54,0.866,0.7000000000000001,0.9420000000000001,76.60000000000001,1,890,N/A
2011,1,3,15,30,50,623,168,50,623,168,1,-1,79.08,0.866,0.5,0.931,82.29,0,900,N/A
2011,1,3,16,0,30,465,79,30,465,79,1,-2,83.97,0.22,0.4,0.921,84.51,0,900,N/A
2011,1,3,16,30,0,0,0,0,0,0,0,-2,89.14,0.22,0.4,0.91,84.53,0,900,N/A
2011,1,3,17,0,0,0,0,0,0,0,1,-2,94.55,0.22,0.5,0.9,82.60000000000001,0,900,N/A
2011,1,3,17,30,0,0,0,0,0,0,0,-2,100.14,0.22,0.5,0.887,82.62,0,900,N/A
2011,1,3,18,0,0,0,0,0,0,0,1,-2,105.88,0.22,0.6000000000000001,0.875,82.23,0,900,N/A
2011,1,3,18,30,0,0,0,0,0,0,4,-2,111.74000000000001,0.22,0.7000000000000001,0.86,82.24,0,900,N/A
2011,1,3,19,0,0,0,0,0,0,0,0,-2,117.7,0.22,0.8,0.846,81.59,0,900,N/A
2011,1,3,19,30,0,0,0,0,0,0,0,-2,123.72,0.22,0.8,0.833,81.60000000000001,0,900,N/A
2011,1,3,20,0,0,0,0,0,0,0,0,-2,129.78,0.22,0.9,0.8210000000000001,80.89,-1,900,N/A
2011,1,3,20,30,0,0,0,0,0,0,0,-2,135.85,0.22,0.9,0.807,80.9,-1,900,N/A
2011,1,3,21,0,0,0,0,0,0,0,0,-3,141.88,0.22,1,0.794,79.93,-1,900,N/A
2011,1,3,21,30,0,0,0,0,0,0,0,-3,147.83,0.22,1,0.782,79.93,-1,900,N/A
2011,1,3,22,0,0,0,0,0,0,0,0,-3,153.58,0.22,1.1,0.771,78.59,-1,900,N/A
2011,1,3,22,30,0,0,0,0,0,0,0,-3,158.94,0.22,1.1,0.76,78.58,-1,900,N/A
2011,1,3,23,0,0,0,0,0,0,0,0,-3,163.49,0.22,1.2000000000000002,0.749,82.68,-1,900,N/A
